NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5449,1.4551,72.76
1,ECG,2.0,0.5604,1.4396,71.98
2,ECG,2.0,0.5565,1.4435,72.18
3,ECG,2.0,0.5636,1.4364,71.82
4,ECG,2.0,0.5455,1.4545,72.73
5,ECG,2.0,0.5542,1.4458,72.29
6,ECG,2.0,0.5564,1.4436,72.18
7,ECG,2.0,0.5514,1.4486,72.43
8,ECG,2.0,0.5594,1.4406,72.03
9,ECG,2.0,0.5550,1.4450,72.25
10,ECG,2.0,0.5504,1.4496,72.48
11,ECG,2.0,0.5638,1.4362,71.81
12,ECG,2.0,0.5499,1.4501,72.50
13,ECG,2.0,0.5605,1.4395,71.98
14,ECG,2.0,0.5495,1.4505,72.53
15,ECG,2.0,0.5545,1.4455,72.28
16,ECG,2.0,0.5585,1.4415,72.08
17,ECG,2.0,0.5493,1.4507,72.54
18,ECG,2.0,0.5586,1.4414,72.07
19,ECG,2.0,0.5620,1.4380,71.90
20,ECG,2.0,0.5440,1.4560,72.80
21,ECG,2.0,0.5574,1.4426,72.13
22,ECG,2.0,0.5442,1.4558,72.79
23,ECG,2.0,0.5610,1.4390,71.95
24,ECG,2.0,0.5560,1.4440,72.20
25,ECG,2.0,0.5614,1.4386,71.93
26,ECG,2.0,0.5626,1.4374,71.87
27,ECG,2.0,0.5475,1.4525,72.62
28,ECG,2.0,0.5587,1.4413,72.07
29,ECG,2.0,0.5508,1.4492,72.46
30,ECG,2.0,0.5506,1.4494,72.47
31,ECG,2.0,0.5635,1.4365,71.83
32,ECG,2.0,0.5613,1.4387,71.93
33,ECG,2.0,0.5513,1.4487,72.43
34,ECG,2.0,0.5610,1.4390,71.95
35,ECG,2.0,0.5417,1.4583,72.92
36,ECG,2.0,0.5513,1.4487,72.44
37,ECG,2.0,0.5429,1.4571,72.86
38,ECG,2.0,0.5434,1.4566,72.83
39,ECG,2.0,0.5478,1.4522,72.61
40,ECG,2.0,0.5550,1.4450,72.25
41,ECG,2.0,0.5457,1.4543,72.72
42,ECG,2.0,0.5451,1.4549,72.74
43,ECG,2.0,0.5623,1.4377,71.88
44,ECG,2.0,0.5479,1.4521,72.61
45,ECG,2.0,0.5575,1.4425,72.12
46,ECG,2.0,0.5491,1.4509,72.54
47,ECG,2.0,0.5603,1.4397,71.99
48,ECG,2.0,0.5452,1.4548,72.74
49,ECG,2.0,0.5631,1.4369,71.85
50,ECG,2.0,0.5611,1.4389,71.95
51,ECG,2.0,0.5585,1.4415,72.07
52,ECG,2.0,0.5540,1.4460,72.30
53,ECG,2.0,0.5424,1.4576,72.88
54,ECG,2.0,0.5577,1.4423,72.12
55,ECG,2.0,0.5561,1.4439,72.20
56,ECG,2.0,0.5548,1.4452,72.26
57,ECG,2.0,0.5601,1.4399,71.99
58,ECG,2.0,0.5430,1.4570,72.85
59,ECG,2.0,0.5537,1.4463,72.31
60,ECG,2.0,0.5544,1.4456,72.28
61,ECG,2.0,0.5447,1.4553,72.76
62,ECG,2.0,0.5601,1.4399,71.99
63,ECG,2.0,0.5487,1.4513,72.56
64,ECG,2.0,0.5533,1.4467,72.34
65,ECG,2.0,0.5520,1.4480,72.40
66,HR,2.0,0.5556,1.4444,72.22
67,HR,2.0,0.5433,1.4567,72.84
68,HR,2.0,0.5573,1.4427,72.13
69,HR,2.0,0.5438,1.4562,72.81
70,HR,2.0,0.5621,1.4379,71.90
71,HR,2.0,0.5430,1.4570,72.85
72,HR,2.0,0.5589,1.4411,72.06
73,HR,2.0,0.5502,1.4498,72.49
74,HR,2.0,0.5483,1.4517,72.58
75,HR,2.0,0.5602,1.4398,71.99
76,HR,2.0,0.5520,1.4480,72.40
77,HR,2.0,0.5547,1.4453,72.27
78,HR,2.0,0.5510,1.4490,72.45
79,HR,2.0,0.5423,1.4577,72.89
80,HR,2.0,0.5624,1.4376,71.88
81,HR,2.0,0.5440,1.4560,72.80
82,HR,2.0,0.5458,1.4542,72.71
83,HR,2.0,0.5458,1.4542,72.71
84,HR,2.0,0.5596,1.4404,72.02
85,HR,2.0,0.5540,1.4460,72.30
86,HR,2.0,0.5617,1.4383,71.91
87,HR,2.0,0.5508,1.4492,72.46
88,HR,2.0,0.5564,1.4436,72.18
89,HR,2.0,0.5627,1.4373,71.87
90,HR,2.0,0.5423,1.4577,72.89
91,HR,2.0,0.5422,1.4578,72.89
92,HR,2.0,0.5467,1.4533,72.66
