NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5555,1.4445,72.23
1,ECG,2.0,0.5465,1.4535,72.68
2,ECG,2.0,0.5571,1.4429,72.15
3,ECG,2.0,0.5545,1.4455,72.27
4,ECG,2.0,0.5450,1.4550,72.75
5,ECG,2.0,0.5589,1.4411,72.06
6,ECG,2.0,0.5581,1.4419,72.09
7,ECG,2.0,0.5424,1.4576,72.88
8,ECG,2.0,0.5553,1.4447,72.24
9,ECG,2.0,0.5420,1.4580,72.90
10,ECG,2.0,0.5445,1.4555,72.77
11,ECG,2.0,0.5621,1.4379,71.90
12,ECG,2.0,0.5422,1.4578,72.89
13,ECG,2.0,0.5567,1.4433,72.17
14,ECG,2.0,0.5483,1.4517,72.58
15,ECG,2.0,0.5446,1.4554,72.77
16,ECG,2.0,0.5561,1.4439,72.20
17,ECG,2.0,0.5426,1.4574,72.87
18,ECG,2.0,0.5492,1.4508,72.54
19,ECG,2.0,0.5572,1.4428,72.14
20,ECG,2.0,0.5440,1.4560,72.80
21,ECG,2.0,0.5502,1.4498,72.49
22,ECG,2.0,0.5488,1.4512,72.56
23,ECG,2.0,0.5431,1.4569,72.85
24,ECG,2.0,0.5588,1.4412,72.06
25,ECG,2.0,0.5600,1.4400,72.00
26,ECG,2.0,0.5506,1.4494,72.47
27,ECG,2.0,0.5525,1.4475,72.38
28,ECG,2.0,0.5424,1.4576,72.88
29,ECG,2.0,0.5560,1.4440,72.20
30,ECG,2.0,0.5511,1.4489,72.44
31,ECG,2.0,0.5620,1.4380,71.90
32,ECG,2.0,0.5559,1.4441,72.21
33,ECG,2.0,0.5564,1.4436,72.18
34,ECG,2.0,0.5580,1.4420,72.10
35,ECG,2.0,0.5486,1.4514,72.57
36,ECG,2.0,0.5545,1.4455,72.27
37,ECG,2.0,0.5501,1.4499,72.50
38,ECG,2.0,0.5511,1.4489,72.45
39,ECG,2.0,0.5437,1.4563,72.81
40,ECG,2.0,0.5481,1.4519,72.59
41,ECG,2.0,0.5454,1.4546,72.73
42,ECG,2.0,0.5633,1.4367,71.83
43,ECG,2.0,0.5413,1.4587,72.93
44,ECG,2.0,0.5406,1.4594,72.97
45,ECG,2.0,0.5525,1.4475,72.37
46,ECG,2.0,0.5612,1.4388,71.94
47,ECG,2.0,0.5596,1.4404,72.02
48,ECG,2.0,0.5487,1.4513,72.57
49,ECG,2.0,0.5569,1.4431,72.16
50,ECG,2.0,0.5562,1.4438,72.19
51,ECG,2.0,0.5452,1.4548,72.74
52,ECG,2.0,0.5494,1.4506,72.53
53,ECG,2.0,0.5479,1.4521,72.61
54,ECG,2.0,0.5490,1.4510,72.55
55,ECG,2.0,0.5534,1.4466,72.33
56,ECG,2.0,0.5442,1.4558,72.79
57,ECG,2.0,0.5615,1.4385,71.92
58,ECG,2.0,0.5510,1.4490,72.45
59,ECG,2.0,0.5551,1.4449,72.25
60,ECG,2.0,0.5588,1.4412,72.06
61,ECG,2.0,0.5540,1.4460,72.30
62,ECG,2.0,0.5500,1.4500,72.50
63,ECG,2.0,0.5424,1.4576,72.88
64,ECG,2.0,0.5409,1.4591,72.95
65,ECG,2.0,0.5526,1.4474,72.37
66,HR,2.0,0.5569,1.4431,72.16
67,HR,2.0,0.5452,1.4548,72.74
68,HR,2.0,0.5588,1.4412,72.06
69,HR,2.0,0.5435,1.4565,72.83
70,HR,2.0,0.5502,1.4498,72.49
71,HR,2.0,0.5504,1.4496,72.48
72,HR,2.0,0.5426,1.4574,72.87
73,HR,2.0,0.5632,1.4368,71.84
74,HR,2.0,0.5592,1.4408,72.04
75,HR,2.0,0.5585,1.4415,72.07
76,HR,2.0,0.5625,1.4375,71.87
77,HR,2.0,0.5549,1.4451,72.26
78,HR,2.0,0.5517,1.4483,72.42
79,HR,2.0,0.5606,1.4394,71.97
80,HR,2.0,0.5425,1.4575,72.87
81,HR,2.0,0.5460,1.4540,72.70
82,HR,2.0,0.5500,1.4500,72.50
83,HR,2.0,0.5643,1.4357,71.78
84,HR,2.0,0.5493,1.4507,72.54
85,HR,2.0,0.5480,1.4520,72.60
86,HR,2.0,0.5496,1.4504,72.52
87,HR,2.0,0.5620,1.4380,71.90
88,HR,2.0,0.5582,1.4418,72.09
89,HR,2.0,0.5444,1.4556,72.78
90,HR,2.0,0.5567,1.4433,72.16
91,HR,2.0,0.5582,1.4418,72.09
92,HR,2.0,0.5471,1.4529,72.64
93,HR,2.0,0.5569,1.4431,72.15
94,HR,2.0,0.5570,1.4430,72.15
95,HR,2.0,0.5501,1.4499,72.49
96,HR,2.0,0.5574,1.4426,72.13
97,HR,2.0,0.5519,1.4481,72.41
98,HR,2.0,0.5451,1.4549,72.75
99,HR,2.0,0.5632,1.4368,71.84
100,HR,2.0,0.5619,1.4381,71.91
101,HR,2.0,0.5525,1.4475,72.37
102,HR,2.0,0.5480,1.4520,72.60
103,HR,2.0,0.5598,1.4402,72.01
104,HR,2.0,0.5445,1.4555,72.78
105,HR,2.0,0.5611,1.4389,71.94
106,HR,2.0,0.5520,1.4480,72.40
107,HR,2.0,0.5531,1.4469,72.34
108,HR,2.0,0.5569,1.4431,72.15
109,HR,2.0,0.5406,1.4594,72.97
110,HR,2.0,0.5485,1.4515,72.57
111,HR,2.0,0.5468,1.4532,72.66
112,HR,2.0,0.5464,1.4536,72.68
113,HR,2.0,0.5490,1.4510,72.55
114,HR,2.0,0.5599,1.4401,72.01
115,HR,2.0,0.5559,1.4441,72.21
116,HR,2.0,0.5445,1.4555,72.77
117,HR,2.0,0.5413,1.4587,72.93
118,HR,2.0,0.5453,1.4547,72.73
119,HR,2.0,0.5448,1.4552,72.76
120,HR,2.0,0.5478,1.4522,72.61
121,HR,2.0,0.5418,1.4582,72.91
122,HR,2.0,0.5445,1.4555,72.78
123,HR,2.0,0.5556,1.4444,72.22
124,HR,2.0,0.5492,1.4508,72.54
125,HR,2.0,0.5414,1.4586,72.93
126,HR,2.0,0.5477,1.4523,72.62
127,HR,2.0,0.5514,1.4486,72.43
