NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5615,1.4385,71.92
1,ECG,2.0,0.5619,1.4381,71.91
2,ECG,2.0,0.5567,1.4433,72.17
3,ECG,2.0,0.5500,1.4500,72.50
4,ECG,2.0,0.5492,1.4508,72.54
5,ECG,2.0,0.5482,1.4518,72.59
6,ECG,2.0,0.5603,1.4397,71.99
7,ECG,2.0,0.5464,1.4536,72.68
8,ECG,2.0,0.5578,1.4422,72.11
9,ECG,2.0,0.5507,1.4493,72.47
10,ECG,2.0,0.5525,1.4475,72.38
11,ECG,2.0,0.5479,1.4521,72.60
12,ECG,2.0,0.5536,1.4464,72.32
13,ECG,2.0,0.5520,1.4480,72.40
14,ECG,2.0,0.5537,1.4463,72.31
15,ECG,2.0,0.5471,1.4529,72.65
16,ECG,2.0,0.5467,1.4533,72.66
17,ECG,2.0,0.5484,1.4516,72.58
18,ECG,2.0,0.5518,1.4482,72.41
19,ECG,2.0,0.5468,1.4532,72.66
20,ECG,2.0,0.5547,1.4453,72.26
21,ECG,2.0,0.5443,1.4557,72.78
22,ECG,2.0,0.5546,1.4454,72.27
23,ECG,2.0,0.5468,1.4532,72.66
24,ECG,2.0,0.5434,1.4566,72.83
25,ECG,2.0,0.5514,1.4486,72.43
26,ECG,2.0,0.5590,1.4410,72.05
27,ECG,2.0,0.5555,1.4445,72.22
28,ECG,2.0,0.5429,1.4571,72.85
29,ECG,2.0,0.5572,1.4428,72.14
30,ECG,2.0,0.5513,1.4487,72.43
31,ECG,2.0,0.5600,1.4400,72.00
32,ECG,2.0,0.5423,1.4577,72.88
33,ECG,2.0,0.5577,1.4423,72.12
34,ECG,2.0,0.5596,1.4404,72.02
35,ECG,2.0,0.5442,1.4558,72.79
36,ECG,2.0,0.5468,1.4532,72.66
37,ECG,2.0,0.5568,1.4432,72.16
38,ECG,2.0,0.5597,1.4403,72.02
39,ECG,2.0,0.5594,1.4406,72.03
40,ECG,2.0,0.5439,1.4561,72.80
41,ECG,2.0,0.5564,1.4436,72.18
42,ECG,2.0,0.5435,1.4565,72.83
43,ECG,2.0,0.5464,1.4536,72.68
44,ECG,2.0,0.5534,1.4466,72.33
45,ECG,2.0,0.5491,1.4509,72.54
46,ECG,2.0,0.5502,1.4498,72.49
47,ECG,2.0,0.5444,1.4556,72.78
48,ECG,2.0,0.5525,1.4475,72.37
49,ECG,2.0,0.5524,1.4476,72.38
50,ECG,2.0,0.5424,1.4576,72.88
51,ECG,2.0,0.5488,1.4512,72.56
52,ECG,2.0,0.5554,1.4446,72.23
53,ECG,2.0,0.5586,1.4414,72.07
54,ECG,2.0,0.5425,1.4575,72.87
55,ECG,2.0,0.5464,1.4536,72.68
56,ECG,2.0,0.5580,1.4420,72.10
57,ECG,2.0,0.5460,1.4540,72.70
58,ECG,2.0,0.5431,1.4569,72.84
59,ECG,2.0,0.5416,1.4584,72.92
60,ECG,2.0,0.5521,1.4479,72.39
61,ECG,2.0,0.5593,1.4407,72.04
62,ECG,2.0,0.5603,1.4397,71.99
63,ECG,2.0,0.5464,1.4536,72.68
64,ECG,2.0,0.5598,1.4402,72.01
65,ECG,2.0,0.5614,1.4386,71.93
66,HR,2.0,0.5533,1.4467,72.34
67,HR,2.0,0.5411,1.4589,72.94
68,HR,2.0,0.5572,1.4428,72.14
69,HR,2.0,0.5584,1.4416,72.08
70,HR,2.0,0.5506,1.4494,72.47
71,HR,2.0,0.5595,1.4405,72.02
72,HR,2.0,0.5436,1.4564,72.82
73,HR,2.0,0.5532,1.4468,72.34
74,HR,2.0,0.5438,1.4562,72.81
75,HR,2.0,0.5598,1.4402,72.01
76,HR,2.0,0.5447,1.4553,72.76
77,HR,2.0,0.5497,1.4503,72.52
78,HR,2.0,0.5620,1.4380,71.90
79,HR,2.0,0.5540,1.4460,72.30
80,HR,2.0,0.5492,1.4508,72.54
81,HR,2.0,0.5451,1.4549,72.74
82,HR,2.0,0.5608,1.4392,71.96
83,HR,2.0,0.5460,1.4540,72.70
84,HR,2.0,0.5518,1.4482,72.41
85,HR,2.0,0.5448,1.4552,72.76
86,HR,2.0,0.5453,1.4547,72.74
87,HR,2.0,0.5413,1.4587,72.93
88,HR,2.0,0.5531,1.4469,72.34
89,HR,2.0,0.5539,1.4461,72.30
90,HR,2.0,0.5601,1.4399,72.00
91,HR,2.0,0.5454,1.4546,72.73
92,HR,2.0,0.5448,1.4552,72.76
93,HR,2.0,0.5475,1.4525,72.62
94,HR,2.0,0.5475,1.4525,72.63
95,HR,2.0,0.5469,1.4531,72.66
96,HR,2.0,0.5505,1.4495,72.48
97,HR,2.0,0.5539,1.4461,72.31
98,HR,2.0,0.5445,1.4555,72.78
99,HR,2.0,0.5517,1.4483,72.42
