NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5455,1.4545,72.73
1,ECG,2.0,0.5549,1.4451,72.26
2,ECG,2.0,0.5506,1.4494,72.47
3,ECG,2.0,0.5501,1.4499,72.49
4,ECG,2.0,0.5449,1.4551,72.76
5,ECG,2.0,0.5551,1.4449,72.24
6,ECG,2.0,0.5586,1.4414,72.07
7,ECG,2.0,0.5497,1.4503,72.52
8,ECG,2.0,0.5462,1.4538,72.69
9,ECG,2.0,0.5501,1.4499,72.49
10,ECG,2.0,0.5522,1.4478,72.39
11,ECG,2.0,0.5528,1.4472,72.36
12,ECG,2.0,0.5574,1.4426,72.13
13,ECG,2.0,0.5503,1.4497,72.49
14,ECG,2.0,0.5492,1.4508,72.54
15,ECG,2.0,0.5544,1.4456,72.28
16,ECG,2.0,0.5552,1.4448,72.24
17,ECG,2.0,0.5578,1.4422,72.11
18,ECG,2.0,0.5515,1.4485,72.42
19,ECG,2.0,0.5493,1.4507,72.54
20,ECG,2.0,0.5606,1.4394,71.97
21,ECG,2.0,0.5547,1.4453,72.26
22,ECG,2.0,0.5427,1.4573,72.86
23,ECG,2.0,0.5442,1.4558,72.79
24,ECG,2.0,0.5539,1.4461,72.30
25,ECG,2.0,0.5544,1.4456,72.28
26,ECG,2.0,0.5585,1.4415,72.08
27,ECG,2.0,0.5547,1.4453,72.27
28,ECG,2.0,0.5491,1.4509,72.55
29,ECG,2.0,0.5546,1.4454,72.27
30,ECG,2.0,0.5593,1.4407,72.03
31,ECG,2.0,0.5579,1.4421,72.10
32,ECG,2.0,0.5455,1.4545,72.72
33,ECG,2.0,0.5633,1.4367,71.84
34,ECG,2.0,0.5503,1.4497,72.48
35,ECG,2.0,0.5538,1.4462,72.31
36,ECG,2.0,0.5553,1.4447,72.24
37,ECG,2.0,0.5539,1.4461,72.30
38,ECG,2.0,0.5460,1.4540,72.70
39,ECG,2.0,0.5540,1.4460,72.30
40,ECG,2.0,0.5606,1.4394,71.97
41,ECG,2.0,0.5443,1.4557,72.79
42,ECG,2.0,0.5425,1.4575,72.88
43,ECG,2.0,0.5524,1.4476,72.38
44,ECG,2.0,0.5529,1.4471,72.35
45,ECG,2.0,0.5563,1.4437,72.18
46,ECG,2.0,0.5528,1.4472,72.36
47,ECG,2.0,0.5437,1.4563,72.82
48,ECG,2.0,0.5604,1.4396,71.98
49,ECG,2.0,0.5556,1.4444,72.22
