NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5440,1.4560,72.80
1,ECG,2.0,0.5457,1.4543,72.71
2,ECG,2.0,0.5556,1.4444,72.22
3,ECG,2.0,0.5574,1.4426,72.13
4,ECG,2.0,0.5485,1.4515,72.58
5,ECG,2.0,0.5453,1.4547,72.73
6,ECG,2.0,0.5572,1.4428,72.14
7,ECG,2.0,0.5501,1.4499,72.50
8,ECG,2.0,0.5507,1.4493,72.46
9,ECG,2.0,0.5502,1.4498,72.49
10,ECG,2.0,0.5498,1.4502,72.51
11,ECG,2.0,0.5581,1.4419,72.10
12,ECG,2.0,0.5504,1.4496,72.48
13,ECG,2.0,0.5588,1.4412,72.06
14,ECG,2.0,0.5421,1.4579,72.90
15,ECG,2.0,0.5533,1.4467,72.34
16,ECG,2.0,0.5523,1.4477,72.38
17,ECG,2.0,0.5556,1.4444,72.22
18,ECG,2.0,0.5479,1.4521,72.61
19,ECG,2.0,0.5432,1.4568,72.84
20,ECG,2.0,0.5617,1.4383,71.91
21,ECG,2.0,0.5522,1.4478,72.39
22,ECG,2.0,0.5472,1.4528,72.64
23,ECG,2.0,0.5619,1.4381,71.91
24,ECG,2.0,0.5534,1.4466,72.33
25,ECG,2.0,0.5461,1.4539,72.70
26,ECG,2.0,0.5525,1.4475,72.37
27,ECG,2.0,0.5431,1.4569,72.85
28,ECG,2.0,0.5476,1.4524,72.62
29,ECG,2.0,0.5460,1.4540,72.70
30,ECG,2.0,0.5556,1.4444,72.22
31,ECG,2.0,0.5508,1.4492,72.46
32,ECG,2.0,0.5410,1.4590,72.95
33,ECG,2.0,0.5444,1.4556,72.78
34,ECG,2.0,0.5626,1.4374,71.87
35,ECG,2.0,0.5466,1.4534,72.67
36,ECG,2.0,0.5523,1.4477,72.39
37,ECG,2.0,0.5616,1.4384,71.92
38,ECG,2.0,0.5591,1.4409,72.04
39,ECG,2.0,0.5621,1.4379,71.89
40,ECG,2.0,0.5479,1.4521,72.61
41,ECG,2.0,0.5524,1.4476,72.38
42,ECG,2.0,0.5589,1.4411,72.05
43,ECG,2.0,0.5478,1.4522,72.61
44,ECG,2.0,0.5409,1.4591,72.95
45,ECG,2.0,0.5447,1.4553,72.76
46,ECG,2.0,0.5578,1.4422,72.11
47,ECG,2.0,0.5594,1.4406,72.03
48,ECG,2.0,0.5598,1.4402,72.01
49,ECG,2.0,0.5450,1.4550,72.75
50,ECG,2.0,0.5589,1.4411,72.05
51,ECG,2.0,0.5562,1.4438,72.19
52,ECG,2.0,0.5580,1.4420,72.10
53,ECG,2.0,0.5479,1.4521,72.60
54,ECG,2.0,0.5554,1.4446,72.23
55,ECG,2.0,0.5601,1.4399,71.99
56,ECG,2.0,0.5432,1.4568,72.84
57,ECG,2.0,0.5556,1.4444,72.22
58,ECG,2.0,0.5621,1.4379,71.89
59,ECG,2.0,0.5464,1.4536,72.68
60,ECG,2.0,0.5421,1.4579,72.89
61,ECG,2.0,0.5503,1.4497,72.48
62,ECG,2.0,0.5597,1.4403,72.01
63,ECG,2.0,0.5559,1.4441,72.20
64,ECG,2.0,0.5620,1.4380,71.90
65,ECG,2.0,0.5528,1.4472,72.36
66,HR,2.0,0.5447,1.4553,72.77
67,HR,2.0,0.5488,1.4512,72.56
68,HR,2.0,0.5607,1.4393,71.96
69,HR,2.0,0.5458,1.4542,72.71
70,HR,2.0,0.5540,1.4460,72.30
71,HR,2.0,0.5603,1.4397,71.98
72,HR,2.0,0.5453,1.4547,72.73
73,HR,2.0,0.5606,1.4394,71.97
74,HR,2.0,0.5438,1.4562,72.81
75,HR,2.0,0.5445,1.4555,72.77
76,HR,2.0,0.5455,1.4545,72.72
77,HR,2.0,0.5450,1.4550,72.75
78,HR,2.0,0.5623,1.4377,71.88
79,HR,2.0,0.5440,1.4560,72.80
80,HR,2.0,0.5431,1.4569,72.84
81,HR,2.0,0.5427,1.4573,72.87
82,HR,2.0,0.5538,1.4462,72.31
83,HR,2.0,0.5594,1.4406,72.03
84,HR,2.0,0.5574,1.4426,72.13
85,HR,2.0,0.5484,1.4516,72.58
86,HR,2.0,0.5413,1.4587,72.94
87,HR,2.0,0.5466,1.4534,72.67
88,HR,2.0,0.5442,1.4558,72.79
89,HR,2.0,0.5516,1.4484,72.42
90,HR,2.0,0.5612,1.4388,71.94
91,HR,2.0,0.5568,1.4432,72.16
92,HR,2.0,0.5522,1.4478,72.39
93,HR,2.0,0.5438,1.4562,72.81
94,HR,2.0,0.5442,1.4558,72.79
95,HR,2.0,0.5618,1.4382,71.91
96,HR,2.0,0.5514,1.4486,72.43
97,HR,2.0,0.5621,1.4379,71.90
98,HR,2.0,0.5473,1.4527,72.64
99,HR,2.0,0.5488,1.4512,72.56
100,HR,2.0,0.5443,1.4557,72.79
101,HR,2.0,0.5443,1.4557,72.79
102,HR,2.0,0.5496,1.4504,72.52
103,HR,2.0,0.5447,1.4553,72.76
104,HR,2.0,0.5611,1.4389,71.94
105,HR,2.0,0.5433,1.4567,72.84
106,HR,2.0,0.5446,1.4554,72.77
107,HR,2.0,0.5540,1.4460,72.30
108,HR,2.0,0.5458,1.4542,72.71
109,HR,2.0,0.5608,1.4392,71.96
110,HR,2.0,0.5453,1.4547,72.74
111,HR,2.0,0.5478,1.4522,72.61
112,HR,2.0,0.5439,1.4561,72.81
113,HR,2.0,0.5532,1.4468,72.34
114,HR,2.0,0.5620,1.4380,71.90
115,HR,2.0,0.5508,1.4492,72.46
116,HR,2.0,0.5443,1.4557,72.79
117,HR,2.0,0.5471,1.4529,72.65
118,HR,2.0,0.5551,1.4449,72.25
119,HR,2.0,0.5553,1.4447,72.23
120,HR,2.0,0.5548,1.4452,72.26
121,HR,2.0,0.5627,1.4373,71.87
122,HR,2.0,0.5431,1.4569,72.85
123,HR,2.0,0.5625,1.4375,71.88
124,HR,2.0,0.5412,1.4588,72.94
125,HR,2.0,0.5429,1.4571,72.86
126,HR,2.0,0.5415,1.4585,72.93
127,HR,2.0,0.5622,1.4378,71.89
128,HR,2.0,0.5471,1.4529,72.65
129,HR,2.0,0.5464,1.4536,72.68
130,HR,2.0,0.5511,1.4489,72.44
131,HR,2.0,0.5489,1.4511,72.55
132,HR,2.0,0.5460,1.4540,72.70
133,Temp,2.0,0.5633,1.4367,71.83
134,Temp,2.0,0.5459,1.4541,72.70
135,Temp,2.0,0.5480,1.4520,72.60
136,Temp,2.0,0.5545,1.4455,72.28
137,Temp,2.0,0.5621,1.4379,71.90
138,Temp,2.0,0.5561,1.4439,72.20
139,Temp,2.0,0.5450,1.4550,72.75
140,Temp,2.0,0.5445,1.4555,72.77
141,Temp,2.0,0.5448,1.4552,72.76
142,Temp,2.0,0.5421,1.4579,72.90
143,Temp,2.0,0.5519,1.4481,72.41
144,Temp,2.0,0.5499,1.4501,72.50
145,Temp,2.0,0.5456,1.4544,72.72
146,Temp,2.0,0.5460,1.4540,72.70
147,Temp,2.0,0.5485,1.4515,72.57
148,Temp,2.0,0.5475,1.4525,72.62
149,Temp,2.0,0.5470,1.4530,72.65
150,Temp,2.0,0.5418,1.4582,72.91
151,Temp,2.0,0.5423,1.4577,72.89
152,Temp,2.0,0.5441,1.4559,72.80
153,Temp,2.0,0.5562,1.4438,72.19
154,Temp,2.0,0.5491,1.4509,72.54
155,Temp,2.0,0.5436,1.4564,72.82
156,Temp,2.0,0.5506,1.4494,72.47
157,Temp,2.0,0.5568,1.4432,72.16
158,Temp,2.0,0.5625,1.4375,71.87
159,Temp,2.0,0.5552,1.4448,72.24
160,Temp,2.0,0.5611,1.4389,71.95
161,Temp,2.0,0.5461,1.4539,72.70
162,Temp,2.0,0.5412,1.4588,72.94
163,Temp,2.0,0.5621,1.4379,71.89
164,Temp,2.0,0.5633,1.4367,71.83
165,Temp,2.0,0.5471,1.4529,72.65
166,Temp,2.0,0.5628,1.4372,71.86
167,Temp,2.0,0.5560,1.4440,72.20
168,Temp,2.0,0.5581,1.4419,72.10
