NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5590,1.4410,72.05
1,ECG,2.0,0.5610,1.4390,71.95
2,ECG,2.0,0.5532,1.4468,72.34
3,ECG,2.0,0.5562,1.4438,72.19
4,ECG,2.0,0.5426,1.4574,72.87
5,ECG,2.0,0.5446,1.4554,72.77
6,ECG,2.0,0.5576,1.4424,72.12
7,ECG,2.0,0.5538,1.4462,72.31
8,ECG,2.0,0.5544,1.4456,72.28
9,ECG,2.0,0.5584,1.4416,72.08
10,ECG,2.0,0.5509,1.4491,72.46
11,ECG,2.0,0.5438,1.4562,72.81
12,ECG,2.0,0.5581,1.4419,72.09
13,ECG,2.0,0.5571,1.4429,72.15
14,ECG,2.0,0.5567,1.4433,72.17
15,ECG,2.0,0.5478,1.4522,72.61
16,ECG,2.0,0.5506,1.4494,72.47
17,ECG,2.0,0.5629,1.4371,71.86
18,ECG,2.0,0.5641,1.4359,71.80
19,ECG,2.0,0.5575,1.4425,72.12
20,ECG,2.0,0.5624,1.4376,71.88
21,ECG,2.0,0.5531,1.4469,72.34
22,ECG,2.0,0.5558,1.4442,72.21
23,ECG,2.0,0.5436,1.4564,72.82
24,ECG,2.0,0.5586,1.4414,72.07
25,ECG,2.0,0.5586,1.4414,72.07
26,ECG,2.0,0.5465,1.4535,72.67
27,ECG,2.0,0.5600,1.4400,72.00
28,ECG,2.0,0.5616,1.4384,71.92
29,ECG,2.0,0.5512,1.4488,72.44
30,ECG,2.0,0.5530,1.4470,72.35
31,ECG,2.0,0.5527,1.4473,72.37
32,ECG,2.0,0.5548,1.4452,72.26
33,ECG,2.0,0.5555,1.4445,72.22
34,ECG,2.0,0.5625,1.4375,71.87
35,ECG,2.0,0.5603,1.4397,71.99
36,ECG,2.0,0.5448,1.4552,72.76
37,ECG,2.0,0.5569,1.4431,72.16
38,ECG,2.0,0.5567,1.4433,72.17
39,ECG,2.0,0.5476,1.4524,72.62
40,ECG,2.0,0.5635,1.4365,71.83
41,ECG,2.0,0.5617,1.4383,71.92
42,ECG,2.0,0.5606,1.4394,71.97
43,ECG,2.0,0.5437,1.4563,72.82
44,ECG,2.0,0.5501,1.4499,72.49
45,ECG,2.0,0.5500,1.4500,72.50
46,ECG,2.0,0.5639,1.4361,71.81
47,ECG,2.0,0.5499,1.4501,72.50
48,ECG,2.0,0.5501,1.4499,72.49
49,ECG,2.0,0.5412,1.4588,72.94
50,ECG,2.0,0.5580,1.4420,72.10
51,ECG,2.0,0.5505,1.4495,72.47
52,ECG,2.0,0.5539,1.4461,72.30
53,ECG,2.0,0.5614,1.4386,71.93
54,ECG,2.0,0.5441,1.4559,72.80
55,ECG,2.0,0.5421,1.4579,72.90
56,ECG,2.0,0.5459,1.4541,72.70
57,ECG,2.0,0.5430,1.4570,72.85
58,ECG,2.0,0.5496,1.4504,72.52
59,ECG,2.0,0.5575,1.4425,72.12
60,ECG,2.0,0.5598,1.4402,72.01
61,ECG,2.0,0.5530,1.4470,72.35
62,ECG,2.0,0.5523,1.4477,72.38
63,ECG,2.0,0.5519,1.4481,72.41
64,ECG,2.0,0.5548,1.4452,72.26
65,ECG,2.0,0.5484,1.4516,72.58
66,HR,2.0,0.5498,1.4502,72.51
67,HR,2.0,0.5542,1.4458,72.29
68,HR,2.0,0.5417,1.4583,72.92
69,HR,2.0,0.5500,1.4500,72.50
70,HR,2.0,0.5420,1.4580,72.90
71,HR,2.0,0.5536,1.4464,72.32
72,HR,2.0,0.5574,1.4426,72.13
73,HR,2.0,0.5410,1.4590,72.95
74,HR,2.0,0.5443,1.4557,72.79
75,HR,2.0,0.5575,1.4425,72.13
76,HR,2.0,0.5555,1.4445,72.22
77,HR,2.0,0.5516,1.4484,72.42
78,HR,2.0,0.5635,1.4365,71.83
79,HR,2.0,0.5449,1.4551,72.76
80,HR,2.0,0.5624,1.4376,71.88
81,HR,2.0,0.5472,1.4528,72.64
82,HR,2.0,0.5582,1.4418,72.09
83,HR,2.0,0.5424,1.4576,72.88
84,HR,2.0,0.5584,1.4416,72.08
85,HR,2.0,0.5539,1.4461,72.31
86,HR,2.0,0.5451,1.4549,72.75
87,HR,2.0,0.5579,1.4421,72.10
88,HR,2.0,0.5539,1.4461,72.31
89,HR,2.0,0.5490,1.4510,72.55
90,HR,2.0,0.5477,1.4523,72.61
91,HR,2.0,0.5495,1.4505,72.52
92,HR,2.0,0.5615,1.4385,71.93
93,HR,2.0,0.5419,1.4581,72.90
94,HR,2.0,0.5456,1.4544,72.72
95,HR,2.0,0.5604,1.4396,71.98
96,HR,2.0,0.5452,1.4548,72.74
97,HR,2.0,0.5587,1.4413,72.06
98,HR,2.0,0.5442,1.4558,72.79
99,HR,2.0,0.5563,1.4437,72.18
100,HR,2.0,0.5608,1.4392,71.96
101,HR,2.0,0.5428,1.4572,72.86
102,HR,2.0,0.5527,1.4473,72.37
103,HR,2.0,0.5460,1.4540,72.70
104,HR,2.0,0.5480,1.4520,72.60
105,HR,2.0,0.5571,1.4429,72.14
106,HR,2.0,0.5495,1.4505,72.52
107,HR,2.0,0.5525,1.4475,72.38
108,HR,2.0,0.5510,1.4490,72.45
109,HR,2.0,0.5510,1.4490,72.45
110,HR,2.0,0.5424,1.4576,72.88
111,HR,2.0,0.5418,1.4582,72.91
112,HR,2.0,0.5585,1.4415,72.08
