NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5639,1.4361,71.81
1,ECG,2.0,0.5494,1.4506,72.53
2,ECG,2.0,0.5406,1.4594,72.97
3,ECG,2.0,0.5569,1.4431,72.15
4,ECG,2.0,0.5537,1.4463,72.32
5,ECG,2.0,0.5615,1.4385,71.93
6,ECG,2.0,0.5500,1.4500,72.50
7,ECG,2.0,0.5560,1.4440,72.20
8,ECG,2.0,0.5537,1.4463,72.32
9,ECG,2.0,0.5481,1.4519,72.60
10,ECG,2.0,0.5487,1.4513,72.56
11,ECG,2.0,0.5579,1.4421,72.10
12,ECG,2.0,0.5447,1.4553,72.77
13,ECG,2.0,0.5566,1.4434,72.17
14,ECG,2.0,0.5560,1.4440,72.20
15,ECG,2.0,0.5597,1.4403,72.01
16,ECG,2.0,0.5434,1.4566,72.83
17,ECG,2.0,0.5446,1.4554,72.77
18,ECG,2.0,0.5617,1.4383,71.91
19,ECG,2.0,0.5591,1.4409,72.04
20,ECG,2.0,0.5479,1.4521,72.61
21,ECG,2.0,0.5502,1.4498,72.49
22,ECG,2.0,0.5609,1.4391,71.95
23,ECG,2.0,0.5422,1.4578,72.89
24,ECG,2.0,0.5533,1.4467,72.34
25,ECG,2.0,0.5419,1.4581,72.91
26,ECG,2.0,0.5425,1.4575,72.88
27,ECG,2.0,0.5447,1.4553,72.76
28,ECG,2.0,0.5574,1.4426,72.13
29,ECG,2.0,0.5532,1.4468,72.34
30,ECG,2.0,0.5531,1.4469,72.35
31,ECG,2.0,0.5455,1.4545,72.73
32,ECG,2.0,0.5534,1.4466,72.33
33,ECG,2.0,0.5502,1.4498,72.49
34,ECG,2.0,0.5631,1.4369,71.84
35,ECG,2.0,0.5634,1.4366,71.83
36,ECG,2.0,0.5492,1.4508,72.54
37,ECG,2.0,0.5472,1.4528,72.64
38,ECG,2.0,0.5465,1.4535,72.68
39,ECG,2.0,0.5539,1.4461,72.31
40,ECG,2.0,0.5586,1.4414,72.07
41,ECG,2.0,0.5441,1.4559,72.79
42,ECG,2.0,0.5623,1.4377,71.88
43,ECG,2.0,0.5440,1.4560,72.80
44,ECG,2.0,0.5624,1.4376,71.88
45,ECG,2.0,0.5578,1.4422,72.11
46,ECG,2.0,0.5472,1.4528,72.64
47,ECG,2.0,0.5517,1.4483,72.42
48,ECG,2.0,0.5503,1.4497,72.49
49,ECG,2.0,0.5506,1.4494,72.47
50,ECG,2.0,0.5568,1.4432,72.16
51,ECG,2.0,0.5619,1.4381,71.90
52,ECG,2.0,0.5450,1.4550,72.75
53,ECG,2.0,0.5431,1.4569,72.85
54,ECG,2.0,0.5564,1.4436,72.18
55,ECG,2.0,0.5439,1.4561,72.80
56,ECG,2.0,0.5641,1.4359,71.80
57,ECG,2.0,0.5488,1.4512,72.56
58,ECG,2.0,0.5486,1.4514,72.57
59,ECG,2.0,0.5561,1.4439,72.19
60,ECG,2.0,0.5467,1.4533,72.67
61,ECG,2.0,0.5488,1.4512,72.56
62,ECG,2.0,0.5454,1.4546,72.73
63,ECG,2.0,0.5420,1.4580,72.90
64,ECG,2.0,0.5473,1.4527,72.63
65,ECG,2.0,0.5550,1.4450,72.25
66,HR,2.0,0.5546,1.4454,72.27
67,HR,2.0,0.5529,1.4471,72.35
68,HR,2.0,0.5534,1.4466,72.33
69,HR,2.0,0.5443,1.4557,72.78
70,HR,2.0,0.5495,1.4505,72.52
71,HR,2.0,0.5434,1.4566,72.83
72,HR,2.0,0.5592,1.4408,72.04
