NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5614,1.4386,71.93
1,ECG,2.0,0.5575,1.4425,72.13
2,ECG,2.0,0.5610,1.4390,71.95
3,ECG,2.0,0.5453,1.4547,72.73
4,ECG,2.0,0.5624,1.4376,71.88
5,ECG,2.0,0.5523,1.4477,72.38
6,ECG,2.0,0.5595,1.4405,72.03
7,ECG,2.0,0.5588,1.4412,72.06
8,ECG,2.0,0.5597,1.4403,72.02
9,ECG,2.0,0.5533,1.4467,72.33
10,ECG,2.0,0.5486,1.4514,72.57
11,ECG,2.0,0.5608,1.4392,71.96
12,ECG,2.0,0.5506,1.4494,72.47
13,ECG,2.0,0.5606,1.4394,71.97
14,ECG,2.0,0.5507,1.4493,72.47
15,ECG,2.0,0.5622,1.4378,71.89
16,ECG,2.0,0.5634,1.4366,71.83
17,ECG,2.0,0.5597,1.4403,72.01
18,ECG,2.0,0.5484,1.4516,72.58
19,ECG,2.0,0.5537,1.4463,72.31
20,ECG,2.0,0.5627,1.4373,71.87
21,ECG,2.0,0.5452,1.4548,72.74
22,ECG,2.0,0.5529,1.4471,72.35
23,ECG,2.0,0.5551,1.4449,72.25
24,ECG,2.0,0.5558,1.4442,72.21
25,ECG,2.0,0.5581,1.4419,72.09
26,ECG,2.0,0.5444,1.4556,72.78
27,ECG,2.0,0.5436,1.4564,72.82
28,ECG,2.0,0.5439,1.4561,72.81
29,ECG,2.0,0.5593,1.4407,72.04
30,ECG,2.0,0.5530,1.4470,72.35
31,ECG,2.0,0.5460,1.4540,72.70
32,ECG,2.0,0.5441,1.4559,72.80
33,ECG,2.0,0.5473,1.4527,72.64
34,ECG,2.0,0.5467,1.4533,72.67
35,ECG,2.0,0.5491,1.4509,72.54
36,ECG,2.0,0.5473,1.4527,72.63
37,ECG,2.0,0.5492,1.4508,72.54
38,ECG,2.0,0.5450,1.4550,72.75
39,ECG,2.0,0.5518,1.4482,72.41
40,ECG,2.0,0.5569,1.4431,72.16
41,ECG,2.0,0.5629,1.4371,71.86
42,ECG,2.0,0.5484,1.4516,72.58
43,ECG,2.0,0.5584,1.4416,72.08
44,ECG,2.0,0.5605,1.4395,71.98
45,ECG,2.0,0.5485,1.4515,72.58
46,ECG,2.0,0.5471,1.4529,72.64
47,ECG,2.0,0.5468,1.4532,72.66
48,ECG,2.0,0.5424,1.4576,72.88
49,ECG,2.0,0.5426,1.4574,72.87
50,ECG,2.0,0.5430,1.4570,72.85
51,ECG,2.0,0.5465,1.4535,72.67
52,ECG,2.0,0.5458,1.4542,72.71
53,ECG,2.0,0.5572,1.4428,72.14
54,ECG,2.0,0.5567,1.4433,72.17
55,ECG,2.0,0.5443,1.4557,72.79
56,ECG,2.0,0.5564,1.4436,72.18
57,ECG,2.0,0.5594,1.4406,72.03
58,ECG,2.0,0.5418,1.4582,72.91
59,ECG,2.0,0.5590,1.4410,72.05
60,ECG,2.0,0.5482,1.4518,72.59
61,ECG,2.0,0.5516,1.4484,72.42
62,ECG,2.0,0.5461,1.4539,72.70
63,ECG,2.0,0.5561,1.4439,72.19
64,ECG,2.0,0.5488,1.4512,72.56
65,ECG,2.0,0.5554,1.4446,72.23
66,HR,2.0,0.5626,1.4374,71.87
67,HR,2.0,0.5511,1.4489,72.44
68,HR,2.0,0.5607,1.4393,71.97
69,HR,2.0,0.5468,1.4532,72.66
70,HR,2.0,0.5513,1.4487,72.44
71,HR,2.0,0.5575,1.4425,72.13
72,HR,2.0,0.5583,1.4417,72.08
73,HR,2.0,0.5544,1.4456,72.28
74,HR,2.0,0.5539,1.4461,72.30
75,HR,2.0,0.5635,1.4365,71.83
76,HR,2.0,0.5560,1.4440,72.20
77,HR,2.0,0.5507,1.4493,72.46
78,HR,2.0,0.5429,1.4571,72.86
79,HR,2.0,0.5432,1.4568,72.84
80,HR,2.0,0.5445,1.4555,72.77
81,HR,2.0,0.5593,1.4407,72.03
82,HR,2.0,0.5446,1.4554,72.77
83,HR,2.0,0.5541,1.4459,72.29
84,HR,2.0,0.5553,1.4447,72.23
85,HR,2.0,0.5443,1.4557,72.78
86,HR,2.0,0.5565,1.4435,72.17
87,HR,2.0,0.5506,1.4494,72.47
88,HR,2.0,0.5596,1.4404,72.02
89,HR,2.0,0.5610,1.4390,71.95
90,HR,2.0,0.5544,1.4456,72.28
91,HR,2.0,0.5570,1.4430,72.15
92,HR,2.0,0.5563,1.4437,72.18
93,HR,2.0,0.5499,1.4501,72.51
94,HR,2.0,0.5417,1.4583,72.91
95,HR,2.0,0.5465,1.4535,72.68
96,HR,2.0,0.5482,1.4518,72.59
97,HR,2.0,0.5593,1.4407,72.04
98,HR,2.0,0.5610,1.4390,71.95
99,HR,2.0,0.5635,1.4365,71.82
100,HR,2.0,0.5616,1.4384,71.92
101,HR,2.0,0.5492,1.4508,72.54
102,HR,2.0,0.5436,1.4564,72.82
103,HR,2.0,0.5425,1.4575,72.88
104,HR,2.0,0.5429,1.4571,72.85
105,HR,2.0,0.5481,1.4519,72.59
106,HR,2.0,0.5568,1.4432,72.16
107,HR,2.0,0.5500,1.4500,72.50
108,HR,2.0,0.5530,1.4470,72.35
109,HR,2.0,0.5512,1.4488,72.44
110,HR,2.0,0.5492,1.4508,72.54
111,HR,2.0,0.5481,1.4519,72.59
112,HR,2.0,0.5582,1.4418,72.09
113,HR,2.0,0.5586,1.4414,72.07
114,HR,2.0,0.5582,1.4418,72.09
115,HR,2.0,0.5533,1.4467,72.34
116,HR,2.0,0.5502,1.4498,72.49
117,HR,2.0,0.5500,1.4500,72.50
118,HR,2.0,0.5463,1.4537,72.68
119,HR,2.0,0.5557,1.4443,72.22
120,HR,2.0,0.5443,1.4557,72.78
121,HR,2.0,0.5477,1.4523,72.61
122,HR,2.0,0.5471,1.4529,72.64
123,HR,2.0,0.5497,1.4503,72.51
124,HR,2.0,0.5485,1.4515,72.58
125,HR,2.0,0.5409,1.4591,72.95
126,HR,2.0,0.5553,1.4447,72.23
