FlowID,SrcAddr,DstAddr,TxPackets,RxPackets,LostPackets,PDR_pct,Throughput_kbps,AvgDelay_ms,AvgJitter_ms
1,10.1.0.63,10.1.0.212,1044,391,653,37.45,1.99,304.26,223.63
2,10.1.0.212,10.1.0.63,390,163,226,41.79,0.19,353.45,162.11
3,10.1.0.107,10.1.0.204,265,115,150,43.40,0.36,189.54,180.77
4,10.1.0.89,10.1.0.203,265,74,190,27.92,0.23,89.30,123.64
5,10.1.0.203,10.1.0.89,74,66,8,89.19,0.08,181.41,188.35
6,10.1.0.204,10.1.0.107,115,37,78,32.17,0.04,215.03,174.44
7,10.1.0.193,10.1.0.202,54,51,3,94.44,0.11,135.80,159.42
8,10.1.0.62,10.1.0.215,1045,139,906,13.30,0.70,271.39,264.04
9,10.1.0.123,10.1.0.215,262,258,4,98.47,0.81,69.69,97.90
10,10.1.0.215,10.1.0.123,257,257,0,100.00,0.30,60.58,83.10
11,10.1.0.202,10.1.0.193,1,1,0,100.00,80.58,3.00,0.00
12,10.1.0.215,10.1.0.62,138,100,38,72.46,0.12,145.76,159.21
13,10.1.0.159,10.1.0.216,56,55,1,98.21,0.12,163.71,184.06
14,10.1.0.216,10.1.0.159,3,3,0,100.00,0.00,5.33,4.50
15,10.1.0.138,10.1.0.210,55,38,17,69.09,0.08,198.24,172.89
16,10.1.0.210,10.1.0.138,2,2,0,100.00,0.01,35.50,54.00
17,10.1.0.43,10.1.0.217,1044,63,981,6.03,0.33,127.44,163.11
18,10.1.0.217,10.1.0.43,63,49,14,77.78,0.06,145.27,131.54
19,10.1.0.187,10.1.0.215,56,53,3,94.64,0.11,102.09,124.21
20,10.1.0.215,10.1.0.187,3,3,0,100.00,0.00,84.67,247.00
21,10.1.0.212,10.1.0.221,2843,18,2822,0.63,0.09,143.11,115.12
22,10.1.0.221,10.1.0.223,408,29,650,7.11,10.59,21.24,19.86
23,10.1.0.28,10.1.0.221,372,65,307,17.47,0.09,231.38,162.25
24,10.1.0.28,10.1.0.223,33,4,29,12.12,0.55,45.75,36.00
25,10.1.0.221,10.1.0.28,390,24,361,6.15,0.04,173.17,171.22
26,10.1.0.30,10.1.0.202,1046,502,544,47.99,2.56,174.05,191.88
27,10.1.0.202,10.1.0.30,501,411,90,82.04,0.48,228.46,162.11
28,10.1.0.204,10.1.0.222,4339,5,4332,0.12,2.14,153.40,186.75
29,10.1.0.203,10.1.0.221,4551,0,4529,0.00,0.00,0.00,0.00
30,10.1.0.202,10.1.0.221,3573,6,3567,0.17,4.85,144.83,133.40
31,10.1.0.215,10.1.0.222,2626,32,2592,1.22,0.19,346.16,161.87
32,10.1.0.8,10.1.0.215,808,733,75,90.72,1.04,195.79,99.63
33,10.1.0.8,10.1.0.222,800,0,777,0.00,0.00,0.00,0.00
34,10.1.0.102,10.1.0.215,140,23,117,16.43,0.03,401.61,348.77
35,10.1.0.102,10.1.0.222,806,598,208,74.19,0.87,263.29,107.60
36,10.1.0.126,10.1.0.215,205,45,159,21.95,0.07,236.02,254.39
37,10.1.0.126,10.1.0.222,216,14,199,6.48,0.02,329.93,312.31
38,10.1.0.215,10.1.0.126,317,13,304,4.10,0.02,508.23,387.75
39,10.1.0.216,10.1.0.221,2436,2,2434,0.08,0.03,425.00,639.00
40,10.1.0.215,10.1.0.8,1430,1392,37,97.34,1.94,60.31,37.86
41,10.1.0.215,10.1.0.102,229,8,221,3.49,0.01,62.75,52.57
42,10.1.0.178,10.1.0.209,54,31,23,57.41,0.07,157.81,193.47
43,10.1.0.209,10.1.0.178,1,1,0,100.00,27.26,11.00,0.00
44,10.1.0.210,10.1.0.222,2375,25,2348,1.05,0.10,447.72,232.88
45,10.1.0.22,10.1.0.210,403,267,136,66.25,0.38,260.32,152.48
46,10.1.0.22,10.1.0.222,486,72,411,14.81,0.10,271.39,192.25
47,10.1.0.184,10.1.0.210,325,130,195,40.00,0.18,314.48,222.52
48,10.1.0.184,10.1.0.222,291,18,273,6.19,0.03,392.67,329.47
49,10.1.0.104,10.1.0.210,134,26,108,19.40,0.04,290.35,249.12
50,10.1.0.104,10.1.0.222,539,329,210,61.04,0.47,214.31,158.02
51,10.1.0.130,10.1.0.210,56,4,51,7.14,0.01,106.75,241.67
52,10.1.0.130,10.1.0.222,715,591,124,82.66,0.85,182.64,116.19
53,10.1.0.210,10.1.0.104,299,9,290,3.01,0.02,344.56,424.62
54,10.1.0.210,10.1.0.184,284,93,187,32.75,0.13,250.90,178.04
55,10.1.0.210,10.1.0.130,142,1,141,0.70,23.33,10.00,0.00
56,10.1.0.210,10.1.0.22,736,646,90,87.77,0.92,189.58,86.31
57,10.1.0.222,10.1.0.223,505,14,713,2.77,8.07,115.50,76.00
58,10.1.0.217,10.1.0.221,359,7,352,1.95,5.48,207.57,142.50
59,10.1.0.194,10.1.0.216,54,52,2,96.30,0.11,201.88,217.51
60,10.1.0.216,10.1.0.194,1,1,0,100.00,112.88,2.00,0.00
61,10.1.0.197,10.1.0.214,54,44,10,81.48,0.09,210.61,264.95
62,10.1.0.214,10.1.0.197,1,1,0,100.00,81.02,3.00,0.00
63,10.1.0.75,10.1.0.218,262,244,18,93.13,0.77,115.69,134.91
64,10.1.0.218,10.1.0.75,243,235,8,96.71,0.28,176.49,162.97
65,10.1.0.21,10.1.0.211,1042,84,957,8.06,0.43,307.77,340.54
66,10.1.0.211,10.1.0.21,84,60,24,71.43,0.07,156.77,167.76
67,10.1.0.182,10.1.0.205,54,51,3,94.44,0.11,68.98,103.40
68,10.1.0.205,10.1.0.182,1,1,0,100.00,65.34,4.00,0.00
69,10.1.0.209,10.1.0.107,74,4,70,5.41,0.03,511.00,469.00
70,10.1.0.209,10.1.0.222,116,3,112,2.59,0.72,283.33,252.50
71,10.1.0.184,10.1.0.200,107,5,102,4.67,0.01,289.80,224.50
72,10.1.0.130,10.1.0.20,84,2,82,2.38,0.00,257.00,460.00
73,10.1.0.104,10.1.0.20,33,1,32,3.03,6.59,58.00,0.00
74,10.1.0.22,10.1.0.31,32,2,30,6.25,0.34,299.50,555.00
75,10.1.0.210,10.1.0.137,279,261,18,93.55,0.38,227.57,102.16
