NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5596,1.4404,72.02
1,ECG,2.0,0.5527,1.4473,72.36
2,ECG,2.0,0.5464,1.4536,72.68
3,ECG,2.0,0.5428,1.4572,72.86
4,ECG,2.0,0.5566,1.4434,72.17
5,ECG,2.0,0.5437,1.4563,72.82
6,ECG,2.0,0.5456,1.4544,72.72
7,ECG,2.0,0.5629,1.4371,71.86
8,ECG,2.0,0.5546,1.4454,72.27
9,ECG,2.0,0.5498,1.4502,72.51
10,ECG,2.0,0.5540,1.4460,72.30
11,ECG,2.0,0.5533,1.4467,72.34
12,ECG,2.0,0.5530,1.4470,72.35
13,ECG,2.0,0.5583,1.4417,72.08
14,ECG,2.0,0.5620,1.4380,71.90
15,ECG,2.0,0.5505,1.4495,72.47
16,ECG,2.0,0.5590,1.4410,72.05
17,ECG,2.0,0.5484,1.4516,72.58
18,ECG,2.0,0.5439,1.4561,72.80
19,ECG,2.0,0.5631,1.4369,71.84
20,ECG,2.0,0.5500,1.4500,72.50
21,ECG,2.0,0.5553,1.4447,72.24
22,ECG,2.0,0.5532,1.4468,72.34
23,ECG,2.0,0.5452,1.4548,72.74
24,ECG,2.0,0.5566,1.4434,72.17
25,ECG,2.0,0.5586,1.4414,72.07
26,ECG,2.0,0.5567,1.4433,72.17
27,ECG,2.0,0.5504,1.4496,72.48
28,ECG,2.0,0.5595,1.4405,72.03
29,ECG,2.0,0.5622,1.4378,71.89
30,ECG,2.0,0.5614,1.4386,71.93
31,ECG,2.0,0.5611,1.4389,71.94
32,ECG,2.0,0.5617,1.4383,71.91
33,ECG,2.0,0.5624,1.4376,71.88
34,ECG,2.0,0.5585,1.4415,72.07
35,ECG,2.0,0.5527,1.4473,72.37
36,ECG,2.0,0.5522,1.4478,72.39
37,ECG,2.0,0.5476,1.4524,72.62
38,ECG,2.0,0.5519,1.4481,72.41
39,ECG,2.0,0.5483,1.4517,72.58
40,ECG,2.0,0.5424,1.4576,72.88
41,ECG,2.0,0.5499,1.4501,72.51
42,ECG,2.0,0.5486,1.4514,72.57
43,ECG,2.0,0.5499,1.4501,72.50
44,ECG,2.0,0.5551,1.4449,72.25
45,ECG,2.0,0.5609,1.4391,71.95
46,ECG,2.0,0.5425,1.4575,72.87
47,ECG,2.0,0.5602,1.4398,71.99
48,ECG,2.0,0.5601,1.4399,72.00
49,ECG,2.0,0.5435,1.4565,72.82
50,ECG,2.0,0.5581,1.4419,72.09
51,ECG,2.0,0.5548,1.4452,72.26
52,ECG,2.0,0.5608,1.4392,71.96
53,ECG,2.0,0.5601,1.4399,71.99
54,ECG,2.0,0.5492,1.4508,72.54
55,ECG,2.0,0.5580,1.4420,72.10
56,ECG,2.0,0.5438,1.4562,72.81
57,ECG,2.0,0.5491,1.4509,72.55
58,ECG,2.0,0.5587,1.4413,72.07
59,ECG,2.0,0.5586,1.4414,72.07
60,ECG,2.0,0.5618,1.4382,71.91
61,ECG,2.0,0.5622,1.4378,71.89
62,ECG,2.0,0.5630,1.4370,71.85
63,ECG,2.0,0.5528,1.4472,72.36
64,ECG,2.0,0.5463,1.4537,72.68
65,ECG,2.0,0.5545,1.4455,72.27
66,HR,2.0,0.5435,1.4565,72.82
67,HR,2.0,0.5612,1.4388,71.94
68,HR,2.0,0.5481,1.4519,72.60
69,HR,2.0,0.5473,1.4527,72.63
70,HR,2.0,0.5585,1.4415,72.07
71,HR,2.0,0.5432,1.4568,72.84
72,HR,2.0,0.5556,1.4444,72.22
73,HR,2.0,0.5537,1.4463,72.31
74,HR,2.0,0.5499,1.4501,72.51
75,HR,2.0,0.5626,1.4374,71.87
76,HR,2.0,0.5430,1.4570,72.85
77,HR,2.0,0.5461,1.4539,72.69
78,HR,2.0,0.5418,1.4582,72.91
79,HR,2.0,0.5495,1.4505,72.53
80,HR,2.0,0.5628,1.4372,71.86
81,HR,2.0,0.5608,1.4392,71.96
82,HR,2.0,0.5496,1.4504,72.52
83,HR,2.0,0.5445,1.4555,72.77
84,HR,2.0,0.5426,1.4574,72.87
85,HR,2.0,0.5605,1.4395,71.98
86,HR,2.0,0.5541,1.4459,72.30
87,HR,2.0,0.5593,1.4407,72.03
88,HR,2.0,0.5440,1.4560,72.80
89,HR,2.0,0.5579,1.4421,72.10
90,HR,2.0,0.5531,1.4469,72.34
91,HR,2.0,0.5536,1.4464,72.32
92,HR,2.0,0.5461,1.4539,72.70
93,HR,2.0,0.5606,1.4394,71.97
