NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5458,1.4542,72.71
1,ECG,2.0,0.5524,1.4476,72.38
2,ECG,2.0,0.5473,1.4527,72.64
3,ECG,2.0,0.5480,1.4520,72.60
4,ECG,2.0,0.5492,1.4508,72.54
5,ECG,2.0,0.5559,1.4441,72.20
6,ECG,2.0,0.5524,1.4476,72.38
7,ECG,2.0,0.5494,1.4506,72.53
8,ECG,2.0,0.5502,1.4498,72.49
9,ECG,2.0,0.5491,1.4509,72.55
10,ECG,2.0,0.5441,1.4559,72.80
11,ECG,2.0,0.5601,1.4399,71.99
12,ECG,2.0,0.5452,1.4548,72.74
13,ECG,2.0,0.5519,1.4481,72.40
14,ECG,2.0,0.5428,1.4572,72.86
15,ECG,2.0,0.5443,1.4557,72.79
16,ECG,2.0,0.5491,1.4509,72.54
17,ECG,2.0,0.5610,1.4390,71.95
18,ECG,2.0,0.5456,1.4544,72.72
19,ECG,2.0,0.5490,1.4510,72.55
20,ECG,2.0,0.5543,1.4457,72.28
21,ECG,2.0,0.5504,1.4496,72.48
22,ECG,2.0,0.5621,1.4379,71.89
23,ECG,2.0,0.5640,1.4360,71.80
24,ECG,2.0,0.5543,1.4457,72.29
25,ECG,2.0,0.5496,1.4504,72.52
26,ECG,2.0,0.5636,1.4364,71.82
27,ECG,2.0,0.5533,1.4467,72.33
28,ECG,2.0,0.5445,1.4555,72.78
29,ECG,2.0,0.5465,1.4535,72.67
30,ECG,2.0,0.5422,1.4578,72.89
31,ECG,2.0,0.5472,1.4528,72.64
32,ECG,2.0,0.5578,1.4422,72.11
33,ECG,2.0,0.5428,1.4572,72.86
34,ECG,2.0,0.5500,1.4500,72.50
35,ECG,2.0,0.5526,1.4474,72.37
36,ECG,2.0,0.5501,1.4499,72.49
37,ECG,2.0,0.5489,1.4511,72.55
38,ECG,2.0,0.5558,1.4442,72.21
39,ECG,2.0,0.5566,1.4434,72.17
40,ECG,2.0,0.5573,1.4427,72.14
41,ECG,2.0,0.5633,1.4367,71.84
42,ECG,2.0,0.5595,1.4405,72.02
43,ECG,2.0,0.5455,1.4545,72.72
44,ECG,2.0,0.5457,1.4543,72.71
45,ECG,2.0,0.5606,1.4394,71.97
46,ECG,2.0,0.5433,1.4567,72.83
47,ECG,2.0,0.5494,1.4506,72.53
48,ECG,2.0,0.5491,1.4509,72.54
49,ECG,2.0,0.5522,1.4478,72.39
50,ECG,2.0,0.5628,1.4372,71.86
51,ECG,2.0,0.5491,1.4509,72.55
52,ECG,2.0,0.5473,1.4527,72.64
53,ECG,2.0,0.5633,1.4367,71.83
