NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5441,1.4559,72.79
1,ECG,2.0,0.5485,1.4515,72.58
2,ECG,2.0,0.5479,1.4521,72.61
3,ECG,2.0,0.5611,1.4389,71.95
4,ECG,2.0,0.5417,1.4583,72.91
5,ECG,2.0,0.5424,1.4576,72.88
6,ECG,2.0,0.5508,1.4492,72.46
7,ECG,2.0,0.5444,1.4556,72.78
8,ECG,2.0,0.5488,1.4512,72.56
9,ECG,2.0,0.5440,1.4560,72.80
10,ECG,2.0,0.5554,1.4446,72.23
11,ECG,2.0,0.5480,1.4520,72.60
12,ECG,2.0,0.5539,1.4461,72.30
13,ECG,2.0,0.5537,1.4463,72.32
14,ECG,2.0,0.5572,1.4428,72.14
15,ECG,2.0,0.5529,1.4471,72.36
16,ECG,2.0,0.5602,1.4398,71.99
17,ECG,2.0,0.5463,1.4537,72.68
18,ECG,2.0,0.5510,1.4490,72.45
19,ECG,2.0,0.5445,1.4555,72.78
20,ECG,2.0,0.5437,1.4563,72.81
21,ECG,2.0,0.5547,1.4453,72.27
22,ECG,2.0,0.5619,1.4381,71.91
23,ECG,2.0,0.5438,1.4562,72.81
24,ECG,2.0,0.5547,1.4453,72.26
25,ECG,2.0,0.5431,1.4569,72.84
26,ECG,2.0,0.5403,1.4597,72.99
27,ECG,2.0,0.5510,1.4490,72.45
28,ECG,2.0,0.5427,1.4573,72.86
29,ECG,2.0,0.5545,1.4455,72.27
30,ECG,2.0,0.5457,1.4543,72.72
31,ECG,2.0,0.5622,1.4378,71.89
32,ECG,2.0,0.5510,1.4490,72.45
33,ECG,2.0,0.5570,1.4430,72.15
34,ECG,2.0,0.5489,1.4511,72.55
35,ECG,2.0,0.5551,1.4449,72.24
36,ECG,2.0,0.5635,1.4365,71.83
37,ECG,2.0,0.5485,1.4515,72.58
38,ECG,2.0,0.5459,1.4541,72.70
39,ECG,2.0,0.5614,1.4386,71.93
40,ECG,2.0,0.5427,1.4573,72.86
41,ECG,2.0,0.5426,1.4574,72.87
42,ECG,2.0,0.5493,1.4507,72.54
43,ECG,2.0,0.5558,1.4442,72.21
44,ECG,2.0,0.5460,1.4540,72.70
45,ECG,2.0,0.5553,1.4447,72.24
46,ECG,2.0,0.5613,1.4387,71.94
47,ECG,2.0,0.5507,1.4493,72.47
48,ECG,2.0,0.5588,1.4412,72.06
49,ECG,2.0,0.5538,1.4462,72.31
50,ECG,2.0,0.5492,1.4508,72.54
51,ECG,2.0,0.5460,1.4540,72.70
52,ECG,2.0,0.5415,1.4585,72.93
53,ECG,2.0,0.5596,1.4404,72.02
54,ECG,2.0,0.5625,1.4375,71.87
55,ECG,2.0,0.5426,1.4574,72.87
56,ECG,2.0,0.5586,1.4414,72.07
57,ECG,2.0,0.5580,1.4420,72.10
58,ECG,2.0,0.5547,1.4453,72.27
59,ECG,2.0,0.5569,1.4431,72.16
60,ECG,2.0,0.5458,1.4542,72.71
61,ECG,2.0,0.5477,1.4523,72.62
62,ECG,2.0,0.5466,1.4534,72.67
63,ECG,2.0,0.5546,1.4454,72.27
64,ECG,2.0,0.5606,1.4394,71.97
65,ECG,2.0,0.5624,1.4376,71.88
66,HR,2.0,0.5476,1.4524,72.62
67,HR,2.0,0.5523,1.4477,72.38
68,HR,2.0,0.5518,1.4482,72.41
69,HR,2.0,0.5428,1.4572,72.86
70,HR,2.0,0.5610,1.4390,71.95
71,HR,2.0,0.5564,1.4436,72.18
72,HR,2.0,0.5546,1.4454,72.27
73,HR,2.0,0.5629,1.4371,71.86
74,HR,2.0,0.5516,1.4484,72.42
75,HR,2.0,0.5547,1.4453,72.26
76,HR,2.0,0.5486,1.4514,72.57
