NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5548,1.4452,72.26
1,ECG,2.0,0.5623,1.4377,71.89
2,ECG,2.0,0.5449,1.4551,72.76
3,ECG,2.0,0.5452,1.4548,72.74
4,ECG,2.0,0.5539,1.4461,72.30
5,ECG,2.0,0.5407,1.4593,72.96
6,ECG,2.0,0.5567,1.4433,72.17
7,ECG,2.0,0.5621,1.4379,71.89
8,ECG,2.0,0.5491,1.4509,72.55
9,ECG,2.0,0.5597,1.4403,72.01
10,ECG,2.0,0.5416,1.4584,72.92
11,ECG,2.0,0.5543,1.4457,72.29
12,ECG,2.0,0.5506,1.4494,72.47
13,ECG,2.0,0.5613,1.4387,71.93
14,ECG,2.0,0.5567,1.4433,72.16
15,ECG,2.0,0.5498,1.4502,72.51
16,ECG,2.0,0.5609,1.4391,71.95
17,ECG,2.0,0.5492,1.4508,72.54
18,ECG,2.0,0.5438,1.4562,72.81
19,ECG,2.0,0.5616,1.4384,71.92
20,ECG,2.0,0.5589,1.4411,72.05
21,ECG,2.0,0.5427,1.4573,72.86
22,ECG,2.0,0.5606,1.4394,71.97
23,ECG,2.0,0.5554,1.4446,72.23
24,ECG,2.0,0.5489,1.4511,72.56
25,ECG,2.0,0.5508,1.4492,72.46
26,ECG,2.0,0.5514,1.4486,72.43
27,ECG,2.0,0.5568,1.4432,72.16
28,ECG,2.0,0.5457,1.4543,72.71
29,ECG,2.0,0.5475,1.4525,72.63
30,ECG,2.0,0.5438,1.4562,72.81
31,ECG,2.0,0.5529,1.4471,72.36
32,ECG,2.0,0.5554,1.4446,72.23
33,ECG,2.0,0.5471,1.4529,72.65
34,ECG,2.0,0.5464,1.4536,72.68
35,ECG,2.0,0.5528,1.4472,72.36
36,ECG,2.0,0.5405,1.4595,72.98
37,ECG,2.0,0.5494,1.4506,72.53
38,ECG,2.0,0.5459,1.4541,72.71
39,ECG,2.0,0.5592,1.4408,72.04
40,ECG,2.0,0.5566,1.4434,72.17
41,ECG,2.0,0.5415,1.4585,72.93
42,ECG,2.0,0.5550,1.4450,72.25
43,ECG,2.0,0.5551,1.4449,72.24
44,ECG,2.0,0.5544,1.4456,72.28
45,ECG,2.0,0.5552,1.4448,72.24
