NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5553,1.4447,72.23
1,ECG,2.0,0.5434,1.4566,72.83
2,ECG,2.0,0.5427,1.4573,72.87
3,ECG,2.0,0.5602,1.4398,71.99
4,ECG,2.0,0.5562,1.4438,72.19
5,ECG,2.0,0.5584,1.4416,72.08
6,ECG,2.0,0.5613,1.4387,71.93
7,ECG,2.0,0.5576,1.4424,72.12
8,ECG,2.0,0.5632,1.4368,71.84
9,ECG,2.0,0.5535,1.4465,72.33
10,ECG,2.0,0.5543,1.4457,72.29
11,ECG,2.0,0.5422,1.4578,72.89
12,ECG,2.0,0.5601,1.4399,72.00
13,ECG,2.0,0.5535,1.4465,72.33
14,ECG,2.0,0.5580,1.4420,72.10
15,ECG,2.0,0.5548,1.4452,72.26
16,HR,2.0,0.5623,1.4377,71.89
17,HR,2.0,0.5513,1.4487,72.43
18,HR,2.0,0.5448,1.4552,72.76
19,HR,2.0,0.5457,1.4543,72.71
20,HR,2.0,0.5592,1.4408,72.04
21,HR,2.0,0.5559,1.4441,72.20
22,HR,2.0,0.5564,1.4436,72.18
23,HR,2.0,0.5577,1.4423,72.11
24,HR,2.0,0.5542,1.4458,72.29
25,HR,2.0,0.5515,1.4485,72.43
26,HR,2.0,0.5608,1.4392,71.96
27,HR,2.0,0.5473,1.4527,72.63
28,HR,2.0,0.5435,1.4565,72.83
29,HR,2.0,0.5492,1.4508,72.54
30,HR,2.0,0.5434,1.4566,72.83
31,HR,2.0,0.5436,1.4564,72.82
32,HR,2.0,0.5522,1.4478,72.39
33,Temp,2.0,0.5532,1.4468,72.34
34,Temp,2.0,0.5585,1.4415,72.07
35,Temp,2.0,0.5530,1.4470,72.35
36,Temp,2.0,0.5493,1.4507,72.53
37,Temp,2.0,0.5445,1.4555,72.77
38,Temp,2.0,0.5596,1.4404,72.02
39,Temp,2.0,0.5485,1.4515,72.58
40,Temp,2.0,0.5556,1.4444,72.22
41,Temp,2.0,0.5480,1.4520,72.60
42,Temp,2.0,0.5468,1.4532,72.66
43,Temp,2.0,0.5601,1.4399,71.99
44,Temp,2.0,0.5572,1.4428,72.14
45,Temp,2.0,0.5420,1.4580,72.90
46,Temp,2.0,0.5560,1.4440,72.20
47,Temp,2.0,0.5646,1.4354,71.77
48,Temp,2.0,0.5516,1.4484,72.42
49,Temp,2.0,0.5543,1.4457,72.28
50,CH,5.0,1.4030,3.5970,71.94
51,CH,5.0,1.4051,3.5949,71.90
52,CH,5.0,1.3994,3.6006,72.01
53,CH,5.0,1.3955,3.6045,72.09
54,CH,5.0,1.3972,3.6028,72.06
