NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5548,1.4452,72.26
1,ECG,2.0,0.5611,1.4389,71.95
2,ECG,2.0,0.5574,1.4426,72.13
3,ECG,2.0,0.5440,1.4560,72.80
4,ECG,2.0,0.5567,1.4433,72.16
5,ECG,2.0,0.5423,1.4577,72.88
6,ECG,2.0,0.5477,1.4523,72.62
7,ECG,2.0,0.5580,1.4420,72.10
8,ECG,2.0,0.5456,1.4544,72.72
9,ECG,2.0,0.5455,1.4545,72.73
10,ECG,2.0,0.5521,1.4479,72.40
11,ECG,2.0,0.5605,1.4395,71.97
12,ECG,2.0,0.5561,1.4439,72.19
13,ECG,2.0,0.5580,1.4420,72.10
14,ECG,2.0,0.5588,1.4412,72.06
15,ECG,2.0,0.5446,1.4554,72.77
16,ECG,2.0,0.5530,1.4470,72.35
17,ECG,2.0,0.5628,1.4372,71.86
18,ECG,2.0,0.5593,1.4407,72.04
19,ECG,2.0,0.5512,1.4488,72.44
20,ECG,2.0,0.5547,1.4453,72.26
21,ECG,2.0,0.5555,1.4445,72.23
22,ECG,2.0,0.5411,1.4589,72.95
23,ECG,2.0,0.5545,1.4455,72.28
24,ECG,2.0,0.5456,1.4544,72.72
25,ECG,2.0,0.5418,1.4582,72.91
26,ECG,2.0,0.5539,1.4461,72.31
27,ECG,2.0,0.5492,1.4508,72.54
28,ECG,2.0,0.5488,1.4512,72.56
29,ECG,2.0,0.5596,1.4404,72.02
30,ECG,2.0,0.5568,1.4432,72.16
31,ECG,2.0,0.5631,1.4369,71.84
32,ECG,2.0,0.5488,1.4512,72.56
33,ECG,2.0,0.5447,1.4553,72.76
34,ECG,2.0,0.5583,1.4417,72.08
35,ECG,2.0,0.5581,1.4419,72.09
36,ECG,2.0,0.5484,1.4516,72.58
37,ECG,2.0,0.5461,1.4539,72.69
38,ECG,2.0,0.5478,1.4522,72.61
39,ECG,2.0,0.5548,1.4452,72.26
40,ECG,2.0,0.5446,1.4554,72.77
41,ECG,2.0,0.5462,1.4538,72.69
42,ECG,2.0,0.5514,1.4486,72.43
43,ECG,2.0,0.5562,1.4438,72.19
44,ECG,2.0,0.5459,1.4541,72.71
45,ECG,2.0,0.5516,1.4484,72.42
46,ECG,2.0,0.5627,1.4373,71.86
47,ECG,2.0,0.5430,1.4570,72.85
48,ECG,2.0,0.5493,1.4507,72.53
49,ECG,2.0,0.5598,1.4402,72.01
50,ECG,2.0,0.5444,1.4556,72.78
51,ECG,2.0,0.5606,1.4394,71.97
52,ECG,2.0,0.5506,1.4494,72.47
53,ECG,2.0,0.5492,1.4508,72.54
54,ECG,2.0,0.5504,1.4496,72.48
55,ECG,2.0,0.5418,1.4582,72.91
56,ECG,2.0,0.5487,1.4513,72.56
57,ECG,2.0,0.5471,1.4529,72.65
58,ECG,2.0,0.5429,1.4571,72.85
59,ECG,2.0,0.5532,1.4468,72.34
60,ECG,2.0,0.5535,1.4465,72.33
61,ECG,2.0,0.5572,1.4428,72.14
62,ECG,2.0,0.5528,1.4472,72.36
63,ECG,2.0,0.5650,1.4350,71.75
64,ECG,2.0,0.5536,1.4464,72.32
65,ECG,2.0,0.5520,1.4480,72.40
66,HR,2.0,0.5598,1.4402,72.01
67,HR,2.0,0.5550,1.4450,72.25
68,HR,2.0,0.5477,1.4523,72.61
69,HR,2.0,0.5511,1.4489,72.44
70,HR,2.0,0.5578,1.4422,72.11
71,HR,2.0,0.5560,1.4440,72.20
72,HR,2.0,0.5534,1.4466,72.33
73,HR,2.0,0.5495,1.4505,72.53
74,HR,2.0,0.5524,1.4476,72.38
75,HR,2.0,0.5622,1.4378,71.89
76,HR,2.0,0.5518,1.4482,72.41
77,HR,2.0,0.5486,1.4514,72.57
78,HR,2.0,0.5581,1.4419,72.09
79,HR,2.0,0.5600,1.4400,72.00
80,HR,2.0,0.5429,1.4571,72.86
81,HR,2.0,0.5604,1.4396,71.98
82,HR,2.0,0.5462,1.4538,72.69
83,HR,2.0,0.5583,1.4417,72.08
84,HR,2.0,0.5451,1.4549,72.74
85,HR,2.0,0.5478,1.4522,72.61
86,HR,2.0,0.5452,1.4548,72.74
87,HR,2.0,0.5609,1.4391,71.96
88,HR,2.0,0.5454,1.4546,72.73
89,HR,2.0,0.5582,1.4418,72.09
90,HR,2.0,0.5627,1.4373,71.86
91,HR,2.0,0.5537,1.4463,72.31
92,HR,2.0,0.5427,1.4573,72.87
93,HR,2.0,0.5509,1.4491,72.45
94,HR,2.0,0.5476,1.4524,72.62
95,HR,2.0,0.5444,1.4556,72.78
96,HR,2.0,0.5435,1.4565,72.82
97,HR,2.0,0.5474,1.4526,72.63
98,HR,2.0,0.5617,1.4383,71.92
99,HR,2.0,0.5630,1.4370,71.85
100,HR,2.0,0.5555,1.4445,72.22
101,HR,2.0,0.5615,1.4385,71.93
102,HR,2.0,0.5617,1.4383,71.91
103,HR,2.0,0.5525,1.4475,72.38
104,HR,2.0,0.5573,1.4427,72.14
105,HR,2.0,0.5553,1.4447,72.23
106,HR,2.0,0.5466,1.4534,72.67
107,HR,2.0,0.5516,1.4484,72.42
108,HR,2.0,0.5600,1.4400,72.00
109,HR,2.0,0.5644,1.4356,71.78
110,HR,2.0,0.5474,1.4526,72.63
111,HR,2.0,0.5532,1.4468,72.34
112,HR,2.0,0.5483,1.4517,72.59
113,HR,2.0,0.5585,1.4415,72.08
114,HR,2.0,0.5601,1.4399,71.99
115,HR,2.0,0.5569,1.4431,72.16
116,HR,2.0,0.5459,1.4541,72.71
117,HR,2.0,0.5448,1.4552,72.76
118,HR,2.0,0.5472,1.4528,72.64
119,HR,2.0,0.5516,1.4484,72.42
120,HR,2.0,0.5526,1.4474,72.37
121,HR,2.0,0.5484,1.4516,72.58
122,HR,2.0,0.5524,1.4476,72.38
123,HR,2.0,0.5536,1.4464,72.32
124,HR,2.0,0.5567,1.4433,72.16
125,HR,2.0,0.5488,1.4512,72.56
126,HR,2.0,0.5525,1.4475,72.38
127,HR,2.0,0.5434,1.4566,72.83
128,HR,2.0,0.5549,1.4451,72.25
129,HR,2.0,0.5462,1.4538,72.69
130,HR,2.0,0.5524,1.4476,72.38
131,HR,2.0,0.5630,1.4370,71.85
132,HR,2.0,0.5609,1.4391,71.96
133,Temp,2.0,0.5616,1.4384,71.92
134,Temp,2.0,0.5606,1.4394,71.97
135,Temp,2.0,0.5514,1.4486,72.43
136,Temp,2.0,0.5563,1.4437,72.19
137,Temp,2.0,0.5426,1.4574,72.87
138,Temp,2.0,0.5529,1.4471,72.36
139,Temp,2.0,0.5618,1.4382,71.91
140,Temp,2.0,0.5608,1.4392,71.96
141,Temp,2.0,0.5572,1.4428,72.14
142,Temp,2.0,0.5429,1.4571,72.85
143,Temp,2.0,0.5438,1.4562,72.81
