NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5600,1.4400,72.00
1,ECG,2.0,0.5634,1.4366,71.83
2,ECG,2.0,0.5653,1.4347,71.74
3,ECG,2.0,0.5555,1.4445,72.22
4,ECG,2.0,0.5525,1.4475,72.38
5,ECG,2.0,0.5637,1.4363,71.81
6,ECG,2.0,0.5595,1.4405,72.03
7,ECG,2.0,0.5461,1.4539,72.70
8,ECG,2.0,0.5488,1.4512,72.56
9,ECG,2.0,0.5457,1.4543,72.72
10,ECG,2.0,0.5448,1.4552,72.76
11,ECG,2.0,0.5635,1.4365,71.82
12,ECG,2.0,0.5428,1.4572,72.86
13,ECG,2.0,0.5409,1.4591,72.95
14,ECG,2.0,0.5419,1.4581,72.90
15,ECG,2.0,0.5490,1.4510,72.55
16,ECG,2.0,0.5567,1.4433,72.17
17,ECG,2.0,0.5572,1.4428,72.14
18,ECG,2.0,0.5419,1.4581,72.90
19,ECG,2.0,0.5495,1.4505,72.53
20,ECG,2.0,0.5526,1.4474,72.37
21,ECG,2.0,0.5567,1.4433,72.16
22,ECG,2.0,0.5481,1.4519,72.60
23,ECG,2.0,0.5554,1.4446,72.23
24,ECG,2.0,0.5614,1.4386,71.93
25,ECG,2.0,0.5569,1.4431,72.16
26,ECG,2.0,0.5452,1.4548,72.74
27,ECG,2.0,0.5543,1.4457,72.28
28,ECG,2.0,0.5536,1.4464,72.32
29,ECG,2.0,0.5422,1.4578,72.89
30,ECG,2.0,0.5447,1.4553,72.77
31,ECG,2.0,0.5423,1.4577,72.88
32,ECG,2.0,0.5435,1.4565,72.82
33,HR,2.0,0.5559,1.4441,72.20
34,HR,2.0,0.5549,1.4451,72.26
35,HR,2.0,0.5424,1.4576,72.88
36,HR,2.0,0.5583,1.4417,72.08
37,HR,2.0,0.5529,1.4471,72.36
38,HR,2.0,0.5541,1.4459,72.29
39,HR,2.0,0.5595,1.4405,72.03
40,HR,2.0,0.5509,1.4491,72.45
41,HR,2.0,0.5545,1.4455,72.27
42,HR,2.0,0.5474,1.4526,72.63
43,HR,2.0,0.5628,1.4372,71.86
44,HR,2.0,0.5520,1.4480,72.40
45,HR,2.0,0.5620,1.4380,71.90
46,HR,2.0,0.5509,1.4491,72.46
47,HR,2.0,0.5522,1.4478,72.39
48,HR,2.0,0.5486,1.4514,72.57
49,HR,2.0,0.5630,1.4370,71.85
50,HR,2.0,0.5576,1.4424,72.12
51,HR,2.0,0.5478,1.4522,72.61
52,HR,2.0,0.5467,1.4533,72.67
53,HR,2.0,0.5482,1.4518,72.59
54,HR,2.0,0.5528,1.4472,72.36
55,HR,2.0,0.5428,1.4572,72.86
56,HR,2.0,0.5466,1.4534,72.67
57,HR,2.0,0.5503,1.4497,72.48
58,HR,2.0,0.5448,1.4552,72.76
59,HR,2.0,0.5467,1.4533,72.66
60,HR,2.0,0.5642,1.4358,71.79
61,HR,2.0,0.5636,1.4364,71.82
62,HR,2.0,0.5485,1.4515,72.57
63,HR,2.0,0.5598,1.4402,72.01
64,HR,2.0,0.5450,1.4550,72.75
65,HR,2.0,0.5438,1.4562,72.81
66,Temp,2.0,0.5616,1.4384,71.92
67,Temp,2.0,0.5532,1.4468,72.34
68,Temp,2.0,0.5488,1.4512,72.56
69,Temp,2.0,0.5511,1.4489,72.44
70,Temp,2.0,0.5538,1.4462,72.31
71,Temp,2.0,0.5596,1.4404,72.02
72,Temp,2.0,0.5572,1.4428,72.14
73,Temp,2.0,0.5615,1.4385,71.93
74,Temp,2.0,0.5547,1.4453,72.27
75,Temp,2.0,0.5514,1.4486,72.43
76,Temp,2.0,0.5519,1.4481,72.41
77,Temp,2.0,0.5445,1.4555,72.77
78,Temp,2.0,0.5605,1.4395,71.97
79,Temp,2.0,0.5621,1.4379,71.89
80,Temp,2.0,0.5552,1.4448,72.24
81,Temp,2.0,0.5589,1.4411,72.05
82,Temp,2.0,0.5614,1.4386,71.93
83,Temp,2.0,0.5603,1.4397,71.98
84,Temp,2.0,0.5634,1.4366,71.83
85,Temp,2.0,0.5541,1.4459,72.29
86,Temp,2.0,0.5524,1.4476,72.38
87,Temp,2.0,0.5536,1.4464,72.32
88,Temp,2.0,0.5507,1.4493,72.47
89,Temp,2.0,0.5529,1.4471,72.36
90,Temp,2.0,0.5489,1.4511,72.56
91,Temp,2.0,0.5497,1.4503,72.51
92,Temp,2.0,0.5601,1.4399,72.00
93,Temp,2.0,0.5542,1.4458,72.29
94,Temp,2.0,0.5545,1.4455,72.27
95,Temp,2.0,0.5426,1.4574,72.87
96,Temp,2.0,0.5639,1.4361,71.80
97,Temp,2.0,0.5464,1.4536,72.68
98,Temp,2.0,0.5516,1.4484,72.42
99,Temp,2.0,0.5518,1.4482,72.41
100,CH,5.0,1.3938,3.6062,72.12
101,CH,5.0,1.4089,3.5911,71.82
102,CH,5.0,1.4057,3.5943,71.89
103,CH,5.0,1.4066,3.5934,71.87
104,CH,5.0,1.3951,3.6049,72.10
105,CH,5.0,1.3993,3.6007,72.01
106,CH,5.0,1.4016,3.5984,71.97
107,CH,5.0,1.3945,3.6055,72.11
108,CH,5.0,1.3909,3.6091,72.18
109,CH,5.0,1.4026,3.5974,71.95
