FlowID,SrcAddr,DstAddr,TxPackets,RxPackets,LostPackets,PDR_pct,Throughput_kbps,AvgDelay_ms,AvgJitter_ms
1,10.1.0.6,10.1.0.157,1015,1014,1,99.90,4.87,0.51,0.24
2,10.1.0.13,10.1.0.160,1013,1012,1,99.90,4.87,1.06,1.29
3,10.1.0.88,10.1.0.157,259,259,0,100.00,0.74,0.39,0.07
4,10.1.0.20,10.1.0.157,1011,1009,2,99.80,4.87,0.91,1.01
5,10.1.0.71,10.1.0.155,259,259,0,100.00,0.74,0.91,1.11
6,10.1.0.17,10.1.0.159,1008,1008,0,100.00,4.88,0.85,0.92
7,10.1.0.29,10.1.0.162,1006,1006,0,100.00,4.88,0.43,0.10
8,10.1.0.2,10.1.0.157,1006,993,13,98.71,4.82,3.03,2.37
9,10.1.0.76,10.1.0.162,258,256,2,99.22,0.73,0.67,0.64
10,10.1.0.9,10.1.0.157,1005,1004,1,99.90,4.87,2.85,1.48
11,10.1.0.53,10.1.0.162,257,228,29,88.72,0.66,1.18,0.45
12,10.1.0.76,10.1.0.53,5,5,0,100.00,0.02,7.40,9.25
13,10.1.0.76,10.1.0.162,17,15,2,88.24,0.02,15.87,20.57
14,10.1.0.135,10.1.0.53,3,3,0,100.00,0.02,3.67,4.50
15,10.1.0.135,10.1.0.162,39,14,25,35.90,0.02,12.71,9.92
16,10.1.0.91,10.1.0.53,6,6,0,100.00,0.03,6.67,5.60
17,10.1.0.91,10.1.0.162,37,8,29,21.62,0.01,25.12,25.29
18,10.1.0.23,10.1.0.53,3,3,0,100.00,0.02,12.67,12.50
19,10.1.0.23,10.1.0.162,13,13,0,100.00,0.02,14.69,11.08
20,10.1.0.19,10.1.0.53,4,4,0,100.00,0.02,25.75,25.00
21,10.1.0.19,10.1.0.162,17,17,0,100.00,0.03,12.53,8.00
22,10.1.0.112,10.1.0.53,4,0,4,0.00,0.00,0.00,0.00
23,10.1.0.112,10.1.0.162,27,27,0,100.00,0.04,11.19,12.96
24,10.1.0.140,10.1.0.53,8,1,7,12.50,0.00,8.00,0.00
25,10.1.0.140,10.1.0.162,19,19,0,100.00,0.03,16.63,17.50
26,10.1.0.29,10.1.0.53,3,3,0,100.00,0.02,7.33,7.00
27,10.1.0.29,10.1.0.162,25,25,0,100.00,0.04,8.12,8.58
28,10.1.0.53,10.1.0.29,13,12,1,92.31,0.06,8.00,9.36
29,10.1.0.53,10.1.0.135,23,23,0,100.00,0.03,8.04,10.27
30,10.1.0.53,10.1.0.23,6,6,0,100.00,0.01,15.33,12.80
31,10.1.0.53,10.1.0.76,6,6,0,100.00,0.01,12.83,6.00
32,10.1.0.53,10.1.0.19,4,3,1,75.00,0.01,13.00,16.00
33,10.1.0.53,10.1.0.91,5,5,0,100.00,0.02,21.60,27.50
34,10.1.0.55,10.1.0.159,257,257,0,100.00,0.74,0.45,0.20
35,10.1.0.99,10.1.0.155,257,257,0,100.00,0.74,0.70,0.70
36,10.1.0.25,10.1.0.152,1002,1002,0,100.00,4.88,0.42,0.08
37,10.1.0.92,10.1.0.156,257,257,0,100.00,0.74,1.49,1.12
38,10.1.0.46,10.1.0.92,6,6,0,100.00,0.01,178.50,212.40
39,10.1.0.46,10.1.0.156,5,5,0,100.00,0.01,10.00,6.75
40,10.1.0.84,10.1.0.92,9,9,0,100.00,0.01,20.44,19.75
41,10.1.0.84,10.1.0.156,4,4,0,100.00,0.01,29.50,22.33
42,10.1.0.64,10.1.0.92,6,6,0,100.00,0.01,10.00,18.60
43,10.1.0.64,10.1.0.156,7,7,0,100.00,0.01,12.57,13.00
44,10.1.0.92,10.1.0.64,6,5,1,83.33,0.01,25.40,32.75
45,10.1.0.92,10.1.0.84,9,9,0,100.00,0.01,11.11,15.75
46,10.1.0.38,10.1.0.152,1000,1000,0,100.00,4.88,0.40,0.03
47,10.1.0.81,10.1.0.162,256,255,1,99.61,0.74,0.65,0.59
48,10.1.0.10,10.1.0.152,999,999,0,100.00,4.88,0.39,0.02
49,10.1.0.92,10.1.0.46,6,6,0,100.00,0.01,11.50,12.20
50,10.1.0.87,10.1.0.163,256,256,0,100.00,0.74,4.34,8.03
51,10.1.0.86,10.1.0.153,256,256,0,100.00,0.74,0.37,0.04
52,10.1.0.82,10.1.0.163,256,256,0,100.00,0.74,0.71,0.73
53,10.1.0.37,10.1.0.155,996,996,0,100.00,4.88,0.59,0.41
54,10.1.0.46,10.1.0.156,996,996,0,100.00,4.88,0.46,0.15
55,10.1.0.78,10.1.0.162,255,255,0,100.00,0.74,1.08,1.48
56,10.1.0.45,10.1.0.158,994,994,0,100.00,4.88,0.42,0.06
57,10.1.0.48,10.1.0.162,994,994,0,100.00,4.88,0.54,0.29
58,10.1.0.68,10.1.0.160,255,255,0,100.00,0.74,1.05,1.41
59,10.1.0.47,10.1.0.154,992,992,0,100.00,4.88,0.42,0.06
60,10.1.0.140,10.1.0.162,51,51,0,100.00,0.10,0.31,0.00
61,10.1.0.58,10.1.0.165,254,254,0,100.00,0.74,10.39,10.68
62,10.1.0.80,10.1.0.162,254,254,0,100.00,0.74,1.39,2.10
63,10.1.0.69,10.1.0.153,254,254,0,100.00,0.74,0.54,0.37
64,10.1.0.4,10.1.0.154,991,991,0,100.00,4.88,0.48,0.18
65,10.1.0.18,10.1.0.154,991,991,0,100.00,4.88,0.40,0.04
66,10.1.0.59,10.1.0.162,254,253,1,99.61,0.74,2.28,1.54
67,10.1.0.53,10.1.0.59,6,5,1,83.33,0.01,15.40,15.50
68,10.1.0.62,10.1.0.154,254,254,0,100.00,0.74,0.38,0.07
69,10.1.0.70,10.1.0.164,254,254,0,100.00,0.74,0.39,0.10
70,10.1.0.127,10.1.0.152,51,51,0,100.00,0.10,0.45,0.18
71,10.1.0.77,10.1.0.159,254,254,0,100.00,0.74,0.52,0.34
72,10.1.0.110,10.1.0.3,12,12,0,100.00,0.02,106.58,119.18
73,10.1.0.110,10.1.0.165,5,5,0,100.00,0.01,33.20,58.00
74,10.1.0.39,10.1.0.3,9,8,1,88.89,0.01,22.88,30.57
75,10.1.0.39,10.1.0.165,13,13,0,100.00,0.02,22.15,26.83
76,10.1.0.75,10.1.0.3,6,6,0,100.00,0.01,44.83,28.60
77,10.1.0.75,10.1.0.165,14,14,0,100.00,0.02,12.57,17.08
78,10.1.0.54,10.1.0.150,8,8,0,100.00,0.04,5.38,5.57
79,10.1.0.54,10.1.0.165,26,26,0,100.00,0.04,41.96,45.24
80,10.1.0.3,10.1.0.75,14,12,2,85.71,0.02,105.08,116.09
81,10.1.0.3,10.1.0.52,18,18,0,100.00,0.03,12.06,6.88
82,10.1.0.3,10.1.0.39,6,6,0,100.00,0.01,6.50,10.40
83,10.1.0.52,10.1.0.58,5,5,0,100.00,0.03,14.20,15.00
84,10.1.0.150,10.1.0.54,21,21,0,100.00,0.03,8.29,11.90
