NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5468,1.4532,72.66
1,ECG,2.0,0.5539,1.4461,72.30
2,ECG,2.0,0.5515,1.4485,72.42
3,ECG,2.0,0.5491,1.4509,72.54
4,ECG,2.0,0.5567,1.4433,72.16
5,ECG,2.0,0.5629,1.4371,71.85
6,ECG,2.0,0.5448,1.4552,72.76
7,ECG,2.0,0.5459,1.4541,72.70
8,ECG,2.0,0.5443,1.4557,72.78
9,ECG,2.0,0.5596,1.4404,72.02
10,ECG,2.0,0.5576,1.4424,72.12
11,ECG,2.0,0.5594,1.4406,72.03
12,ECG,2.0,0.5526,1.4474,72.37
13,ECG,2.0,0.5455,1.4545,72.73
14,ECG,2.0,0.5618,1.4382,71.91
15,ECG,2.0,0.5587,1.4413,72.07
16,ECG,2.0,0.5526,1.4474,72.37
17,ECG,2.0,0.5533,1.4467,72.33
18,ECG,2.0,0.5530,1.4470,72.35
19,ECG,2.0,0.5577,1.4423,72.11
20,ECG,2.0,0.5608,1.4392,71.96
21,ECG,2.0,0.5479,1.4521,72.60
22,ECG,2.0,0.5431,1.4569,72.85
23,ECG,2.0,0.5614,1.4386,71.93
24,ECG,2.0,0.5450,1.4550,72.75
25,ECG,2.0,0.5510,1.4490,72.45
26,ECG,2.0,0.5431,1.4569,72.85
27,ECG,2.0,0.5489,1.4511,72.55
28,ECG,2.0,0.5486,1.4514,72.57
29,ECG,2.0,0.5531,1.4469,72.35
30,ECG,2.0,0.5515,1.4485,72.43
31,ECG,2.0,0.5619,1.4381,71.91
32,ECG,2.0,0.5646,1.4354,71.77
33,ECG,2.0,0.5561,1.4439,72.20
34,ECG,2.0,0.5451,1.4549,72.74
35,ECG,2.0,0.5426,1.4574,72.87
36,ECG,2.0,0.5579,1.4421,72.11
37,ECG,2.0,0.5546,1.4454,72.27
38,ECG,2.0,0.5588,1.4412,72.06
39,ECG,2.0,0.5548,1.4452,72.26
40,ECG,2.0,0.5633,1.4367,71.84
41,ECG,2.0,0.5481,1.4519,72.60
42,ECG,2.0,0.5418,1.4582,72.91
43,ECG,2.0,0.5459,1.4541,72.70
44,ECG,2.0,0.5418,1.4582,72.91
45,ECG,2.0,0.5576,1.4424,72.12
46,ECG,2.0,0.5600,1.4400,72.00
47,ECG,2.0,0.5529,1.4471,72.35
48,ECG,2.0,0.5631,1.4369,71.85
49,ECG,2.0,0.5466,1.4534,72.67
50,ECG,2.0,0.5433,1.4567,72.83
51,ECG,2.0,0.5595,1.4405,72.02
52,ECG,2.0,0.5600,1.4400,72.00
53,ECG,2.0,0.5542,1.4458,72.29
54,ECG,2.0,0.5439,1.4561,72.81
55,ECG,2.0,0.5472,1.4528,72.64
56,ECG,2.0,0.5550,1.4450,72.25
57,ECG,2.0,0.5481,1.4519,72.59
58,ECG,2.0,0.5605,1.4395,71.97
