NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5493,1.4507,72.54
1,ECG,2.0,0.5597,1.4403,72.01
2,ECG,2.0,0.5457,1.4543,72.71
3,ECG,2.0,0.5484,1.4516,72.58
4,ECG,2.0,0.5431,1.4569,72.84
5,ECG,2.0,0.5540,1.4460,72.30
6,ECG,2.0,0.5548,1.4452,72.26
7,ECG,2.0,0.5624,1.4376,71.88
8,ECG,2.0,0.5550,1.4450,72.25
9,ECG,2.0,0.5475,1.4525,72.62
10,ECG,2.0,0.5471,1.4529,72.64
11,ECG,2.0,0.5596,1.4404,72.02
12,ECG,2.0,0.5534,1.4466,72.33
13,ECG,2.0,0.5645,1.4355,71.77
14,ECG,2.0,0.5565,1.4435,72.17
15,ECG,2.0,0.5437,1.4563,72.82
16,ECG,2.0,0.5417,1.4583,72.91
17,ECG,2.0,0.5473,1.4527,72.63
18,ECG,2.0,0.5445,1.4555,72.77
19,ECG,2.0,0.5542,1.4458,72.29
20,ECG,2.0,0.5597,1.4403,72.01
21,ECG,2.0,0.5445,1.4555,72.77
22,ECG,2.0,0.5442,1.4558,72.79
23,ECG,2.0,0.5631,1.4369,71.84
24,ECG,2.0,0.5548,1.4452,72.26
25,ECG,2.0,0.5629,1.4371,71.86
26,ECG,2.0,0.5552,1.4448,72.24
27,ECG,2.0,0.5553,1.4447,72.23
28,ECG,2.0,0.5532,1.4468,72.34
29,ECG,2.0,0.5556,1.4444,72.22
30,ECG,2.0,0.5643,1.4357,71.78
31,ECG,2.0,0.5616,1.4384,71.92
32,ECG,2.0,0.5571,1.4429,72.14
33,ECG,2.0,0.5493,1.4507,72.54
34,ECG,2.0,0.5506,1.4494,72.47
35,ECG,2.0,0.5627,1.4373,71.86
36,ECG,2.0,0.5458,1.4542,72.71
37,ECG,2.0,0.5490,1.4510,72.55
38,ECG,2.0,0.5539,1.4461,72.31
39,ECG,2.0,0.5464,1.4536,72.68
40,ECG,2.0,0.5470,1.4530,72.65
41,ECG,2.0,0.5528,1.4472,72.36
42,ECG,2.0,0.5492,1.4508,72.54
43,ECG,2.0,0.5636,1.4364,71.82
44,ECG,2.0,0.5532,1.4468,72.34
45,ECG,2.0,0.5534,1.4466,72.33
46,ECG,2.0,0.5577,1.4423,72.11
47,ECG,2.0,0.5606,1.4394,71.97
48,ECG,2.0,0.5600,1.4400,72.00
49,ECG,2.0,0.5512,1.4488,72.44
50,HR,2.0,0.5427,1.4573,72.87
51,HR,2.0,0.5450,1.4550,72.75
52,HR,2.0,0.5428,1.4572,72.86
53,HR,2.0,0.5427,1.4573,72.87
54,HR,2.0,0.5503,1.4497,72.48
55,HR,2.0,0.5582,1.4418,72.09
56,HR,2.0,0.5509,1.4491,72.45
57,HR,2.0,0.5425,1.4575,72.87
58,HR,2.0,0.5620,1.4380,71.90
59,HR,2.0,0.5499,1.4501,72.51
60,HR,2.0,0.5478,1.4522,72.61
61,HR,2.0,0.5516,1.4484,72.42
62,HR,2.0,0.5453,1.4547,72.73
63,HR,2.0,0.5633,1.4367,71.83
64,HR,2.0,0.5468,1.4532,72.66
65,HR,2.0,0.5430,1.4570,72.85
66,HR,2.0,0.5446,1.4554,72.77
67,HR,2.0,0.5602,1.4398,71.99
68,HR,2.0,0.5472,1.4528,72.64
69,HR,2.0,0.5499,1.4501,72.50
70,HR,2.0,0.5612,1.4388,71.94
71,HR,2.0,0.5590,1.4410,72.05
72,HR,2.0,0.5632,1.4368,71.84
73,HR,2.0,0.5572,1.4428,72.14
74,HR,2.0,0.5453,1.4547,72.74
75,HR,2.0,0.5554,1.4446,72.23
76,HR,2.0,0.5589,1.4411,72.05
77,HR,2.0,0.5483,1.4517,72.59
78,HR,2.0,0.5544,1.4456,72.28
79,HR,2.0,0.5547,1.4453,72.27
80,HR,2.0,0.5445,1.4555,72.78
81,HR,2.0,0.5553,1.4447,72.24
82,HR,2.0,0.5493,1.4507,72.54
83,HR,2.0,0.5625,1.4375,71.87
84,HR,2.0,0.5624,1.4376,71.88
85,HR,2.0,0.5409,1.4591,72.95
86,HR,2.0,0.5524,1.4476,72.38
87,HR,2.0,0.5559,1.4441,72.21
88,HR,2.0,0.5499,1.4501,72.50
89,HR,2.0,0.5513,1.4487,72.44
90,HR,2.0,0.5553,1.4447,72.23
91,HR,2.0,0.5519,1.4481,72.41
92,HR,2.0,0.5429,1.4571,72.86
93,HR,2.0,0.5593,1.4407,72.04
94,HR,2.0,0.5536,1.4464,72.32
95,HR,2.0,0.5572,1.4428,72.14
96,HR,2.0,0.5578,1.4422,72.11
97,HR,2.0,0.5647,1.4353,71.77
98,HR,2.0,0.5534,1.4466,72.33
99,HR,2.0,0.5539,1.4461,72.30
100,Temp,2.0,0.5591,1.4409,72.04
101,Temp,2.0,0.5489,1.4511,72.56
102,Temp,2.0,0.5596,1.4404,72.02
103,Temp,2.0,0.5635,1.4365,71.82
104,Temp,2.0,0.5613,1.4387,71.94
105,Temp,2.0,0.5486,1.4514,72.57
106,Temp,2.0,0.5422,1.4578,72.89
107,Temp,2.0,0.5568,1.4432,72.16
108,Temp,2.0,0.5439,1.4561,72.81
109,Temp,2.0,0.5551,1.4449,72.24
110,Temp,2.0,0.5415,1.4585,72.93
111,Temp,2.0,0.5553,1.4447,72.24
112,Temp,2.0,0.5504,1.4496,72.48
113,Temp,2.0,0.5441,1.4559,72.79
114,Temp,2.0,0.5618,1.4382,71.91
115,Temp,2.0,0.5482,1.4518,72.59
116,Temp,2.0,0.5481,1.4519,72.60
117,Temp,2.0,0.5453,1.4547,72.74
118,Temp,2.0,0.5435,1.4565,72.83
119,Temp,2.0,0.5465,1.4535,72.68
120,Temp,2.0,0.5429,1.4571,72.85
121,Temp,2.0,0.5454,1.4546,72.73
122,Temp,2.0,0.5516,1.4484,72.42
123,Temp,2.0,0.5455,1.4545,72.73
124,Temp,2.0,0.5569,1.4431,72.15
125,Temp,2.0,0.5483,1.4517,72.58
126,Temp,2.0,0.5488,1.4512,72.56
127,Temp,2.0,0.5577,1.4423,72.11
128,Temp,2.0,0.5501,1.4499,72.50
129,Temp,2.0,0.5622,1.4378,71.89
130,Temp,2.0,0.5470,1.4530,72.65
131,Temp,2.0,0.5418,1.4582,72.91
132,Temp,2.0,0.5625,1.4375,71.88
133,Temp,2.0,0.5515,1.4485,72.42
134,Temp,2.0,0.5420,1.4580,72.90
135,Temp,2.0,0.5569,1.4431,72.15
136,Temp,2.0,0.5649,1.4351,71.76
137,Temp,2.0,0.5596,1.4404,72.02
138,Temp,2.0,0.5636,1.4364,71.82
139,Temp,2.0,0.5524,1.4476,72.38
140,Temp,2.0,0.5515,1.4485,72.42
141,Temp,2.0,0.5638,1.4362,71.81
142,Temp,2.0,0.5437,1.4563,72.82
143,Temp,2.0,0.5456,1.4544,72.72
144,Temp,2.0,0.5587,1.4413,72.06
145,Temp,2.0,0.5426,1.4574,72.87
146,Temp,2.0,0.5629,1.4371,71.86
147,Temp,2.0,0.5489,1.4511,72.56
148,Temp,2.0,0.5428,1.4572,72.86
149,Temp,2.0,0.5488,1.4512,72.56
150,CH,5.0,1.4011,3.5989,71.98
151,CH,5.0,1.4046,3.5954,71.91
152,CH,5.0,1.4031,3.5969,71.94
153,CH,5.0,1.3918,3.6082,72.16
154,CH,5.0,1.4052,3.5948,71.90
155,CH,5.0,1.4006,3.5994,71.99
156,CH,5.0,1.4010,3.5990,71.98
157,CH,5.0,1.3991,3.6009,72.02
158,CH,5.0,1.3994,3.6006,72.01
159,CH,5.0,1.3957,3.6043,72.09
160,CH,5.0,1.4074,3.5926,71.85
161,CH,5.0,1.3915,3.6085,72.17
162,CH,5.0,1.4041,3.5959,71.92
163,CH,5.0,1.3916,3.6084,72.17
164,CH,5.0,1.4069,3.5931,71.86
