FlowID,SrcAddr,DstAddr,TxPackets,RxPackets,LostPackets,PDR_pct,Throughput_kbps,AvgDelay_ms,AvgJitter_ms
1,10.1.0.26,10.1.0.158,1012,981,448,96.94,4.73,46.49,51.79
2,10.1.0.23,10.1.0.155,1012,959,277,94.76,4.62,71.70,75.53
3,10.1.0.41,10.1.0.156,1012,818,311,80.83,3.94,193.87,126.43
4,10.1.0.111,10.1.0.156,388,326,62,84.02,0.46,205.45,107.16
5,10.1.0.111,10.1.0.166,630,82,548,13.02,0.13,213.22,148.51
6,10.1.0.124,10.1.0.156,427,364,63,85.25,0.51,228.16,114.03
7,10.1.0.124,10.1.0.166,1029,519,506,50.44,0.75,209.61,107.06
8,10.1.0.41,10.1.0.156,390,315,75,80.77,0.46,275.31,127.23
9,10.1.0.41,10.1.0.166,411,41,362,9.98,0.06,169.85,142.53
10,10.1.0.7,10.1.0.156,396,193,203,48.74,0.28,227.38,144.58
11,10.1.0.7,10.1.0.166,1848,1673,175,90.53,2.40,134.52,49.29
12,10.1.0.99,10.1.0.156,368,261,103,70.92,0.38,201.56,133.32
13,10.1.0.99,10.1.0.166,1351,1213,138,89.79,1.74,162.96,67.09
14,10.1.0.3,10.1.0.156,261,15,244,5.75,0.02,211.00,188.36
15,10.1.0.3,10.1.0.166,1055,928,126,87.96,1.33,176.13,71.03
16,10.1.0.156,10.1.0.41,377,332,45,88.06,0.48,125.93,97.66
17,10.1.0.156,10.1.0.124,543,500,43,92.08,0.72,163.22,75.63
18,10.1.0.156,10.1.0.99,498,331,166,66.47,0.46,221.10,132.90
19,10.1.0.156,10.1.0.111,375,341,34,90.93,0.49,182.06,82.49
20,10.1.0.54,10.1.0.156,259,236,56,91.12,0.68,151.03,160.85
21,10.1.0.43,10.1.0.151,1011,817,430,80.81,3.94,58.91,63.21
22,10.1.0.78,10.1.0.160,259,213,89,82.24,0.61,117.49,121.63
23,10.1.0.78,10.1.0.160,675,576,99,85.33,0.82,179.83,97.62
24,10.1.0.78,10.1.0.166,386,47,326,12.18,0.07,196.94,222.54
25,10.1.0.3,10.1.0.160,266,174,91,65.41,0.25,219.81,164.41
26,10.1.0.7,10.1.0.160,162,74,88,45.68,0.11,225.42,176.55
27,10.1.0.160,10.1.0.78,535,428,105,80.00,0.62,193.79,113.84
28,10.1.0.102,10.1.0.64,123,0,117,0.00,0.00,0.00,0.00
29,10.1.0.102,10.1.0.166,661,253,401,38.28,0.37,232.22,149.59
30,10.1.0.16,10.1.0.161,1010,934,221,92.48,4.51,118.48,109.89
31,10.1.0.67,10.1.0.161,657,569,88,86.61,0.80,234.04,91.11
32,10.1.0.67,10.1.0.166,2584,2163,421,83.71,3.13,230.34,48.40
33,10.1.0.102,10.1.0.161,374,274,99,73.26,0.39,245.92,139.51
34,10.1.0.89,10.1.0.161,247,140,103,56.68,0.20,238.44,152.81
