NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5496,1.4504,72.52
1,ECG,2.0,0.5557,1.4443,72.22
2,ECG,2.0,0.5443,1.4557,72.78
3,ECG,2.0,0.5625,1.4375,71.88
4,ECG,2.0,0.5490,1.4510,72.55
5,ECG,2.0,0.5445,1.4555,72.77
6,ECG,2.0,0.5465,1.4535,72.68
7,ECG,2.0,0.5535,1.4465,72.33
8,ECG,2.0,0.5609,1.4391,71.95
9,ECG,2.0,0.5537,1.4463,72.31
10,ECG,2.0,0.5485,1.4515,72.58
11,ECG,2.0,0.5567,1.4433,72.17
12,ECG,2.0,0.5599,1.4401,72.01
13,ECG,2.0,0.5452,1.4548,72.74
14,ECG,2.0,0.5487,1.4513,72.56
15,ECG,2.0,0.5529,1.4471,72.36
16,ECG,2.0,0.5551,1.4449,72.25
17,ECG,2.0,0.5540,1.4460,72.30
18,ECG,2.0,0.5510,1.4490,72.45
19,ECG,2.0,0.5568,1.4432,72.16
20,ECG,2.0,0.5484,1.4516,72.58
21,ECG,2.0,0.5637,1.4363,71.82
22,ECG,2.0,0.5472,1.4528,72.64
23,ECG,2.0,0.5606,1.4394,71.97
24,ECG,2.0,0.5477,1.4523,72.62
25,ECG,2.0,0.5547,1.4453,72.26
26,ECG,2.0,0.5530,1.4470,72.35
27,ECG,2.0,0.5528,1.4472,72.36
28,ECG,2.0,0.5534,1.4466,72.33
29,ECG,2.0,0.5500,1.4500,72.50
30,ECG,2.0,0.5613,1.4387,71.93
31,ECG,2.0,0.5428,1.4572,72.86
32,ECG,2.0,0.5626,1.4374,71.87
33,ECG,2.0,0.5428,1.4572,72.86
34,ECG,2.0,0.5577,1.4423,72.11
35,ECG,2.0,0.5499,1.4501,72.50
36,ECG,2.0,0.5497,1.4503,72.52
37,ECG,2.0,0.5498,1.4502,72.51
38,ECG,2.0,0.5425,1.4575,72.88
