FlowID,SrcAddr,DstAddr,TxPackets,RxPackets,LostPackets,PDR_pct,Throughput_kbps,AvgDelay_ms,AvgJitter_ms
1,10.1.0.72,10.1.0.202,263,237,26,90.11,0.74,140.33,116.79
2,10.1.0.48,10.1.0.202,1045,852,193,81.53,4.33,165.67,116.83
3,10.1.0.190,10.1.0.220,54,53,1,98.15,0.11,9.21,16.38
4,10.1.0.202,10.1.0.72,236,234,2,99.15,0.27,45.57,62.73
5,10.1.0.183,10.1.0.201,54,51,3,94.44,0.11,9.37,13.38
6,10.1.0.202,10.1.0.48,851,801,50,94.12,0.94,59.14,60.23
7,10.1.0.220,10.1.0.190,1,1,0,100.00,47.21,6.00,0.00
8,10.1.0.201,10.1.0.183,1,1,0,100.00,27.86,10.00,0.00
9,10.1.0.130,10.1.0.203,263,260,3,98.86,0.81,73.70,92.09
10,10.1.0.203,10.1.0.130,259,245,14,94.59,0.29,128.03,108.57
11,10.1.0.159,10.1.0.215,54,54,0,100.00,0.11,31.28,46.02
12,10.1.0.215,10.1.0.159,1,1,0,100.00,53.98,5.00,0.00
13,10.1.0.63,10.1.0.212,1044,381,663,36.49,1.96,90.44,65.47
14,10.1.0.187,10.1.0.202,54,54,0,100.00,0.11,33.13,57.62
15,10.1.0.212,10.1.0.63,381,321,60,84.25,0.38,20.36,16.08
16,10.1.0.202,10.1.0.187,1,1,0,100.00,49.73,6.00,0.00
17,10.1.0.110,10.1.0.210,263,256,7,97.34,0.80,68.01,83.58
18,10.1.0.210,10.1.0.110,255,251,4,98.43,0.29,38.33,51.34
19,10.1.0.85,10.1.0.204,264,241,23,91.29,0.75,110.49,103.48
20,10.1.0.126,10.1.0.216,265,260,5,98.11,0.81,39.55,55.76
21,10.1.0.216,10.1.0.126,259,257,2,99.23,0.30,42.82,54.32
22,10.1.0.204,10.1.0.85,240,225,15,93.75,0.26,84.24,84.75
23,10.1.0.128,10.1.0.206,261,247,14,94.64,0.77,63.21,80.65
24,10.1.0.206,10.1.0.128,246,225,21,91.46,0.27,186.03,119.32
25,10.1.0.180,10.1.0.219,54,51,3,94.44,0.11,74.29,115.90
26,10.1.0.219,10.1.0.180,1,1,0,100.00,30.24,10.00,0.00
27,10.1.0.149,10.1.0.213,54,51,3,94.44,0.11,25.20,44.28
28,10.1.0.213,10.1.0.149,1,1,0,100.00,34.50,8.00,0.00
29,10.1.0.129,10.1.0.218,262,236,26,90.08,0.74,120.64,113.99
30,10.1.0.218,10.1.0.129,235,216,19,91.91,0.25,106.21,101.70
31,10.1.0.202,10.1.0.221,4920,79,4839,1.61,0.42,49.94,33.42
32,10.1.0.220,10.1.0.221,3580,78,3499,2.18,0.42,133.79,72.78
33,10.1.0.201,10.1.0.221,5799,60,5726,1.03,8.09,15.50,12.90
34,10.1.0.65,10.1.0.217,1043,741,302,71.05,3.78,52.63,65.76
