NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5461,1.4539,72.70
1,ECG,2.0,0.5460,1.4540,72.70
2,ECG,2.0,0.5483,1.4517,72.59
3,ECG,2.0,0.5606,1.4394,71.97
4,ECG,2.0,0.5604,1.4396,71.98
5,ECG,2.0,0.5473,1.4527,72.64
6,ECG,2.0,0.5591,1.4409,72.05
7,ECG,2.0,0.5582,1.4418,72.09
8,ECG,2.0,0.5509,1.4491,72.45
9,ECG,2.0,0.5528,1.4472,72.36
10,ECG,2.0,0.5634,1.4366,71.83
11,ECG,2.0,0.5553,1.4447,72.24
12,ECG,2.0,0.5608,1.4392,71.96
13,ECG,2.0,0.5611,1.4389,71.95
14,ECG,2.0,0.5636,1.4364,71.82
15,ECG,2.0,0.5468,1.4532,72.66
16,ECG,2.0,0.5584,1.4416,72.08
17,ECG,2.0,0.5593,1.4407,72.04
18,ECG,2.0,0.5576,1.4424,72.12
19,ECG,2.0,0.5541,1.4459,72.29
20,ECG,2.0,0.5421,1.4579,72.90
21,ECG,2.0,0.5448,1.4552,72.76
22,ECG,2.0,0.5447,1.4553,72.76
23,ECG,2.0,0.5452,1.4548,72.74
24,ECG,2.0,0.5544,1.4456,72.28
25,ECG,2.0,0.5622,1.4378,71.89
26,ECG,2.0,0.5588,1.4412,72.06
27,ECG,2.0,0.5465,1.4535,72.67
28,ECG,2.0,0.5574,1.4426,72.13
29,ECG,2.0,0.5465,1.4535,72.67
30,ECG,2.0,0.5477,1.4523,72.61
31,ECG,2.0,0.5624,1.4376,71.88
32,ECG,2.0,0.5432,1.4568,72.84
33,ECG,2.0,0.5620,1.4380,71.90
34,ECG,2.0,0.5553,1.4447,72.24
35,ECG,2.0,0.5449,1.4551,72.76
36,ECG,2.0,0.5595,1.4405,72.03
37,ECG,2.0,0.5553,1.4447,72.24
38,ECG,2.0,0.5614,1.4386,71.93
39,ECG,2.0,0.5593,1.4407,72.04
40,ECG,2.0,0.5449,1.4551,72.75
41,ECG,2.0,0.5533,1.4467,72.34
42,ECG,2.0,0.5553,1.4447,72.23
43,ECG,2.0,0.5581,1.4419,72.10
44,ECG,2.0,0.5568,1.4432,72.16
45,ECG,2.0,0.5503,1.4497,72.48
46,ECG,2.0,0.5637,1.4363,71.82
47,ECG,2.0,0.5643,1.4357,71.79
48,ECG,2.0,0.5523,1.4477,72.38
49,ECG,2.0,0.5440,1.4560,72.80
50,HR,2.0,0.5646,1.4354,71.77
51,HR,2.0,0.5604,1.4396,71.98
52,HR,2.0,0.5543,1.4457,72.28
53,HR,2.0,0.5576,1.4424,72.12
54,HR,2.0,0.5595,1.4405,72.03
55,HR,2.0,0.5526,1.4474,72.37
56,HR,2.0,0.5488,1.4512,72.56
57,HR,2.0,0.5425,1.4575,72.88
58,HR,2.0,0.5628,1.4372,71.86
59,HR,2.0,0.5458,1.4542,72.71
60,HR,2.0,0.5539,1.4461,72.30
61,HR,2.0,0.5638,1.4362,71.81
62,HR,2.0,0.5434,1.4566,72.83
63,HR,2.0,0.5417,1.4583,72.91
64,HR,2.0,0.5628,1.4372,71.86
65,HR,2.0,0.5595,1.4405,72.03
66,HR,2.0,0.5449,1.4551,72.75
67,HR,2.0,0.5523,1.4477,72.38
68,HR,2.0,0.5556,1.4444,72.22
69,HR,2.0,0.5516,1.4484,72.42
70,HR,2.0,0.5508,1.4492,72.46
71,HR,2.0,0.5525,1.4475,72.37
72,HR,2.0,0.5458,1.4542,72.71
73,HR,2.0,0.5452,1.4548,72.74
74,HR,2.0,0.5604,1.4396,71.98
75,HR,2.0,0.5473,1.4527,72.64
76,HR,2.0,0.5524,1.4476,72.38
77,HR,2.0,0.5544,1.4456,72.28
78,HR,2.0,0.5553,1.4447,72.24
79,HR,2.0,0.5642,1.4358,71.79
80,HR,2.0,0.5636,1.4364,71.82
81,HR,2.0,0.5565,1.4435,72.17
82,HR,2.0,0.5444,1.4556,72.78
83,HR,2.0,0.5482,1.4518,72.59
84,HR,2.0,0.5635,1.4365,71.82
85,HR,2.0,0.5606,1.4394,71.97
86,HR,2.0,0.5621,1.4379,71.90
87,HR,2.0,0.5476,1.4524,72.62
88,HR,2.0,0.5537,1.4463,72.31
89,HR,2.0,0.5463,1.4537,72.68
90,HR,2.0,0.5430,1.4570,72.85
91,HR,2.0,0.5640,1.4360,71.80
92,HR,2.0,0.5488,1.4512,72.56
93,HR,2.0,0.5466,1.4534,72.67
94,HR,2.0,0.5463,1.4537,72.68
95,HR,2.0,0.5611,1.4389,71.94
96,HR,2.0,0.5621,1.4379,71.90
97,HR,2.0,0.5629,1.4371,71.85
98,HR,2.0,0.5585,1.4415,72.08
99,HR,2.0,0.5512,1.4488,72.44
100,Temp,2.0,0.5577,1.4423,72.12
101,Temp,2.0,0.5482,1.4518,72.59
102,Temp,2.0,0.5430,1.4570,72.85
103,Temp,2.0,0.5417,1.4583,72.92
104,Temp,2.0,0.5559,1.4441,72.21
105,Temp,2.0,0.5635,1.4365,71.82
106,Temp,2.0,0.5507,1.4493,72.46
107,Temp,2.0,0.5584,1.4416,72.08
108,Temp,2.0,0.5503,1.4497,72.48
109,Temp,2.0,0.5541,1.4459,72.29
110,Temp,2.0,0.5579,1.4421,72.10
111,Temp,2.0,0.5614,1.4386,71.93
112,Temp,2.0,0.5496,1.4504,72.52
113,Temp,2.0,0.5551,1.4449,72.24
114,Temp,2.0,0.5516,1.4484,72.42
115,Temp,2.0,0.5509,1.4491,72.46
116,Temp,2.0,0.5527,1.4473,72.36
117,Temp,2.0,0.5556,1.4444,72.22
118,Temp,2.0,0.5496,1.4504,72.52
119,Temp,2.0,0.5602,1.4398,71.99
120,Temp,2.0,0.5461,1.4539,72.70
121,Temp,2.0,0.5622,1.4378,71.89
122,Temp,2.0,0.5574,1.4426,72.13
123,Temp,2.0,0.5521,1.4479,72.39
124,Temp,2.0,0.5472,1.4528,72.64
125,Temp,2.0,0.5519,1.4481,72.40
126,Temp,2.0,0.5571,1.4429,72.15
127,Temp,2.0,0.5499,1.4501,72.51
128,Temp,2.0,0.5531,1.4469,72.34
129,Temp,2.0,0.5492,1.4508,72.54
130,Temp,2.0,0.5429,1.4571,72.85
131,Temp,2.0,0.5455,1.4545,72.72
132,Temp,2.0,0.5572,1.4428,72.14
133,Temp,2.0,0.5488,1.4512,72.56
134,Temp,2.0,0.5507,1.4493,72.46
135,Temp,2.0,0.5632,1.4368,71.84
136,Temp,2.0,0.5486,1.4514,72.57
137,Temp,2.0,0.5520,1.4480,72.40
138,Temp,2.0,0.5634,1.4366,71.83
139,Temp,2.0,0.5421,1.4579,72.89
140,Temp,2.0,0.5499,1.4501,72.50
141,Temp,2.0,0.5619,1.4381,71.91
142,Temp,2.0,0.5419,1.4581,72.90
143,Temp,2.0,0.5539,1.4461,72.30
144,Temp,2.0,0.5610,1.4390,71.95
145,Temp,2.0,0.5646,1.4354,71.77
146,Temp,2.0,0.5454,1.4546,72.73
147,Temp,2.0,0.5474,1.4526,72.63
148,Temp,2.0,0.5432,1.4568,72.84
149,Temp,2.0,0.5562,1.4438,72.19
150,CH,5.0,1.3932,3.6068,72.14
