NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5624,1.4376,71.88
1,ECG,2.0,0.5627,1.4373,71.86
2,ECG,2.0,0.5557,1.4443,72.22
3,ECG,2.0,0.5633,1.4367,71.84
4,ECG,2.0,0.5623,1.4377,71.88
5,ECG,2.0,0.5484,1.4516,72.58
6,ECG,2.0,0.5565,1.4435,72.18
7,ECG,2.0,0.5455,1.4545,72.73
8,ECG,2.0,0.5579,1.4421,72.11
9,ECG,2.0,0.5509,1.4491,72.45
10,ECG,2.0,0.5588,1.4412,72.06
11,ECG,2.0,0.5634,1.4366,71.83
12,ECG,2.0,0.5626,1.4374,71.87
13,ECG,2.0,0.5496,1.4504,72.52
14,ECG,2.0,0.5497,1.4503,72.51
15,ECG,2.0,0.5596,1.4404,72.02
16,HR,2.0,0.5600,1.4400,72.00
17,HR,2.0,0.5488,1.4512,72.56
18,HR,2.0,0.5551,1.4449,72.25
19,HR,2.0,0.5517,1.4483,72.41
20,HR,2.0,0.5432,1.4568,72.84
21,HR,2.0,0.5466,1.4534,72.67
22,HR,2.0,0.5567,1.4433,72.16
23,HR,2.0,0.5561,1.4439,72.20
24,HR,2.0,0.5525,1.4475,72.37
25,HR,2.0,0.5567,1.4433,72.16
26,HR,2.0,0.5447,1.4553,72.76
27,HR,2.0,0.5483,1.4517,72.58
28,HR,2.0,0.5457,1.4543,72.71
29,HR,2.0,0.5540,1.4460,72.30
30,HR,2.0,0.5611,1.4389,71.95
31,HR,2.0,0.5512,1.4488,72.44
32,HR,2.0,0.5554,1.4446,72.23
33,Temp,2.0,0.5474,1.4526,72.63
34,Temp,2.0,0.5541,1.4459,72.30
35,Temp,2.0,0.5567,1.4433,72.17
36,Temp,2.0,0.5565,1.4435,72.17
37,Temp,2.0,0.5600,1.4400,72.00
38,Temp,2.0,0.5460,1.4540,72.70
39,Temp,2.0,0.5489,1.4511,72.55
40,Temp,2.0,0.5625,1.4375,71.87
41,Temp,2.0,0.5474,1.4526,72.63
42,Temp,2.0,0.5644,1.4356,71.78
43,Temp,2.0,0.5598,1.4402,72.01
44,Temp,2.0,0.5589,1.4411,72.06
45,Temp,2.0,0.5648,1.4352,71.76
46,Temp,2.0,0.5481,1.4519,72.59
47,Temp,2.0,0.5558,1.4442,72.21
48,Temp,2.0,0.5581,1.4419,72.10
49,Temp,2.0,0.5532,1.4468,72.34
50,CH,5.0,1.4121,3.5879,71.76
51,CH,5.0,1.4000,3.6000,72.00
52,CH,5.0,1.4067,3.5933,71.87
53,CH,5.0,1.3912,3.6088,72.18
54,CH,5.0,1.4054,3.5946,71.89
