FlowID,SrcAddr,DstAddr,TxPackets,RxPackets,LostPackets,PDR_pct,Throughput_kbps,AvgDelay_ms,AvgJitter_ms
1,10.1.0.30,10.1.0.54,253,253,0,100.00,4.23,0.69,0.03
2,10.1.0.12,10.1.0.55,253,0,455,0.00,0.00,0.00,0.00
3,10.1.0.24,10.1.0.55,253,0,454,0.00,0.00,0.00,0.00
4,10.1.0.21,10.1.0.52,253,253,0,100.00,4.23,7.32,10.02
5,10.1.0.47,10.1.0.21,7,7,0,100.00,0.01,0.86,1.17
6,10.1.0.47,10.1.0.52,11,11,0,100.00,0.02,4.27,3.70
7,10.1.0.43,10.1.0.21,8,8,0,100.00,0.01,4.50,5.43
8,10.1.0.43,10.1.0.52,8,8,0,100.00,0.01,4.12,3.14
9,10.1.0.21,10.1.0.47,5,4,1,80.00,0.00,5.50,10.67
10,10.1.0.21,10.1.0.43,3,3,0,100.00,0.00,3.33,4.00
11,10.1.0.6,10.1.0.51,252,252,0,100.00,4.23,0.68,0.03
12,10.1.0.1,10.1.0.53,252,252,0,100.00,4.23,0.87,0.41
13,10.1.0.49,10.1.0.51,252,252,0,100.00,4.23,11.13,6.43
14,10.1.0.9,10.1.0.54,252,252,0,100.00,4.23,0.71,0.08
15,10.1.0.11,10.1.0.55,252,0,454,0.00,0.00,0.00,0.00
16,10.1.0.15,10.1.0.41,1,1,0,100.00,41.82,9.00,0.00
17,10.1.0.15,10.1.0.51,3,3,0,100.00,0.09,337.33,498.50
18,10.1.0.41,10.1.0.15,2,2,0,100.00,0.05,6.00,3.00
19,10.1.0.41,10.1.0.49,1,1,0,100.00,34.34,11.00,0.00
20,10.1.0.4,10.1.0.55,251,0,451,0.00,0.00,0.00,0.00
21,10.1.0.8,10.1.0.55,251,251,0,100.00,4.23,14.37,6.81
22,10.1.0.34,10.1.0.53,251,251,0,100.00,4.23,0.67,0.01
23,10.1.0.50,10.1.0.54,251,251,0,100.00,4.23,11.42,6.61
24,10.1.0.20,10.1.0.55,250,0,448,0.00,0.00,0.00,0.00
25,10.1.0.3,10.1.0.51,250,250,0,100.00,4.23,1.86,0.35
26,10.1.0.39,10.1.0.53,250,0,449,0.00,0.00,0.00,0.00
27,10.1.0.13,10.1.0.22,1,1,0,100.00,37.07,10.00,0.00
28,10.1.0.13,10.1.0.54,2,2,0,100.00,0.77,5.50,10.00
29,10.1.0.22,10.1.0.13,2,2,0,100.00,0.63,3.00,5.00
30,10.1.0.22,10.1.0.50,2,2,0,100.00,0.77,510.00,982.00
31,10.1.0.29,10.1.0.55,250,0,450,0.00,0.00,0.00,0.00
32,10.1.0.46,10.1.0.55,249,0,446,0.00,0.00,0.00,0.00
33,10.1.0.17,10.1.0.7,1,1,0,100.00,81.73,4.00,0.00
34,10.1.0.17,10.1.0.55,17,17,0,100.00,0.03,2.06,2.44
35,10.1.0.7,10.1.0.17,7,7,0,100.00,0.02,3.14,3.17
36,10.1.0.7,10.1.0.26,1,1,0,100.00,37.72,10.00,0.00
37,10.1.0.26,10.1.0.47,3,3,0,100.00,0.01,2.00,2.50
38,10.1.0.47,10.1.0.56,1,1,0,100.00,63.35,6.00,0.00
