FlowID,SrcAddr,DstAddr,TxPackets,RxPackets,LostPackets,PDR_pct,Throughput_kbps,AvgDelay_ms,AvgJitter_ms
1,10.1.0.70,10.1.0.215,259,259,51,100.00,0.74,2.95,4.65
2,10.1.0.47,10.1.0.206,1010,849,449,84.06,4.09,143.76,111.86
3,10.1.0.122,10.1.0.206,259,251,106,96.91,0.72,41.40,58.46
4,10.1.0.4,10.1.0.203,1010,755,440,74.75,3.65,37.93,57.41
5,10.1.0.81,10.1.0.210,259,217,97,83.78,0.62,138.66,159.98
6,10.1.0.128,10.1.0.201,259,259,95,100.00,0.74,3.67,5.72
7,10.1.0.89,10.1.0.206,259,235,114,90.73,0.67,126.94,131.67
8,10.1.0.41,10.1.0.209,1008,278,761,27.58,1.37,192.65,129.20
9,10.1.0.49,10.1.0.209,340,37,303,10.88,0.05,528.86,227.67
10,10.1.0.49,10.1.0.221,154,10,144,6.49,0.04,171.10,178.44
11,10.1.0.195,10.1.0.209,191,59,132,30.89,0.09,208.78,138.88
12,10.1.0.195,10.1.0.221,722,292,421,40.44,0.42,227.10,121.21
13,10.1.0.131,10.1.0.209,44,4,40,9.09,0.01,231.75,179.00
14,10.1.0.131,10.1.0.221,998,665,332,66.63,0.96,254.13,102.11
15,10.1.0.209,10.1.0.195,201,57,142,28.36,0.08,218.21,151.29
16,10.1.0.209,10.1.0.131,59,3,51,5.08,0.00,1003.33,1250.00
17,10.1.0.135,10.1.0.138,66,50,16,75.76,0.08,290.84,120.10
18,10.1.0.135,10.1.0.221,266,14,251,5.26,0.02,93.14,104.77
19,10.1.0.86,10.1.0.138,195,182,13,93.33,0.26,77.52,74.22
20,10.1.0.86,10.1.0.221,454,34,418,7.49,0.05,199.41,196.88
21,10.1.0.19,10.1.0.138,127,36,91,28.35,0.06,360.64,200.37
22,10.1.0.19,10.1.0.221,969,634,333,65.43,0.91,312.80,79.93
23,10.1.0.66,10.1.0.138,100,61,39,61.00,0.10,231.38,141.27
24,10.1.0.66,10.1.0.221,281,17,261,6.05,0.03,360.59,242.31
25,10.1.0.133,10.1.0.138,93,16,77,17.20,0.02,304.50,369.33
26,10.1.0.133,10.1.0.221,3564,3304,260,92.70,4.81,103.83,25.72
