FlowID,SrcAddr,DstAddr,TxPackets,RxPackets,LostPackets,PDR_pct,Throughput_kbps,AvgDelay_ms,AvgJitter_ms
1,10.1.0.24,10.1.0.55,96,96,0,100.00,0.83,9.77,7.05
2,10.1.0.10,10.1.0.53,372,0,695,0.00,0.00,0.00,0.00
3,10.1.0.11,10.1.0.25,2,2,0,100.00,0.06,7.00,7.00
4,10.1.0.11,10.1.0.55,5,5,0,100.00,0.16,1.20,1.00
5,10.1.0.25,10.1.0.11,1,1,0,100.00,27.25,8.00,0.00
6,10.1.0.25,10.1.0.24,1,1,0,100.00,68.32,5.00,0.00
7,10.1.0.55,10.1.0.24,95,95,0,100.00,0.31,25.05,11.40
8,10.1.0.55,10.1.0.56,1965,1965,0,100.00,26.82,3.88,1.00
9,10.1.0.41,10.1.0.54,21,0,38,0.00,0.00,0.00,0.00
10,10.1.0.32,10.1.0.54,94,94,0,100.00,0.82,0.49,0.15
11,10.1.0.54,10.1.0.32,93,93,0,100.00,0.31,0.54,0.03
12,10.1.0.16,10.1.0.39,1,1,0,100.00,220.56,1.00,0.00
13,10.1.0.16,10.1.0.56,5,5,0,100.00,1.67,2.00,2.00
14,10.1.0.39,10.1.0.16,5,5,0,100.00,0.37,1.80,1.75
15,10.1.0.39,10.1.0.13,2,2,0,100.00,0.16,6.50,8.00
16,10.1.0.13,10.1.0.55,7,7,0,100.00,0.04,2.14,2.33
17,10.1.0.49,10.1.0.51,21,14,7,66.67,0.08,4.29,4.31
18,10.1.0.19,10.1.0.49,1,1,0,100.00,42.32,9.00,0.00
19,10.1.0.19,10.1.0.51,5,5,0,100.00,0.02,3.20,3.75
20,10.1.0.9,10.1.0.49,1,1,0,100.00,34.82,11.00,0.00
21,10.1.0.9,10.1.0.51,4,0,4,0.00,0.00,0.00,0.00
22,10.1.0.31,10.1.0.49,1,0,1,0.00,0.00,0.00,0.00
23,10.1.0.31,10.1.0.51,2,2,0,100.00,0.06,5.50,5.00
24,10.1.0.49,10.1.0.19,1,1,0,100.00,23.61,10.00,0.00
25,10.1.0.49,10.1.0.9,1,1,0,100.00,20.71,11.00,0.00
26,10.1.0.51,10.1.0.49,1,0,1,0.00,0.00,0.00,0.00
27,10.1.0.3,10.1.0.52,369,369,0,100.00,5.33,0.44,0.06
28,10.1.0.52,10.1.0.3,368,368,0,100.00,1.23,0.51,0.01
29,10.1.0.50,10.1.0.52,21,21,0,100.00,0.12,0.95,1.15
30,10.1.0.52,10.1.0.50,1,1,0,100.00,28.27,10.00,0.00
31,10.1.0.28,10.1.0.54,94,94,0,100.00,0.83,0.62,0.41
32,10.1.0.54,10.1.0.28,93,93,0,100.00,0.31,0.68,0.24
33,10.1.0.54,10.1.0.56,788,788,0,100.00,8.80,4.41,1.30
34,10.1.0.22,10.1.0.53,93,93,0,100.00,0.82,0.44,0.10
35,10.1.0.53,10.1.0.22,92,92,0,100.00,0.31,0.54,0.05
36,10.1.0.44,10.1.0.52,21,0,39,0.00,0.00,0.00,0.00
37,10.1.0.51,10.1.0.56,244,0,437,0.00,0.00,0.00,0.00
38,10.1.0.52,10.1.0.56,1075,0,1081,0.00,0.00,0.00,0.00
39,10.1.0.53,10.1.0.56,614,0,623,0.00,0.00,0.00,0.00
40,10.1.0.39,10.1.0.28,1,1,0,100.00,40.63,9.00,0.00
41,10.1.0.13,10.1.0.28,1,1,0,100.00,25.56,15.00,0.00
42,10.1.0.13,10.1.0.39,3,3,0,100.00,0.27,1.00,0.50
43,10.1.0.16,10.1.0.18,3,3,0,100.00,0.12,1.67,2.00
44,10.1.0.55,10.1.0.7,3,3,0,100.00,0.21,87.00,129.00
45,10.1.0.55,10.1.0.13,3,3,0,100.00,0.21,10.67,15.50
46,10.1.0.18,10.1.0.16,2,2,0,100.00,0.17,501.50,1000.00
47,10.1.0.18,10.1.0.28,1,1,0,100.00,27.63,13.00,0.00
48,10.1.0.28,10.1.0.54,6,6,0,100.00,0.19,1.33,2.40
49,10.1.0.7,10.1.0.28,1,1,0,100.00,171.86,2.00,0.00
50,10.1.0.21,10.1.0.55,92,8,75,8.70,0.93,2.25,2.57
51,10.1.0.55,10.1.0.21,8,8,0,100.00,0.37,3.75,2.86
52,10.1.0.7,10.1.0.55,8,8,0,100.00,0.04,2.38,1.86
53,10.1.0.7,10.1.0.21,1,1,0,100.00,0.48,803.00,0.00
54,10.1.0.13,10.1.0.21,1,1,0,100.00,48.48,7.00,0.00
55,10.1.0.11,10.1.0.21,1,1,0,100.00,39.78,9.00,0.00
56,10.1.0.55,10.1.0.11,5,5,0,100.00,0.14,5.60,9.25
57,10.1.0.40,10.1.0.54,20,20,0,100.00,0.12,1.50,1.26
58,10.1.0.54,10.1.0.40,1,1,0,100.00,117.23,2.00,0.00
59,10.1.0.5,10.1.0.55,353,0,609,0.00,0.00,0.00,0.00
60,10.1.0.16,10.1.0.55,353,351,2,99.43,5.30,5.90,5.07
61,10.1.0.55,10.1.0.16,350,350,0,100.00,1.22,3.74,1.90
62,10.1.0.19,10.1.0.51,89,89,0,100.00,0.82,0.42,0.08
63,10.1.0.51,10.1.0.19,88,88,0,100.00,0.31,0.59,0.09
64,10.1.0.29,10.1.0.55,90,0,140,0.00,0.00,0.00,0.00
65,10.1.0.2,10.1.0.55,350,350,0,100.00,5.32,1.04,0.06
66,10.1.0.55,10.1.0.2,349,349,0,100.00,1.22,2.00,0.93
67,10.1.0.11,10.1.0.2,1,1,0,100.00,38.17,10.00,0.00
68,10.1.0.18,10.1.0.13,1,1,0,100.00,0.38,1001.00,0.00
69,10.1.0.13,10.1.0.55,352,352,0,100.00,5.36,0.44,0.08
70,10.1.0.55,10.1.0.13,351,351,0,100.00,1.23,0.56,0.09
71,10.1.0.45,10.1.0.52,20,20,0,100.00,0.12,0.85,0.58
72,10.1.0.52,10.1.0.45,1,1,0,100.00,37.38,8.00,0.00
73,10.1.0.48,10.1.0.55,20,20,0,100.00,0.12,2.15,0.89
74,10.1.0.7,10.1.0.55,348,348,0,100.00,5.31,0.42,0.04
75,10.1.0.55,10.1.0.7,347,347,0,100.00,1.22,0.52,0.03
76,10.1.0.55,10.1.0.48,1,1,0,100.00,18.38,16.00,0.00
77,10.1.0.7,10.1.0.48,2,2,0,100.00,0.16,6.00,10.00
78,10.1.0.13,10.1.0.48,1,1,0,100.00,37.29,10.00,0.00
79,10.1.0.11,10.1.0.48,1,1,0,100.00,69.57,5.00,0.00
80,10.1.0.36,10.1.0.53,20,0,30,0.00,0.00,0.00,0.00
81,10.1.0.47,10.1.0.55,20,0,30,0.00,0.00,0.00,0.00
82,10.1.0.13,10.1.0.18,1,1,0,100.00,13.44,17.00,0.00
83,10.1.0.30,10.1.0.51,88,11,68,12.50,0.51,1.64,0.80
84,10.1.0.31,10.1.0.51,88,88,0,100.00,0.83,0.40,0.07
85,10.1.0.51,10.1.0.31,87,87,0,100.00,0.31,0.51,0.00
86,10.1.0.11,10.1.0.55,340,340,0,100.00,5.30,0.45,0.12
87,10.1.0.55,10.1.0.11,339,339,0,100.00,1.22,0.53,0.04
88,10.1.0.33,10.1.0.53,19,19,0,100.00,0.12,1.95,1.17
89,10.1.0.53,10.1.0.33,1,1,0,100.00,0.19,1616.00,0.00
90,10.1.0.27,10.1.0.53,86,86,0,100.00,0.83,0.38,0.05
91,10.1.0.53,10.1.0.27,85,85,0,100.00,0.31,0.55,0.05
92,10.1.0.27,10.1.0.53,4,4,0,100.00,0.49,0.75,0.67
93,10.1.0.37,10.1.0.54,19,0,28,0.00,0.00,0.00,0.00
94,10.1.0.34,10.1.0.55,19,0,28,0.00,0.00,0.00,0.00
95,10.1.0.1,10.1.0.55,338,2,303,0.59,3.25,4.50,6.00
96,10.1.0.55,10.1.0.1,2,0,2,0.00,0.00,0.00,0.00
97,10.1.0.42,10.1.0.53,19,19,0,100.00,0.12,0.89,0.61
98,10.1.0.53,10.1.0.42,1,1,0,100.00,25.28,12.00,0.00
99,10.1.0.42,10.1.0.53,1,1,0,100.00,1261.00,0.00,0.00
100,10.1.0.27,10.1.0.33,1,1,0,100.00,77.13,4.00,0.00
101,10.1.0.53,10.1.0.27,3,3,0,100.00,0.30,0.67,0.50
102,10.1.0.15,10.1.0.52,333,333,0,100.00,5.31,0.42,0.04
103,10.1.0.52,10.1.0.15,332,332,0,100.00,1.22,0.54,0.03
104,10.1.0.17,10.1.0.53,85,0,130,0.00,0.00,0.00,0.00
105,10.1.0.48,10.1.0.7,3,3,0,100.00,0.01,1.33,1.50
106,10.1.0.48,10.1.0.1,1,0,1,0.00,0.00,0.00,0.00
107,10.1.0.21,10.1.0.7,3,0,3,0.00,0.00,0.00,0.00
108,10.1.0.21,10.1.0.1,1,1,0,100.00,36.08,10.00,0.00
109,10.1.0.26,10.1.0.53,86,86,0,100.00,0.84,1.03,0.18
110,10.1.0.53,10.1.0.26,85,85,0,100.00,0.31,1.45,0.35
111,10.1.0.27,10.1.0.26,1,1,0,100.00,49.47,7.00,0.00
112,10.1.0.20,10.1.0.54,85,85,0,100.00,0.83,1.64,0.99
113,10.1.0.40,10.1.0.20,2,2,0,100.00,0.26,4.50,8.00
114,10.1.0.40,10.1.0.54,2,2,0,100.00,0.26,0.00,0.00
115,10.1.0.20,10.1.0.40,2,2,0,100.00,0.21,3.00,5.00
116,10.1.0.54,10.1.0.20,84,84,0,100.00,0.31,1.63,0.58
117,10.1.0.9,10.1.0.51,329,0,296,0.00,0.00,0.00,0.00
118,10.1.0.6,10.1.0.54,331,330,1,99.70,5.33,5.80,3.20
119,10.1.0.12,10.1.0.51,329,46,250,13.98,1.64,1.30,0.33
