FlowID,SrcAddr,DstAddr,TxPackets,RxPackets,LostPackets,PDR_pct,Throughput_kbps,AvgDelay_ms,AvgJitter_ms
1,10.1.0.71,10.1.0.109,87,87,0,100.00,4.27,0.86,0.30
2,10.1.0.109,10.1.0.111,1059,1048,11,98.96,50.97,8.34,5.54
3,10.1.0.61,10.1.0.101,87,87,0,100.00,4.27,0.70,0.03
4,10.1.0.74,10.1.0.108,87,87,0,100.00,4.27,0.76,0.17
5,10.1.0.101,10.1.0.111,735,728,7,99.05,35.43,14.89,7.12
6,10.1.0.108,10.1.0.111,1241,1239,2,99.84,60.27,4.45,3.19
7,10.1.0.19,10.1.0.106,87,87,0,100.00,4.27,1.43,0.26
8,10.1.0.106,10.1.0.111,405,405,0,100.00,19.74,2.07,2.19
9,10.1.0.14,10.1.0.102,87,87,0,100.00,4.27,0.70,0.06
10,10.1.0.102,10.1.0.111,652,650,2,99.69,31.66,5.82,3.02
11,10.1.0.96,10.1.0.110,87,87,0,100.00,4.27,0.79,0.14
12,10.1.0.110,10.1.0.111,1532,1529,3,99.80,74.50,5.96,4.32
13,10.1.0.23,10.1.0.103,87,87,0,100.00,4.27,0.72,0.09
14,10.1.0.103,10.1.0.111,654,651,3,99.54,31.79,7.87,7.40
15,10.1.0.7,10.1.0.109,87,87,0,100.00,4.27,0.72,0.06
16,10.1.0.36,10.1.0.101,87,87,0,100.00,4.27,0.98,0.36
17,10.1.0.19,10.1.0.3,4,4,0,100.00,0.02,4.75,2.00
18,10.1.0.19,10.1.0.111,13,13,0,100.00,0.53,2.46,2.83
19,10.1.0.3,10.1.0.19,18,18,0,100.00,0.10,8.61,9.12
20,10.1.0.3,10.1.0.58,2,2,0,100.00,0.01,4.00,3.00
21,10.1.0.58,10.1.0.109,3,3,0,100.00,0.02,3.67,5.00
22,10.1.0.107,10.1.0.74,2,2,0,100.00,0.06,13.50,1.00
23,10.1.0.107,10.1.0.111,19,19,0,100.00,0.11,3.47,3.67
24,10.1.0.67,10.1.0.74,5,5,0,100.00,0.14,8.20,3.00
25,10.1.0.67,10.1.0.111,21,21,0,100.00,0.12,3.00,4.65
26,10.1.0.38,10.1.0.8,2,2,0,100.00,26.50,12.00,6.00
27,10.1.0.38,10.1.0.111,7,7,0,100.00,0.04,4.86,8.33
28,10.1.0.1,10.1.0.8,2,2,0,100.00,0.76,996.00,15.00
29,10.1.0.1,10.1.0.111,5,5,0,100.00,0.14,343.60,252.00
