FlowID,SrcAddr,DstAddr,TxPackets,RxPackets,LostPackets,PDR_pct,Throughput_kbps,AvgDelay_ms,AvgJitter_ms
1,10.1.0.16,10.1.0.53,374,374,0,100.00,5.32,1.07,0.11
2,10.1.0.28,10.1.0.16,2,2,0,100.00,0.11,4.00,7.00
3,10.1.0.28,10.1.0.53,2,2,0,100.00,0.14,2.00,0.00
4,10.1.0.14,10.1.0.16,1,1,0,100.00,43.36,8.00,0.00
5,10.1.0.14,10.1.0.53,1,1,0,100.00,30.22,12.00,0.00
6,10.1.0.16,10.1.0.28,2,2,0,100.00,0.11,2.50,5.00
7,10.1.0.16,10.1.0.14,1,1,0,100.00,0.24,1001.00,0.00
8,10.1.0.53,10.1.0.16,373,373,0,100.00,1.22,1.08,0.06
9,10.1.0.21,10.1.0.54,96,96,0,100.00,0.83,35.09,18.20
10,10.1.0.3,10.1.0.54,371,371,0,100.00,5.30,1.34,1.00
11,10.1.0.54,10.1.0.3,370,370,0,100.00,1.22,0.95,0.73
12,10.1.0.53,10.1.0.56,1123,0,1113,0.00,0.00,0.00,0.00
13,10.1.0.1,10.1.0.54,370,367,3,99.19,5.26,13.57,4.67
14,10.1.0.54,10.1.0.56,2315,2311,4,99.83,32.18,24.63,4.00
15,10.1.0.13,10.1.0.54,368,368,0,100.00,5.31,7.17,3.43
16,10.1.0.41,10.1.0.51,21,20,1,95.24,0.12,3.30,2.53
17,10.1.0.35,10.1.0.41,2,2,0,100.00,0.07,1.50,2.00
18,10.1.0.35,10.1.0.51,7,7,0,100.00,0.10,14.71,21.17
19,10.1.0.44,10.1.0.41,4,0,4,0.00,0.00,0.00,0.00
20,10.1.0.44,10.1.0.51,2,2,0,100.00,0.06,502.50,1004.00
21,10.1.0.40,10.1.0.41,2,2,0,100.00,0.07,1506.00,3007.00
22,10.1.0.40,10.1.0.51,7,7,0,100.00,0.22,150.29,172.17
23,10.1.0.23,10.1.0.41,2,2,0,100.00,0.07,1507.00,2999.00
24,10.1.0.23,10.1.0.51,4,4,0,100.00,0.13,260.25,346.33
25,10.1.0.41,10.1.0.35,3,3,0,100.00,0.03,1.67,1.50
26,10.1.0.51,10.1.0.41,1,1,0,100.00,31.46,9.00,0.00
27,10.1.0.18,10.1.0.51,94,94,0,100.00,0.83,1.73,1.31
28,10.1.0.46,10.1.0.18,1,1,0,100.00,96.46,3.00,0.00
29,10.1.0.46,10.1.0.51,1,1,0,100.00,22.99,16.00,0.00
30,10.1.0.20,10.1.0.18,1,1,0,100.00,48.60,7.00,0.00
31,10.1.0.20,10.1.0.51,2,2,0,100.00,0.09,5.50,10.00
32,10.1.0.18,10.1.0.46,2,2,0,100.00,0.08,5.00,7.00
33,10.1.0.18,10.1.0.20,2,2,0,100.00,0.08,6.00,9.00
34,10.1.0.51,10.1.0.18,93,93,0,100.00,0.31,1.68,0.61
35,10.1.0.43,10.1.0.55,21,21,0,100.00,0.12,137.00,84.35
36,10.1.0.17,10.1.0.45,2,2,0,100.00,0.09,6.50,11.00
37,10.1.0.17,10.1.0.47,5,5,0,100.00,0.29,3.60,4.00
38,10.1.0.45,10.1.0.2,4,4,0,100.00,0.17,4.75,4.33
39,10.1.0.47,10.1.0.25,4,4,0,100.00,2.71,1.25,1.00
40,10.1.0.25,10.1.0.54,4,4,0,100.00,2.73,2.50,2.67
41,10.1.0.2,10.1.0.21,1,1,0,100.00,106.04,3.00,0.00
42,10.1.0.54,10.1.0.21,95,95,0,100.00,0.32,4.65,1.15
43,10.1.0.21,10.1.0.13,1,1,0,100.00,38.94,9.00,0.00
44,10.1.0.21,10.1.0.2,2,2,0,100.00,1.72,1.50,2.00
45,10.1.0.2,10.1.0.45,6,6,0,100.00,0.27,2.33,4.40
46,10.1.0.45,10.1.0.17,4,4,0,100.00,0.24,0.25,0.00
47,10.1.0.54,10.1.0.13,367,367,0,100.00,1.23,9.26,4.75
48,10.1.0.51,10.1.0.56,1621,1621,0,100.00,19.96,4.76,1.86
49,10.1.0.2,10.1.0.1,1,1,0,100.00,25.06,15.00,0.00
50,10.1.0.21,10.1.0.1,1,1,0,100.00,46.86,8.00,0.00
51,10.1.0.45,10.1.0.55,3,3,0,100.00,0.15,18.67,27.50
52,10.1.0.2,10.1.0.29,2,2,0,100.00,0.10,5.50,9.00
53,10.1.0.54,10.1.0.1,366,366,0,100.00,1.23,4.34,1.01
54,10.1.0.9,10.1.0.51,363,363,0,100.00,5.30,0.50,0.15
55,10.1.0.29,10.1.0.43,2,2,0,100.00,0.09,2.50,4.00
56,10.1.0.51,10.1.0.9,362,362,0,100.00,1.22,0.55,0.07
57,10.1.0.25,10.1.0.54,92,92,0,100.00,0.82,0.36,0.01
58,10.1.0.54,10.1.0.25,91,91,0,100.00,0.31,0.51,0.00
59,10.1.0.8,10.1.0.26,1,1,0,100.00,50.65,7.00,0.00
60,10.1.0.8,10.1.0.56,12,12,0,100.00,0.58,0.58,0.18
61,10.1.0.26,10.1.0.8,13,13,0,100.00,0.57,6.69,4.75
62,10.1.0.26,10.1.0.23,3,3,0,100.00,0.14,6.33,9.00
63,10.1.0.8,10.1.0.52,364,362,1,99.45,5.33,16.83,5.77
64,10.1.0.42,10.1.0.51,20,20,0,100.00,0.12,3.25,1.68
65,10.1.0.55,10.1.0.43,1,1,0,100.00,48.34,6.00,0.00
66,10.1.0.55,10.1.0.56,238,238,0,100.00,1.97,16.92,11.35
67,10.1.0.51,10.1.0.42,1,1,0,100.00,20.69,14.00,0.00
68,10.1.0.35,10.1.0.42,1,1,0,100.00,127.12,3.00,0.00
69,10.1.0.51,10.1.0.35,3,3,0,100.00,0.10,2.33,1.00
70,10.1.0.30,10.1.0.51,93,93,0,100.00,0.84,2.83,3.54
71,10.1.0.51,10.1.0.30,92,92,0,100.00,0.32,31.01,35.65
72,10.1.0.7,10.1.0.54,359,357,2,99.44,5.29,8.03,5.71
73,10.1.0.54,10.1.0.7,356,356,0,100.00,1.21,1.72,0.59
74,10.1.0.39,10.1.0.54,5,5,0,100.00,0.18,0.40,0.00
75,10.1.0.39,10.1.0.7,3,3,0,100.00,0.87,6.00,3.50
76,10.1.0.54,10.1.0.39,3,3,0,100.00,0.08,3.00,0.00
77,10.1.0.51,10.1.0.32,3,3,0,100.00,0.12,334.33,500.50
78,10.1.0.51,10.1.0.23,2,2,0,100.00,0.56,11.50,15.00
79,10.1.0.23,10.1.0.32,6,6,0,100.00,0.02,4.83,5.00
80,10.1.0.23,10.1.0.26,7,7,0,100.00,0.44,4.43,5.67
81,10.1.0.26,10.1.0.9,2,2,0,100.00,0.13,501.00,1000.00
82,10.1.0.32,10.1.0.30,2,2,0,100.00,0.78,3.00,5.00
83,10.1.0.30,10.1.0.7,3,3,0,100.00,1.16,3.00,4.00
84,10.1.0.7,10.1.0.39,3,3,0,100.00,1.17,0.33,0.00
85,10.1.0.30,10.1.0.9,5,5,0,100.00,0.06,80.20,101.25
86,10.1.0.10,10.1.0.9,2,2,0,100.00,0.13,6.00,8.00
87,10.1.0.10,10.1.0.30,1,1,0,100.00,77.73,4.00,0.00
88,10.1.0.9,10.1.0.10,2,2,0,100.00,0.25,502.50,999.00
89,10.1.0.9,10.1.0.51,7,7,0,100.00,0.04,6.71,5.67
90,10.1.0.19,10.1.0.23,2,2,0,100.00,0.07,3.50,6.00
91,10.1.0.19,10.1.0.52,8,8,0,100.00,0.46,3.00,4.00
92,10.1.0.23,10.1.0.19,4,4,0,100.00,0.15,14.50,17.33
93,10.1.0.41,10.1.0.23,1,1,0,100.00,98.80,2.00,0.00
94,10.1.0.41,10.1.0.40,1,1,0,100.00,39.21,6.00,0.00
95,10.1.0.52,10.1.0.8,362,362,0,100.00,1.25,5.47,3.14
96,10.1.0.52,10.1.0.56,650,650,0,100.00,8.00,16.87,6.82
97,10.1.0.36,10.1.0.55,20,0,30,0.00,0.00,0.00,0.00
98,10.1.0.27,10.1.0.52,90,90,0,100.00,0.82,6.11,4.08
99,10.1.0.23,10.1.0.27,3,3,0,100.00,0.19,7.33,4.00
100,10.1.0.52,10.1.0.27,89,89,0,100.00,0.31,5.79,5.23
101,10.1.0.9,10.1.0.30,1,1,0,100.00,39.02,9.00,0.00
102,10.1.0.6,10.1.0.53,356,356,0,100.00,5.35,1.66,0.10
103,10.1.0.53,10.1.0.6,355,355,0,100.00,1.23,3.75,1.90
104,10.1.0.39,10.1.0.25,1,1,0,100.00,42.61,9.00,0.00
105,10.1.0.54,10.1.0.25,1,1,0,100.00,243.75,1.00,0.00
106,10.1.0.25,10.1.0.47,2,2,0,100.00,65.95,2.00,3.00
107,10.1.0.47,10.1.0.17,3,3,0,100.00,1.27,1.33,1.50
108,10.1.0.17,10.1.0.55,3,3,0,100.00,1.27,2.00,2.00
109,10.1.0.7,10.1.0.30,2,2,0,100.00,186.10,1.00,1.00
