FlowID,SrcAddr,DstAddr,TxPackets,RxPackets,LostPackets,PDR_pct,Throughput_kbps,AvgDelay_ms,AvgJitter_ms
1,10.1.0.71,10.1.0.109,21,21,0,100.00,0.12,2.05,1.80
2,10.1.0.109,10.1.0.71,1,1,0,100.00,33.43,9.00,0.00
3,10.1.0.61,10.1.0.101,95,95,0,100.00,0.82,0.39,0.05
4,10.1.0.74,10.1.0.108,21,21,0,100.00,0.12,0.71,0.40
5,10.1.0.108,10.1.0.74,1,1,0,100.00,28.64,10.00,0.00
6,10.1.0.101,10.1.0.61,94,94,0,100.00,0.31,0.61,0.10
7,10.1.0.19,10.1.0.106,376,376,0,100.00,5.36,0.61,0.38
8,10.1.0.106,10.1.0.19,375,375,0,100.00,1.23,0.58,0.13
9,10.1.0.14,10.1.0.102,372,372,0,100.00,5.30,0.44,0.08
10,10.1.0.102,10.1.0.14,371,371,0,100.00,1.22,0.57,0.09
11,10.1.0.96,10.1.0.110,21,21,0,100.00,0.12,1.00,0.70
12,10.1.0.110,10.1.0.96,1,1,0,100.00,44.75,6.00,0.00
13,10.1.0.23,10.1.0.103,372,372,0,100.00,5.32,0.41,0.03
14,10.1.0.103,10.1.0.23,371,371,0,100.00,1.22,0.51,0.01
15,10.1.0.7,10.1.0.109,372,372,0,100.00,5.32,0.44,0.08
16,10.1.0.109,10.1.0.7,371,371,0,100.00,1.22,0.52,0.01
17,10.1.0.109,10.1.0.111,1884,1882,2,99.89,24.08,6.50,4.01
18,10.1.0.101,10.1.0.111,1488,1483,5,99.66,18.71,6.66,2.90
19,10.1.0.108,10.1.0.111,1996,1992,4,99.80,26.82,4.76,3.01
20,10.1.0.36,10.1.0.101,96,96,0,100.00,0.84,0.50,0.20
21,10.1.0.106,10.1.0.111,1419,1419,0,100.00,20.31,2.72,2.01
22,10.1.0.101,10.1.0.36,95,95,0,100.00,0.32,0.63,0.19
23,10.1.0.102,10.1.0.111,966,966,0,100.00,12.43,6.56,4.12
24,10.1.0.68,10.1.0.105,21,21,0,100.00,0.12,0.76,0.40
25,10.1.0.105,10.1.0.68,1,1,0,100.00,33.29,9.00,0.00
26,10.1.0.110,10.1.0.111,2040,2040,0,100.00,25.13,4.46,2.56
27,10.1.0.58,10.1.0.109,95,95,0,100.00,0.83,0.52,0.23
28,10.1.0.109,10.1.0.58,94,94,0,100.00,0.31,0.74,0.37
29,10.1.0.103,10.1.0.111,1703,1694,9,99.47,22.87,8.94,5.96
30,10.1.0.82,10.1.0.101,21,21,0,100.00,0.12,0.48,0.20
31,10.1.0.101,10.1.0.82,1,1,0,100.00,78.09,3.00,0.00
32,10.1.0.94,10.1.0.102,21,21,0,100.00,0.12,1.14,0.85
33,10.1.0.102,10.1.0.94,1,1,0,100.00,20.54,14.00,0.00
34,10.1.0.41,10.1.0.104,94,94,0,100.00,0.82,0.40,0.08
35,10.1.0.104,10.1.0.41,93,93,0,100.00,0.31,0.58,0.08
36,10.1.0.57,10.1.0.110,95,95,0,100.00,0.83,9.68,6.97
37,10.1.0.13,10.1.0.101,375,375,0,100.00,5.40,0.50,0.16
38,10.1.0.19,10.1.0.3,5,5,0,100.00,0.13,12.00,11.00
39,10.1.0.19,10.1.0.111,12,12,0,100.00,0.24,2.08,2.18
40,10.1.0.101,10.1.0.13,374,374,0,100.00,1.24,0.53,0.03
41,10.1.0.3,10.1.0.19,7,7,0,100.00,0.14,8.43,10.33
42,10.1.0.3,10.1.0.58,4,4,0,100.00,5.12,6.00,7.67
43,10.1.0.58,10.1.0.109,7,7,0,100.00,2.25,1.14,0.83
44,10.1.0.107,10.1.0.74,3,3,0,100.00,0.02,12.33,12.00
45,10.1.0.107,10.1.0.111,18,18,0,100.00,0.09,3.06,3.06
46,10.1.0.67,10.1.0.74,3,3,0,100.00,0.02,5.33,5.50
47,10.1.0.67,10.1.0.111,19,19,0,100.00,0.14,62.47,57.78
48,10.1.0.38,10.1.0.8,3,3,0,100.00,0.02,8.67,6.00
49,10.1.0.38,10.1.0.111,7,7,0,100.00,0.05,5.57,4.67
50,10.1.0.1,10.1.0.8,4,4,0,100.00,0.03,21.00,13.67
51,10.1.0.1,10.1.0.111,17,17,0,100.00,0.09,9.18,12.19
52,10.1.0.54,10.1.0.8,4,4,0,100.00,0.03,13.25,12.67
53,10.1.0.54,10.1.0.111,5,5,0,100.00,0.04,14.60,12.50
54,10.1.0.105,10.1.0.111,1051,1051,0,100.00,13.16,6.07,4.82
55,10.1.0.74,10.1.0.67,18,17,1,94.44,0.12,111.47,64.75
56,10.1.0.74,10.1.0.108,8,8,0,100.00,0.06,1.88,1.71
57,10.1.0.8,10.1.0.54,4,4,0,100.00,0.02,10.75,14.00
58,10.1.0.8,10.1.0.74,4,4,0,100.00,0.12,19.75,14.67
59,10.1.0.8,10.1.0.1,8,8,0,100.00,0.05,6.62,5.00
60,10.1.0.8,10.1.0.38,5,5,0,100.00,0.03,396.20,249.75
61,10.1.0.74,10.1.0.107,16,16,0,100.00,0.07,2.94,3.00
62,10.1.0.67,10.1.0.8,1,1,0,100.00,14.80,25.00,0.00
63,10.1.0.67,10.1.0.54,1,1,0,100.00,0.39,974.00,0.00
64,10.1.0.107,10.1.0.8,1,1,0,100.00,13.98,27.00,0.00
65,10.1.0.107,10.1.0.54,1,1,0,100.00,24.54,15.00,0.00
66,10.1.0.38,10.1.0.54,1,1,0,100.00,25.45,15.00,0.00
67,10.1.0.1,10.1.0.54,2,2,0,100.00,0.01,13.50,13.00
68,10.1.0.8,10.1.0.67,1,1,0,100.00,26.71,8.00,0.00
69,10.1.0.8,10.1.0.107,1,1,0,100.00,23.84,10.00,0.00
70,10.1.0.77,10.1.0.16,1,1,0,100.00,75.39,5.00,0.00
71,10.1.0.77,10.1.0.111,11,11,0,100.00,0.68,1.73,1.40
72,10.1.0.106,10.1.0.16,1,1,0,100.00,0.38,1003.00,0.00
73,10.1.0.106,10.1.0.111,3,3,0,100.00,2.25,0.33,0.00
74,10.1.0.16,10.1.0.77,11,11,0,100.00,0.65,3.00,1.70
75,10.1.0.16,10.1.0.92,2,2,0,100.00,0.77,6.00,11.00
76,10.1.0.92,10.1.0.102,2,2,0,100.00,0.78,1.50,2.00
77,10.1.0.111,10.1.0.19,2,2,0,100.00,0.06,2.00,4.00
78,10.1.0.56,10.1.0.104,95,95,0,100.00,0.84,0.45,0.12
79,10.1.0.3,10.1.0.110,2,2,0,100.00,0.06,1.50,2.00
80,10.1.0.104,10.1.0.56,94,94,0,100.00,0.31,0.64,0.16
