FlowID,SrcAddr,DstAddr,TxPackets,RxPackets,LostPackets,PDR_pct,Throughput_kbps,AvgDelay_ms,AvgJitter_ms
1,10.1.0.90,10.1.0.105,87,87,0,100.00,4.27,1.01,0.60
2,10.1.0.2,10.1.0.104,87,87,0,100.00,4.27,0.75,0.09
3,10.1.0.14,10.1.0.105,87,87,0,100.00,4.27,0.69,0.03
4,10.1.0.27,10.1.0.109,87,87,0,100.00,4.27,1.80,0.27
5,10.1.0.46,10.1.0.27,1,1,0,100.00,31.28,12.00,0.00
6,10.1.0.46,10.1.0.109,1,1,0,100.00,28.22,13.00,0.00
7,10.1.0.27,10.1.0.46,1,1,0,100.00,83.40,2.00,0.00
8,10.1.0.85,10.1.0.107,87,87,0,100.00,4.27,0.70,0.03
9,10.1.0.32,10.1.0.108,87,87,0,100.00,4.27,2.03,0.95
10,10.1.0.58,10.1.0.103,87,87,0,100.00,4.27,0.92,0.51
11,10.1.0.86,10.1.0.105,86,86,0,100.00,4.27,0.92,0.44
12,10.1.0.81,10.1.0.101,86,86,0,100.00,4.27,0.74,0.08
13,10.1.0.23,10.1.0.108,86,86,0,100.00,4.27,2.29,0.98
14,10.1.0.32,10.1.0.23,2,2,0,100.00,0.01,5.00,8.00
15,10.1.0.32,10.1.0.108,4,4,0,100.00,0.02,2.00,2.67
16,10.1.0.8,10.1.0.23,1,1,0,100.00,68.87,5.00,0.00
17,10.1.0.8,10.1.0.108,16,16,0,100.00,0.08,1.88,1.80
18,10.1.0.23,10.1.0.8,16,16,0,100.00,0.08,9.00,3.47
19,10.1.0.23,10.1.0.32,3,3,0,100.00,0.01,5.00,4.00
20,10.1.0.24,10.1.0.104,86,86,0,100.00,4.27,1.37,1.40
21,10.1.0.88,10.1.0.103,86,86,0,100.00,4.27,0.67,0.01
22,10.1.0.43,10.1.0.106,86,86,0,100.00,4.27,0.83,0.32
23,10.1.0.12,10.1.0.103,86,86,0,100.00,4.27,0.72,0.06
24,10.1.0.62,10.1.0.103,86,86,0,100.00,4.27,0.69,0.02
25,10.1.0.42,10.1.0.108,86,86,0,100.00,4.27,0.70,0.04
26,10.1.0.35,10.1.0.108,85,85,0,100.00,4.27,2.08,0.55
27,10.1.0.32,10.1.0.35,2,2,0,100.00,0.01,9.50,10.00
28,10.1.0.76,10.1.0.35,2,2,0,100.00,0.01,501.50,1001.00
29,10.1.0.76,10.1.0.108,4,4,0,100.00,0.02,4.25,2.33
30,10.1.0.11,10.1.0.35,2,2,0,100.00,0.01,8.50,8.00
31,10.1.0.11,10.1.0.108,5,5,0,100.00,0.03,6.60,8.25
32,10.1.0.35,10.1.0.11,3,3,0,100.00,0.01,9.33,7.50
33,10.1.0.35,10.1.0.32,4,4,0,100.00,0.02,4.25,4.33
34,10.1.0.67,10.1.0.109,85,85,0,100.00,4.27,0.73,0.07
35,10.1.0.84,10.1.0.107,85,85,0,100.00,4.27,11.85,8.80
36,10.1.0.52,10.1.0.106,85,85,0,100.00,4.27,0.72,0.07
37,10.1.0.80,10.1.0.106,85,85,0,100.00,4.27,0.78,0.12
38,10.1.0.50,10.1.0.108,85,85,0,100.00,4.27,2.59,0.21
39,10.1.0.23,10.1.0.50,1,1,0,100.00,86.28,4.00,0.00
40,10.1.0.72,10.1.0.104,85,85,0,100.00,4.27,0.75,0.10
41,10.1.0.98,10.1.0.101,84,84,0,100.00,4.27,0.69,0.04
42,10.1.0.5,10.1.0.110,84,84,0,100.00,4.27,10.07,7.75
43,10.1.0.35,10.1.0.76,2,2,0,100.00,0.01,2.00,3.00
44,10.1.0.51,10.1.0.36,1,1,0,100.00,177.75,2.00,0.00
45,10.1.0.51,10.1.0.107,6,6,0,100.00,0.43,1.50,1.40
46,10.1.0.36,10.1.0.51,6,6,0,100.00,0.40,2.50,2.60
47,10.1.0.36,10.1.0.84,1,1,0,100.00,29.89,12.00,0.00
48,10.1.0.26,10.1.0.106,84,84,0,100.00,4.27,0.67,0.01
49,10.1.0.76,10.1.0.108,84,84,0,100.00,4.27,0.65,0.00
50,10.1.0.75,10.1.0.107,84,84,0,100.00,4.27,0.79,0.16
51,10.1.0.73,10.1.0.103,84,84,0,100.00,4.27,1.79,0.25
52,10.1.0.62,10.1.0.73,1,1,0,100.00,29.74,12.00,0.00
53,10.1.0.62,10.1.0.103,1,1,0,100.00,111.19,3.00,0.00
54,10.1.0.41,10.1.0.73,1,0,1,0.00,0.00,0.00,0.00
55,10.1.0.41,10.1.0.103,1,1,0,100.00,95.73,4.00,0.00
56,10.1.0.79,10.1.0.73,1,1,0,100.00,44.24,8.00,0.00
57,10.1.0.79,10.1.0.103,1,1,0,100.00,47.05,8.00,0.00
58,10.1.0.88,10.1.0.73,1,1,0,100.00,21.86,17.00,0.00
59,10.1.0.88,10.1.0.103,2,2,0,100.00,0.01,1.00,0.00
60,10.1.0.68,10.1.0.73,1,0,1,0.00,0.00,0.00,0.00
61,10.1.0.68,10.1.0.103,1,1,0,100.00,0.38,1003.00,0.00
62,10.1.0.73,10.1.0.79,1,1,0,100.00,45.66,5.00,0.00
63,10.1.0.73,10.1.0.62,1,1,0,100.00,33.94,7.00,0.00
64,10.1.0.73,10.1.0.88,1,1,0,100.00,26.59,9.00,0.00
65,10.1.0.49,10.1.0.103,84,84,0,100.00,4.27,0.75,0.08
66,10.1.0.56,10.1.0.6,1,1,0,100.00,58.38,6.00,0.00
67,10.1.0.56,10.1.0.110,15,15,0,100.00,1.38,1.07,0.57
68,10.1.0.6,10.1.0.56,15,15,0,100.00,1.35,5.47,4.71
69,10.1.0.6,10.1.0.5,1,1,0,100.00,33.62,11.00,0.00
70,10.1.0.59,10.1.0.109,84,0,79,0.00,0.00,0.00,0.00
71,10.1.0.67,10.1.0.59,1,1,0,100.00,24.41,15.00,0.00
72,10.1.0.67,10.1.0.109,1,1,0,100.00,218.32,1.00,0.00
73,10.1.0.48,10.1.0.59,1,0,1,0.00,0.00,0.00,0.00
74,10.1.0.48,10.1.0.109,1,1,0,100.00,42.52,9.00,0.00
75,10.1.0.78,10.1.0.59,1,1,0,100.00,28.45,13.00,0.00
76,10.1.0.78,10.1.0.109,1,0,1,0.00,0.00,0.00,0.00
77,10.1.0.61,10.1.0.59,1,1,0,100.00,23.46,16.00,0.00
78,10.1.0.61,10.1.0.109,1,1,0,100.00,26.14,14.00,0.00
79,10.1.0.53,10.1.0.59,1,1,0,100.00,22.60,16.00,0.00
80,10.1.0.53,10.1.0.109,1,1,0,100.00,27.32,14.00,0.00
81,10.1.0.59,10.1.0.78,1,1,0,100.00,44.36,5.00,0.00
82,10.1.0.59,10.1.0.67,1,1,0,100.00,23.29,10.00,0.00
83,10.1.0.59,10.1.0.61,1,1,0,100.00,19.82,12.00,0.00
84,10.1.0.59,10.1.0.53,1,1,0,100.00,19.46,12.00,0.00
85,10.1.0.31,10.1.0.105,83,83,0,100.00,4.27,0.70,0.04
86,10.1.0.92,10.1.0.102,83,83,0,100.00,4.27,0.73,0.12
87,10.1.0.48,10.1.0.109,83,83,0,100.00,4.27,0.87,0.37
88,10.1.0.36,10.1.0.107,83,83,0,100.00,4.27,1.55,0.04
89,10.1.0.74,10.1.0.110,83,82,1,98.80,4.22,119.41,50.60
90,10.1.0.21,10.1.0.105,83,83,0,100.00,4.27,0.92,0.40
91,10.1.0.71,10.1.0.109,83,83,0,100.00,4.27,0.75,0.15
92,10.1.0.63,10.1.0.105,83,83,0,100.00,4.27,0.77,0.11
93,10.1.0.7,10.1.0.104,83,83,0,100.00,4.27,0.73,0.10
94,10.1.0.10,10.1.0.109,82,82,0,100.00,4.27,0.76,0.10
95,10.1.0.64,10.1.0.101,82,82,0,100.00,4.27,0.72,0.06
96,10.1.0.69,10.1.0.105,81,81,0,100.00,4.27,0.73,0.07
97,10.1.0.54,10.1.0.108,81,81,0,100.00,4.27,3.83,0.89
98,10.1.0.50,10.1.0.54,1,1,0,100.00,38.02,10.00,0.00
99,10.1.0.50,10.1.0.23,12,12,0,100.00,0.07,3.25,1.82
100,10.1.0.18,10.1.0.103,81,81,0,100.00,4.27,0.86,0.38
101,10.1.0.47,10.1.0.110,81,81,0,100.00,4.27,2.68,0.31
102,10.1.0.5,10.1.0.47,1,1,0,100.00,35.68,10.00,0.00
103,10.1.0.5,10.1.0.6,4,4,0,100.00,1.04,8.25,12.00
104,10.1.0.6,10.1.0.47,1,1,0,100.00,66.97,5.00,0.00
105,10.1.0.22,10.1.0.106,81,81,0,100.00,4.27,0.72,0.06
106,10.1.0.9,10.1.0.108,81,81,0,100.00,4.27,1.19,1.01
107,10.1.0.65,10.1.0.106,81,81,0,100.00,4.27,0.68,0.03
108,10.1.0.41,10.1.0.103,81,81,0,100.00,4.27,0.68,0.04
109,10.1.0.37,10.1.0.107,81,81,0,100.00,4.27,0.78,0.11
110,10.1.0.39,10.1.0.108,81,81,0,100.00,4.27,4.37,0.25
111,10.1.0.54,10.1.0.39,1,1,0,100.00,75.28,5.00,0.00
112,10.1.0.54,10.1.0.50,7,7,0,100.00,0.04,2.14,2.17
113,10.1.0.47,10.1.0.84,1,1,0,100.00,35.40,10.00,0.00
114,10.1.0.47,10.1.0.6,7,7,0,100.00,4.16,2.14,1.50
115,10.1.0.5,10.1.0.13,2,2,0,100.00,2.69,14.50,11.00
