FlowID,SrcAddr,DstAddr,TxPackets,RxPackets,LostPackets,PDR_pct,Throughput_kbps,AvgDelay_ms,AvgJitter_ms
1,10.1.0.79,10.1.0.152,95,91,4,95.79,0.79,33.74,48.96
2,10.1.0.152,10.1.0.79,90,88,2,97.78,0.29,63.84,68.90
3,10.1.0.147,10.1.0.156,21,19,2,90.48,0.11,127.63,235.83
4,10.1.0.156,10.1.0.147,1,1,0,100.00,65.90,4.00,0.00
5,10.1.0.71,10.1.0.152,96,95,1,98.96,0.82,19.19,29.35
6,10.1.0.152,10.1.0.71,94,93,1,98.94,0.31,45.44,54.64
7,10.1.0.42,10.1.0.158,374,369,5,98.66,5.27,21.51,22.92
8,10.1.0.158,10.1.0.42,368,367,1,99.73,1.21,15.81,17.23
9,10.1.0.13,10.1.0.158,371,352,19,94.88,5.03,66.70,52.91
10,10.1.0.158,10.1.0.13,351,342,9,97.44,1.12,16.89,22.97
11,10.1.0.124,10.1.0.154,21,21,0,100.00,0.12,19.62,39.75
12,10.1.0.154,10.1.0.124,1,1,0,100.00,161.20,1.00,0.00
13,10.1.0.152,10.1.0.166,1433,362,931,25.26,6.10,224.52,57.82
14,10.1.0.132,10.1.0.164,22,20,2,90.91,0.12,16.60,26.95
15,10.1.0.164,10.1.0.132,2,2,0,100.00,0.01,7.00,3.00
16,10.1.0.156,10.1.0.166,1963,333,1419,16.96,5.21,396.07,73.70
17,10.1.0.78,10.1.0.156,118,108,10,91.53,0.48,230.48,131.60
18,10.1.0.78,10.1.0.166,150,35,115,23.33,0.15,235.06,172.74
19,10.1.0.1,10.1.0.156,131,103,28,78.63,0.48,255.79,118.67
20,10.1.0.1,10.1.0.166,126,44,82,34.92,0.20,199.61,153.21
21,10.1.0.40,10.1.0.156,120,110,10,91.67,0.50,229.75,87.84
22,10.1.0.40,10.1.0.166,353,0,353,0.00,0.00,0.00,0.00
23,10.1.0.147,10.1.0.156,86,74,12,86.05,0.35,205.01,152.49
24,10.1.0.147,10.1.0.166,96,38,58,39.58,0.18,91.55,62.92
25,10.1.0.80,10.1.0.156,176,127,49,72.16,0.56,340.58,128.58
26,10.1.0.80,10.1.0.166,156,51,105,32.69,0.25,375.37,224.00
27,10.1.0.26,10.1.0.156,212,1,211,0.47,0.01,63.00,0.00
28,10.1.0.26,10.1.0.166,865,790,75,91.33,3.25,138.73,45.21
