FlowID,SrcAddr,DstAddr,TxPackets,RxPackets,LostPackets,PDR_pct,Throughput_kbps,AvgDelay_ms,AvgJitter_ms
1,10.1.0.79,10.1.0.152,264,264,0,100.00,0.82,0.41,0.11
2,10.1.0.152,10.1.0.79,263,263,0,100.00,0.31,0.52,0.02
3,10.1.0.147,10.1.0.156,55,55,0,100.00,0.12,1.24,1.72
4,10.1.0.156,10.1.0.147,2,2,0,100.00,0.00,2.50,4.00
5,10.1.0.71,10.1.0.152,266,266,0,100.00,0.83,0.39,0.07
6,10.1.0.152,10.1.0.71,265,265,0,100.00,0.31,0.52,0.02
7,10.1.0.42,10.1.0.158,1044,1044,0,100.00,5.33,0.46,0.13
8,10.1.0.158,10.1.0.42,1043,1043,0,100.00,1.22,0.51,0.00
9,10.1.0.13,10.1.0.158,1043,1043,0,100.00,5.33,0.41,0.03
10,10.1.0.158,10.1.0.13,1042,1042,0,100.00,1.22,0.52,0.02
11,10.1.0.124,10.1.0.154,54,54,0,100.00,0.11,0.48,0.17
12,10.1.0.154,10.1.0.124,1,1,0,100.00,135.36,2.00,0.00
13,10.1.0.132,10.1.0.164,55,55,0,100.00,0.12,1.95,2.83
14,10.1.0.164,10.1.0.132,2,2,0,100.00,0.01,4.50,8.00
15,10.1.0.49,10.1.0.159,1043,1043,0,100.00,5.33,0.40,0.02
16,10.1.0.159,10.1.0.49,1042,1042,0,100.00,1.22,0.52,0.01
17,10.1.0.64,10.1.0.164,266,266,0,100.00,0.83,0.40,0.09
18,10.1.0.164,10.1.0.64,265,265,0,100.00,0.31,0.55,0.04
19,10.1.0.14,10.1.0.154,1041,1041,0,100.00,5.33,0.44,0.10
20,10.1.0.154,10.1.0.14,1040,1040,0,100.00,1.22,0.52,0.01
21,10.1.0.139,10.1.0.151,56,56,0,100.00,0.12,0.52,0.25
22,10.1.0.151,10.1.0.139,3,3,0,100.00,0.01,1.67,1.50
23,10.1.0.36,10.1.0.151,1039,1039,0,100.00,5.32,0.40,0.01
24,10.1.0.151,10.1.0.36,1038,1038,0,100.00,1.22,0.51,0.00
25,10.1.0.134,10.1.0.162,54,54,0,100.00,0.11,0.96,1.17
26,10.1.0.162,10.1.0.134,1,1,0,100.00,59.93,5.00,0.00
27,10.1.0.56,10.1.0.164,261,261,0,100.00,0.82,0.39,0.05
28,10.1.0.164,10.1.0.56,260,260,0,100.00,0.31,0.53,0.03
29,10.1.0.91,10.1.0.158,261,261,0,100.00,0.82,0.40,0.05
30,10.1.0.158,10.1.0.91,260,260,0,100.00,0.31,0.55,0.04
31,10.1.0.108,10.1.0.161,55,55,0,100.00,0.12,0.58,0.30
32,10.1.0.161,10.1.0.108,2,2,0,100.00,0.01,2.00,3.00
33,10.1.0.1,10.1.0.156,1046,1046,0,100.00,5.36,0.52,0.20
34,10.1.0.156,10.1.0.1,1045,1045,0,100.00,1.23,0.53,0.05
35,10.1.0.142,10.1.0.154,54,54,0,100.00,0.11,0.41,0.09
36,10.1.0.154,10.1.0.142,1,1,0,100.00,38.71,7.00,0.00
37,10.1.0.23,10.1.0.157,1038,1038,0,100.00,5.32,0.44,0.06
38,10.1.0.157,10.1.0.23,1037,1037,0,100.00,1.22,0.51,0.01
39,10.1.0.80,10.1.0.156,261,261,0,100.00,0.82,0.41,0.07
40,10.1.0.156,10.1.0.80,260,260,0,100.00,0.31,0.54,0.03
41,10.1.0.76,10.1.0.165,262,262,0,100.00,0.82,0.38,0.05
42,10.1.0.165,10.1.0.76,261,261,0,100.00,0.31,0.54,0.03
43,10.1.0.116,10.1.0.159,56,56,0,100.00,0.12,0.64,0.38
44,10.1.0.159,10.1.0.116,3,3,0,100.00,0.01,2.33,3.00
45,10.1.0.35,10.1.0.156,1040,1040,0,100.00,5.34,0.42,0.04
46,10.1.0.156,10.1.0.35,1039,1039,0,100.00,1.22,0.58,0.13
47,10.1.0.120,10.1.0.157,54,54,0,100.00,0.12,0.80,0.49
48,10.1.0.157,10.1.0.120,1,1,0,100.00,27.21,11.00,0.00
49,10.1.0.119,10.1.0.152,54,54,0,100.00,0.12,0.83,0.53
50,10.1.0.152,10.1.0.119,1,1,0,100.00,91.64,3.00,0.00
51,10.1.0.83,10.1.0.154,262,262,0,100.00,0.82,0.40,0.07
52,10.1.0.154,10.1.0.83,261,261,0,100.00,0.31,0.54,0.03
53,10.1.0.130,10.1.0.163,54,53,1,98.15,0.11,1.00,1.06
54,10.1.0.163,10.1.0.130,1,1,0,100.00,47.47,6.00,0.00
55,10.1.0.74,10.1.0.163,2,2,0,100.00,0.00,503.00,998.00
56,10.1.0.74,10.1.0.130,2,0,2,0.00,0.00,0.00,0.00
57,10.1.0.100,10.1.0.163,2,2,0,100.00,0.00,21.50,25.00
58,10.1.0.100,10.1.0.130,2,2,0,100.00,0.00,11.00,18.00
59,10.1.0.130,10.1.0.163,1,1,0,100.00,1261.51,0.00,0.00
60,10.1.0.37,10.1.0.163,1,1,0,100.00,15.51,24.00,0.00
61,10.1.0.37,10.1.0.130,1,1,0,100.00,20.46,18.00,0.00
62,10.1.0.51,10.1.0.163,2,1,1,50.00,0.00,9.00,0.00
63,10.1.0.51,10.1.0.130,2,2,0,100.00,0.00,6.00,1.00
64,10.1.0.8,10.1.0.163,2,2,0,100.00,0.00,10.50,16.00
65,10.1.0.8,10.1.0.130,2,2,0,100.00,0.00,13.00,24.00
66,10.1.0.136,10.1.0.38,1,1,0,100.00,11.10,34.00,0.00
67,10.1.0.136,10.1.0.130,1,0,1,0.00,0.00,0.00,0.00
68,10.1.0.49,10.1.0.38,1,0,1,0.00,0.00,0.00,0.00
69,10.1.0.49,10.1.0.130,1,1,0,100.00,27.89,13.00,0.00
70,10.1.0.137,10.1.0.38,1,0,1,0.00,0.00,0.00,0.00
71,10.1.0.137,10.1.0.130,1,1,0,100.00,25.75,14.00,0.00
72,10.1.0.110,10.1.0.38,2,2,0,100.00,0.01,6.50,12.00
73,10.1.0.110,10.1.0.130,1,0,1,0.00,0.00,0.00,0.00
