NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5590,1.4410,72.05
1,ECG,2.0,0.5641,1.4359,71.79
2,ECG,2.0,0.5637,1.4363,71.82
3,ECG,2.0,0.5550,1.4450,72.25
4,ECG,2.0,0.5646,1.4354,71.77
5,ECG,2.0,0.5480,1.4520,72.60
6,ECG,2.0,0.5454,1.4546,72.73
7,ECG,2.0,0.5519,1.4481,72.41
8,ECG,2.0,0.5527,1.4473,72.37
9,ECG,2.0,0.5569,1.4431,72.16
10,ECG,2.0,0.5532,1.4468,72.34
11,ECG,2.0,0.5445,1.4555,72.77
12,ECG,2.0,0.5537,1.4463,72.32
13,ECG,2.0,0.5497,1.4503,72.51
14,ECG,2.0,0.5630,1.4370,71.85
15,ECG,2.0,0.5495,1.4505,72.52
16,ECG,2.0,0.5557,1.4443,72.21
17,ECG,2.0,0.5586,1.4414,72.07
18,ECG,2.0,0.5580,1.4420,72.10
19,ECG,2.0,0.5647,1.4353,71.77
20,ECG,2.0,0.5482,1.4518,72.59
21,ECG,2.0,0.5460,1.4540,72.70
22,ECG,2.0,0.5451,1.4549,72.75
23,ECG,2.0,0.5534,1.4466,72.33
24,ECG,2.0,0.5554,1.4446,72.23
25,ECG,2.0,0.5637,1.4363,71.82
26,ECG,2.0,0.5481,1.4519,72.60
27,ECG,2.0,0.5493,1.4507,72.53
28,ECG,2.0,0.5470,1.4530,72.65
29,ECG,2.0,0.5623,1.4377,71.88
30,ECG,2.0,0.5572,1.4428,72.14
31,ECG,2.0,0.5465,1.4535,72.67
32,ECG,2.0,0.5451,1.4549,72.74
33,HR,2.0,0.5474,1.4526,72.63
34,HR,2.0,0.5509,1.4491,72.45
35,HR,2.0,0.5584,1.4416,72.08
36,HR,2.0,0.5490,1.4510,72.55
37,HR,2.0,0.5626,1.4374,71.87
38,HR,2.0,0.5649,1.4351,71.75
39,HR,2.0,0.5642,1.4358,71.79
40,HR,2.0,0.5595,1.4405,72.02
41,HR,2.0,0.5519,1.4481,72.41
42,HR,2.0,0.5520,1.4480,72.40
43,HR,2.0,0.5601,1.4399,72.00
44,HR,2.0,0.5578,1.4422,72.11
45,HR,2.0,0.5517,1.4483,72.41
46,HR,2.0,0.5475,1.4525,72.62
47,HR,2.0,0.5590,1.4410,72.05
48,HR,2.0,0.5467,1.4533,72.66
49,HR,2.0,0.5496,1.4504,72.52
50,HR,2.0,0.5638,1.4362,71.81
51,HR,2.0,0.5475,1.4525,72.63
52,HR,2.0,0.5606,1.4394,71.97
53,HR,2.0,0.5575,1.4425,72.13
54,HR,2.0,0.5442,1.4558,72.79
55,HR,2.0,0.5541,1.4459,72.29
56,HR,2.0,0.5448,1.4552,72.76
57,HR,2.0,0.5528,1.4472,72.36
58,HR,2.0,0.5467,1.4533,72.66
59,HR,2.0,0.5552,1.4448,72.24
60,HR,2.0,0.5518,1.4482,72.41
61,HR,2.0,0.5501,1.4499,72.50
62,HR,2.0,0.5524,1.4476,72.38
63,HR,2.0,0.5495,1.4505,72.53
64,HR,2.0,0.5592,1.4408,72.04
65,HR,2.0,0.5482,1.4518,72.59
66,Temp,2.0,0.5567,1.4433,72.17
67,Temp,2.0,0.5533,1.4467,72.33
68,Temp,2.0,0.5427,1.4573,72.87
69,Temp,2.0,0.5433,1.4567,72.83
70,Temp,2.0,0.5497,1.4503,72.52
71,Temp,2.0,0.5581,1.4419,72.10
72,Temp,2.0,0.5560,1.4440,72.20
73,Temp,2.0,0.5634,1.4366,71.83
74,Temp,2.0,0.5607,1.4393,71.96
75,Temp,2.0,0.5489,1.4511,72.55
76,Temp,2.0,0.5634,1.4366,71.83
77,Temp,2.0,0.5611,1.4389,71.94
78,Temp,2.0,0.5511,1.4489,72.45
79,Temp,2.0,0.5493,1.4507,72.53
80,Temp,2.0,0.5575,1.4425,72.12
81,Temp,2.0,0.5412,1.4588,72.94
82,Temp,2.0,0.5628,1.4372,71.86
83,Temp,2.0,0.5551,1.4449,72.25
84,Temp,2.0,0.5570,1.4430,72.15
85,Temp,2.0,0.5588,1.4412,72.06
86,Temp,2.0,0.5621,1.4379,71.89
87,Temp,2.0,0.5629,1.4371,71.86
88,Temp,2.0,0.5637,1.4363,71.82
89,Temp,2.0,0.5641,1.4359,71.80
90,Temp,2.0,0.5507,1.4493,72.46
91,Temp,2.0,0.5527,1.4473,72.36
92,Temp,2.0,0.5542,1.4458,72.29
93,Temp,2.0,0.5473,1.4527,72.64
94,Temp,2.0,0.5632,1.4368,71.84
95,Temp,2.0,0.5515,1.4485,72.43
96,Temp,2.0,0.5486,1.4514,72.57
97,Temp,2.0,0.5517,1.4483,72.41
98,Temp,2.0,0.5428,1.4572,72.86
99,Temp,2.0,0.5442,1.4558,72.79
100,CH,5.0,1.4108,3.5892,71.78
101,CH,5.0,1.3968,3.6032,72.06
102,CH,5.0,1.4008,3.5992,71.98
103,CH,5.0,1.3986,3.6014,72.03
104,CH,5.0,1.3990,3.6010,72.02
105,CH,5.0,1.4091,3.5909,71.82
106,CH,5.0,1.4035,3.5965,71.93
107,CH,5.0,1.4074,3.5926,71.85
108,CH,5.0,1.4010,3.5990,71.98
109,CH,5.0,1.3890,3.6110,72.22
