NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5625,1.4375,71.87
1,ECG,2.0,0.5467,1.4533,72.67
2,ECG,2.0,0.5564,1.4436,72.18
3,ECG,2.0,0.5599,1.4401,72.01
4,ECG,2.0,0.5627,1.4373,71.87
5,ECG,2.0,0.5597,1.4403,72.02
6,ECG,2.0,0.5600,1.4400,72.00
7,ECG,2.0,0.5456,1.4544,72.72
8,ECG,2.0,0.5516,1.4484,72.42
9,ECG,2.0,0.5532,1.4468,72.34
10,ECG,2.0,0.5535,1.4465,72.32
11,ECG,2.0,0.5509,1.4491,72.46
12,ECG,2.0,0.5653,1.4347,71.73
13,ECG,2.0,0.5427,1.4573,72.87
14,ECG,2.0,0.5624,1.4376,71.88
15,ECG,2.0,0.5482,1.4518,72.59
16,HR,2.0,0.5555,1.4445,72.22
17,HR,2.0,0.5552,1.4448,72.24
18,HR,2.0,0.5576,1.4424,72.12
19,HR,2.0,0.5458,1.4542,72.71
20,HR,2.0,0.5479,1.4521,72.60
21,HR,2.0,0.5472,1.4528,72.64
22,HR,2.0,0.5481,1.4519,72.60
23,HR,2.0,0.5473,1.4527,72.63
24,HR,2.0,0.5600,1.4400,72.00
25,HR,2.0,0.5422,1.4578,72.89
26,HR,2.0,0.5621,1.4379,71.89
27,HR,2.0,0.5481,1.4519,72.60
28,HR,2.0,0.5501,1.4499,72.49
29,HR,2.0,0.5429,1.4571,72.85
30,HR,2.0,0.5525,1.4475,72.37
31,HR,2.0,0.5487,1.4513,72.57
32,HR,2.0,0.5466,1.4534,72.67
33,Temp,2.0,0.5481,1.4519,72.60
34,Temp,2.0,0.5475,1.4525,72.62
35,Temp,2.0,0.5531,1.4469,72.35
36,Temp,2.0,0.5437,1.4563,72.82
37,Temp,2.0,0.5595,1.4405,72.03
38,Temp,2.0,0.5497,1.4503,72.51
39,Temp,2.0,0.5432,1.4568,72.84
40,Temp,2.0,0.5437,1.4563,72.82
41,Temp,2.0,0.5555,1.4445,72.23
42,Temp,2.0,0.5509,1.4491,72.46
43,Temp,2.0,0.5435,1.4565,72.82
44,Temp,2.0,0.5474,1.4526,72.63
45,Temp,2.0,0.5422,1.4578,72.89
46,Temp,2.0,0.5482,1.4518,72.59
47,Temp,2.0,0.5616,1.4384,71.92
48,Temp,2.0,0.5600,1.4400,72.00
49,Temp,2.0,0.5590,1.4410,72.05
50,CH,5.0,1.4072,3.5928,71.86
51,CH,5.0,1.3906,3.6094,72.19
52,CH,5.0,1.4084,3.5916,71.83
53,CH,5.0,1.3925,3.6075,72.15
54,CH,5.0,1.4031,3.5969,71.94
