NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5633,1.4367,71.83
1,ECG,2.0,0.5629,1.4371,71.85
2,ECG,2.0,0.5559,1.4441,72.21
3,ECG,2.0,0.5515,1.4485,72.43
4,ECG,2.0,0.5456,1.4544,72.72
5,ECG,2.0,0.5520,1.4480,72.40
6,ECG,2.0,0.5567,1.4433,72.17
7,ECG,2.0,0.5492,1.4508,72.54
8,ECG,2.0,0.5492,1.4508,72.54
9,ECG,2.0,0.5628,1.4372,71.86
10,ECG,2.0,0.5487,1.4513,72.56
11,ECG,2.0,0.5647,1.4353,71.77
12,ECG,2.0,0.5601,1.4399,71.99
13,ECG,2.0,0.5440,1.4560,72.80
14,ECG,2.0,0.5640,1.4360,71.80
15,ECG,2.0,0.5545,1.4455,72.28
16,ECG,2.0,0.5507,1.4493,72.46
17,ECG,2.0,0.5610,1.4390,71.95
18,ECG,2.0,0.5425,1.4575,72.87
19,ECG,2.0,0.5549,1.4451,72.26
20,ECG,2.0,0.5537,1.4463,72.32
21,ECG,2.0,0.5574,1.4426,72.13
22,ECG,2.0,0.5610,1.4390,71.95
23,ECG,2.0,0.5453,1.4547,72.74
24,ECG,2.0,0.5521,1.4479,72.39
25,ECG,2.0,0.5611,1.4389,71.95
26,ECG,2.0,0.5483,1.4517,72.58
27,ECG,2.0,0.5638,1.4362,71.81
28,ECG,2.0,0.5558,1.4442,72.21
29,ECG,2.0,0.5481,1.4519,72.59
30,ECG,2.0,0.5626,1.4374,71.87
31,ECG,2.0,0.5491,1.4509,72.55
32,ECG,2.0,0.5520,1.4480,72.40
33,ECG,2.0,0.5523,1.4477,72.39
34,ECG,2.0,0.5624,1.4376,71.88
35,ECG,2.0,0.5559,1.4441,72.20
36,ECG,2.0,0.5510,1.4490,72.45
37,ECG,2.0,0.5489,1.4511,72.56
38,ECG,2.0,0.5504,1.4496,72.48
39,ECG,2.0,0.5419,1.4581,72.91
40,ECG,2.0,0.5450,1.4550,72.75
41,ECG,2.0,0.5540,1.4460,72.30
42,ECG,2.0,0.5481,1.4519,72.60
43,ECG,2.0,0.5618,1.4382,71.91
44,ECG,2.0,0.5429,1.4571,72.85
45,ECG,2.0,0.5531,1.4469,72.35
46,ECG,2.0,0.5493,1.4507,72.54
47,ECG,2.0,0.5630,1.4370,71.85
48,ECG,2.0,0.5508,1.4492,72.46
49,ECG,2.0,0.5407,1.4593,72.96
50,ECG,2.0,0.5497,1.4503,72.52
51,ECG,2.0,0.5505,1.4495,72.48
52,ECG,2.0,0.5548,1.4452,72.26
53,ECG,2.0,0.5547,1.4453,72.27
54,ECG,2.0,0.5555,1.4445,72.23
55,ECG,2.0,0.5625,1.4375,71.88
56,ECG,2.0,0.5571,1.4429,72.14
57,ECG,2.0,0.5442,1.4558,72.79
58,ECG,2.0,0.5459,1.4541,72.70
59,ECG,2.0,0.5494,1.4506,72.53
60,ECG,2.0,0.5546,1.4454,72.27
61,ECG,2.0,0.5540,1.4460,72.30
62,ECG,2.0,0.5479,1.4521,72.61
63,ECG,2.0,0.5494,1.4506,72.53
64,ECG,2.0,0.5599,1.4401,72.01
65,ECG,2.0,0.5456,1.4544,72.72
66,HR,2.0,0.5575,1.4425,72.12
67,HR,2.0,0.5603,1.4397,71.99
68,HR,2.0,0.5544,1.4456,72.28
69,HR,2.0,0.5456,1.4544,72.72
70,HR,2.0,0.5470,1.4530,72.65
71,HR,2.0,0.5551,1.4449,72.25
72,HR,2.0,0.5430,1.4570,72.85
73,HR,2.0,0.5508,1.4492,72.46
74,HR,2.0,0.5424,1.4576,72.88
75,HR,2.0,0.5421,1.4579,72.89
76,HR,2.0,0.5603,1.4397,71.98
77,HR,2.0,0.5447,1.4553,72.77
78,HR,2.0,0.5444,1.4556,72.78
79,HR,2.0,0.5464,1.4536,72.68
80,HR,2.0,0.5633,1.4367,71.83
81,HR,2.0,0.5453,1.4547,72.73
82,HR,2.0,0.5513,1.4487,72.43
83,HR,2.0,0.5468,1.4532,72.66
84,HR,2.0,0.5537,1.4463,72.31
85,HR,2.0,0.5474,1.4526,72.63
86,HR,2.0,0.5627,1.4373,71.86
87,HR,2.0,0.5495,1.4505,72.53
88,HR,2.0,0.5603,1.4397,71.99
89,HR,2.0,0.5423,1.4577,72.89
90,HR,2.0,0.5528,1.4472,72.36
91,HR,2.0,0.5454,1.4546,72.73
92,HR,2.0,0.5583,1.4417,72.09
93,HR,2.0,0.5609,1.4391,71.96
94,HR,2.0,0.5589,1.4411,72.05
95,HR,2.0,0.5509,1.4491,72.46
96,HR,2.0,0.5622,1.4378,71.89
97,HR,2.0,0.5470,1.4530,72.65
98,HR,2.0,0.5513,1.4487,72.44
99,HR,2.0,0.5637,1.4363,71.82
100,HR,2.0,0.5492,1.4508,72.54
101,HR,2.0,0.5501,1.4499,72.49
102,HR,2.0,0.5482,1.4518,72.59
103,HR,2.0,0.5489,1.4511,72.56
104,HR,2.0,0.5516,1.4484,72.42
105,HR,2.0,0.5412,1.4588,72.94
106,HR,2.0,0.5485,1.4515,72.57
107,HR,2.0,0.5612,1.4388,71.94
108,HR,2.0,0.5441,1.4559,72.80
109,HR,2.0,0.5624,1.4376,71.88
110,HR,2.0,0.5551,1.4449,72.25
111,HR,2.0,0.5574,1.4426,72.13
112,HR,2.0,0.5540,1.4460,72.30
113,HR,2.0,0.5483,1.4517,72.58
114,HR,2.0,0.5502,1.4498,72.49
115,HR,2.0,0.5451,1.4549,72.74
116,HR,2.0,0.5514,1.4486,72.43
117,HR,2.0,0.5584,1.4416,72.08
118,HR,2.0,0.5513,1.4487,72.44
119,HR,2.0,0.5545,1.4455,72.28
120,HR,2.0,0.5436,1.4564,72.82
121,HR,2.0,0.5470,1.4530,72.65
122,HR,2.0,0.5503,1.4497,72.49
123,HR,2.0,0.5512,1.4488,72.44
124,HR,2.0,0.5465,1.4535,72.67
125,HR,2.0,0.5416,1.4584,72.92
126,HR,2.0,0.5446,1.4554,72.77
127,HR,2.0,0.5627,1.4373,71.87
128,HR,2.0,0.5540,1.4460,72.30
129,HR,2.0,0.5483,1.4517,72.59
130,HR,2.0,0.5602,1.4398,71.99
131,HR,2.0,0.5600,1.4400,72.00
132,HR,2.0,0.5463,1.4537,72.69
133,Temp,2.0,0.5559,1.4441,72.21
134,Temp,2.0,0.5499,1.4501,72.50
135,Temp,2.0,0.5431,1.4569,72.84
136,Temp,2.0,0.5455,1.4545,72.73
137,Temp,2.0,0.5562,1.4438,72.19
138,Temp,2.0,0.5565,1.4435,72.17
139,Temp,2.0,0.5515,1.4485,72.43
140,Temp,2.0,0.5632,1.4368,71.84
141,Temp,2.0,0.5462,1.4538,72.69
142,Temp,2.0,0.5639,1.4361,71.80
143,Temp,2.0,0.5511,1.4489,72.45
144,Temp,2.0,0.5451,1.4549,72.74
145,Temp,2.0,0.5500,1.4500,72.50
146,Temp,2.0,0.5501,1.4499,72.50
147,Temp,2.0,0.5500,1.4500,72.50
148,Temp,2.0,0.5435,1.4565,72.83
149,Temp,2.0,0.5479,1.4521,72.60
150,Temp,2.0,0.5593,1.4407,72.04
151,Temp,2.0,0.5586,1.4414,72.07
152,Temp,2.0,0.5477,1.4523,72.61
153,Temp,2.0,0.5495,1.4505,72.53
154,Temp,2.0,0.5497,1.4503,72.52
155,Temp,2.0,0.5561,1.4439,72.19
156,Temp,2.0,0.5538,1.4462,72.31
157,Temp,2.0,0.5490,1.4510,72.55
158,Temp,2.0,0.5516,1.4484,72.42
159,Temp,2.0,0.5421,1.4579,72.90
160,Temp,2.0,0.5473,1.4527,72.64
161,Temp,2.0,0.5572,1.4428,72.14
162,Temp,2.0,0.5433,1.4567,72.83
163,Temp,2.0,0.5582,1.4418,72.09
164,Temp,2.0,0.5618,1.4382,71.91
165,Temp,2.0,0.5437,1.4563,72.81
