NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5593,1.4407,72.03
1,ECG,2.0,0.5490,1.4510,72.55
2,ECG,2.0,0.5454,1.4546,72.73
3,ECG,2.0,0.5639,1.4361,71.81
4,ECG,2.0,0.5560,1.4440,72.20
5,ECG,2.0,0.5635,1.4365,71.82
6,ECG,2.0,0.5624,1.4376,71.88
7,ECG,2.0,0.5503,1.4497,72.49
8,ECG,2.0,0.5496,1.4504,72.52
9,ECG,2.0,0.5417,1.4583,72.91
10,ECG,2.0,0.5588,1.4412,72.06
11,ECG,2.0,0.5479,1.4521,72.60
12,ECG,2.0,0.5518,1.4482,72.41
13,ECG,2.0,0.5502,1.4498,72.49
14,ECG,2.0,0.5643,1.4357,71.78
15,ECG,2.0,0.5619,1.4381,71.91
16,ECG,2.0,0.5424,1.4576,72.88
17,ECG,2.0,0.5646,1.4354,71.77
18,ECG,2.0,0.5599,1.4401,72.00
19,ECG,2.0,0.5617,1.4383,71.91
20,ECG,2.0,0.5540,1.4460,72.30
21,ECG,2.0,0.5469,1.4531,72.66
22,ECG,2.0,0.5473,1.4527,72.64
23,ECG,2.0,0.5639,1.4361,71.81
24,ECG,2.0,0.5623,1.4377,71.88
25,ECG,2.0,0.5411,1.4589,72.94
26,ECG,2.0,0.5629,1.4371,71.85
27,ECG,2.0,0.5515,1.4485,72.43
28,ECG,2.0,0.5641,1.4359,71.79
29,ECG,2.0,0.5518,1.4482,72.41
30,ECG,2.0,0.5471,1.4529,72.65
31,ECG,2.0,0.5653,1.4347,71.74
32,ECG,2.0,0.5428,1.4572,72.86
33,HR,2.0,0.5524,1.4476,72.38
34,HR,2.0,0.5523,1.4477,72.39
35,HR,2.0,0.5510,1.4490,72.45
36,HR,2.0,0.5575,1.4425,72.12
37,HR,2.0,0.5630,1.4370,71.85
38,HR,2.0,0.5523,1.4477,72.38
39,HR,2.0,0.5604,1.4396,71.98
40,HR,2.0,0.5547,1.4453,72.26
41,HR,2.0,0.5448,1.4552,72.76
42,HR,2.0,0.5580,1.4420,72.10
43,HR,2.0,0.5595,1.4405,72.02
44,HR,2.0,0.5602,1.4398,71.99
45,HR,2.0,0.5572,1.4428,72.14
46,HR,2.0,0.5551,1.4449,72.25
47,HR,2.0,0.5618,1.4382,71.91
48,HR,2.0,0.5426,1.4574,72.87
49,HR,2.0,0.5582,1.4418,72.09
50,HR,2.0,0.5600,1.4400,72.00
51,HR,2.0,0.5634,1.4366,71.83
52,HR,2.0,0.5510,1.4490,72.45
53,HR,2.0,0.5572,1.4428,72.14
54,HR,2.0,0.5452,1.4548,72.74
55,HR,2.0,0.5471,1.4529,72.65
56,HR,2.0,0.5456,1.4544,72.72
57,HR,2.0,0.5575,1.4425,72.12
58,HR,2.0,0.5482,1.4518,72.59
59,HR,2.0,0.5410,1.4590,72.95
60,HR,2.0,0.5437,1.4563,72.82
61,HR,2.0,0.5520,1.4480,72.40
62,HR,2.0,0.5531,1.4469,72.34
63,HR,2.0,0.5514,1.4486,72.43
64,HR,2.0,0.5491,1.4509,72.54
65,HR,2.0,0.5607,1.4393,71.96
66,Temp,2.0,0.5575,1.4425,72.12
67,Temp,2.0,0.5609,1.4391,71.96
68,Temp,2.0,0.5634,1.4366,71.83
69,Temp,2.0,0.5522,1.4478,72.39
70,Temp,2.0,0.5450,1.4550,72.75
71,Temp,2.0,0.5585,1.4415,72.07
72,Temp,2.0,0.5408,1.4592,72.96
73,Temp,2.0,0.5577,1.4423,72.11
74,Temp,2.0,0.5652,1.4348,71.74
75,Temp,2.0,0.5617,1.4383,71.91
76,Temp,2.0,0.5599,1.4401,72.01
77,Temp,2.0,0.5478,1.4522,72.61
78,Temp,2.0,0.5565,1.4435,72.17
79,Temp,2.0,0.5582,1.4418,72.09
80,Temp,2.0,0.5514,1.4486,72.43
81,Temp,2.0,0.5423,1.4577,72.89
82,Temp,2.0,0.5515,1.4485,72.42
83,Temp,2.0,0.5636,1.4364,71.82
84,Temp,2.0,0.5618,1.4382,71.91
85,Temp,2.0,0.5565,1.4435,72.18
86,Temp,2.0,0.5459,1.4541,72.71
87,Temp,2.0,0.5443,1.4557,72.79
88,Temp,2.0,0.5545,1.4455,72.28
89,Temp,2.0,0.5589,1.4411,72.05
90,Temp,2.0,0.5610,1.4390,71.95
91,Temp,2.0,0.5436,1.4564,72.82
92,Temp,2.0,0.5537,1.4463,72.31
93,Temp,2.0,0.5569,1.4431,72.16
94,Temp,2.0,0.5564,1.4436,72.18
95,Temp,2.0,0.5531,1.4469,72.35
96,Temp,2.0,0.5426,1.4574,72.87
97,Temp,2.0,0.5414,1.4586,72.93
98,Temp,2.0,0.5432,1.4568,72.84
99,Temp,2.0,0.5642,1.4358,71.79
100,CH,5.0,1.4044,3.5956,71.91
101,CH,5.0,1.3924,3.6076,72.15
102,CH,5.0,1.4036,3.5964,71.93
103,CH,5.0,1.4004,3.5996,71.99
104,CH,5.0,1.4082,3.5918,71.84
105,CH,5.0,1.3920,3.6080,72.16
106,CH,5.0,1.3987,3.6013,72.03
107,CH,5.0,1.3977,3.6023,72.05
108,CH,5.0,1.3998,3.6002,72.00
109,CH,5.0,1.4049,3.5951,71.90
