FlowID,SrcAddr,DstAddr,TxPackets,RxPackets,LostPackets,PDR_pct,Throughput_kbps,AvgDelay_ms,AvgJitter_ms
1,10.1.0.51,10.1.0.108,263,259,4,98.48,0.81,22.71,31.38
2,10.1.0.108,10.1.0.51,258,250,8,96.90,0.29,14.80,23.86
3,10.1.0.42,10.1.0.106,262,250,12,95.42,0.78,87.83,86.89
4,10.1.0.24,10.1.0.107,1043,1038,5,99.52,5.30,2.23,3.19
5,10.1.0.107,10.1.0.24,1037,1030,7,99.32,1.21,57.60,38.92
6,10.1.0.106,10.1.0.42,249,245,4,98.39,0.29,51.08,61.20
7,10.1.0.72,10.1.0.104,54,54,0,100.00,0.11,0.69,0.55
8,10.1.0.104,10.1.0.72,1,1,0,100.00,135.36,2.00,0.00
9,10.1.0.44,10.1.0.103,262,257,5,98.09,0.81,9.47,16.61
10,10.1.0.103,10.1.0.44,257,256,1,99.61,0.30,12.40,19.92
11,10.1.0.54,10.1.0.101,263,263,0,100.00,0.82,1.13,1.40
12,10.1.0.101,10.1.0.54,262,262,0,100.00,0.31,1.94,2.64
13,10.1.0.74,10.1.0.104,55,55,0,100.00,0.12,1.91,2.83
14,10.1.0.104,10.1.0.74,2,2,0,100.00,0.00,2.50,4.00
15,10.1.0.70,10.1.0.105,55,52,3,94.55,0.11,11.35,17.18
16,10.1.0.108,10.1.0.111,6748,3659,3088,54.22,16.61,86.68,26.87
17,10.1.0.105,10.1.0.70,2,2,0,100.00,0.00,58.00,95.00
18,10.1.0.106,10.1.0.111,2522,2287,235,90.68,10.17,79.09,50.04
19,10.1.0.107,10.1.0.111,4166,3738,428,89.73,17.98,63.90,32.99
20,10.1.0.104,10.1.0.111,2078,952,1126,45.81,5.34,42.04,14.54
21,10.1.0.60,10.1.0.108,265,249,16,93.96,0.78,26.33,21.74
22,10.1.0.103,10.1.0.111,3286,1635,1651,49.76,7.20,36.40,17.61
23,10.1.0.53,10.1.0.103,261,259,2,99.23,0.81,3.39,4.70
24,10.1.0.103,10.1.0.53,258,258,0,100.00,0.30,18.01,24.48
25,10.1.0.7,10.1.0.108,1039,1033,6,99.42,5.29,1.38,1.44
26,10.1.0.108,10.1.0.7,1032,1031,1,99.90,1.21,6.08,9.40
27,10.1.0.25,10.1.0.107,1043,1025,18,98.27,5.24,50.35,49.95
28,10.1.0.107,10.1.0.25,1024,1015,9,99.12,1.19,55.42,36.04
29,10.1.0.101,10.1.0.111,2485,1161,1324,46.72,5.76,65.70,25.07
30,10.1.0.21,10.1.0.110,1041,1009,32,96.93,5.17,7.99,11.56
31,10.1.0.110,10.1.0.21,1008,960,48,95.24,1.13,43.62,43.37
32,10.1.0.105,10.1.0.111,6623,3480,3143,52.54,16.68,44.32,13.79
33,10.1.0.87,10.1.0.51,548,531,17,96.90,0.76,77.68,54.62
34,10.1.0.87,10.1.0.111,530,316,214,59.62,0.45,173.63,103.26
35,10.1.0.107,10.1.0.51,286,273,13,95.45,0.39,127.96,97.29
36,10.1.0.107,10.1.0.111,473,379,94,80.13,0.55,133.30,74.60
37,10.1.0.51,10.1.0.107,589,281,306,47.71,0.40,91.29,70.14
38,10.1.0.51,10.1.0.108,877,858,19,97.83,1.18,94.44,29.44
39,10.1.0.1,10.1.0.60,94,94,0,100.00,0.13,8.59,5.19
40,10.1.0.1,10.1.0.43,383,370,13,96.61,0.51,9.12,10.13
41,10.1.0.36,10.1.0.60,220,220,0,100.00,0.31,2.96,3.92
42,10.1.0.36,10.1.0.43,215,214,1,99.53,0.32,4.04,3.97
43,10.1.0.66,10.1.0.60,193,193,0,100.00,0.28,8.10,8.56
44,10.1.0.66,10.1.0.43,148,148,0,100.00,0.22,3.53,4.45
45,10.1.0.43,10.1.0.51,335,310,25,92.54,0.46,31.14,26.63
46,10.1.0.16,10.1.0.62,659,655,4,99.39,0.95,9.53,11.19
47,10.1.0.16,10.1.0.82,315,270,45,85.71,0.40,27.77,28.84
48,10.1.0.29,10.1.0.18,358,343,15,95.81,0.49,138.30,87.32
49,10.1.0.29,10.1.0.111,712,273,438,38.34,0.40,240.19,127.44
50,10.1.0.86,10.1.0.18,317,314,3,99.05,0.45,60.62,49.76
51,10.1.0.86,10.1.0.111,450,157,292,34.89,0.22,150.38,123.35
52,10.1.0.62,10.1.0.6,243,243,0,100.00,0.35,3.03,3.26
53,10.1.0.6,10.1.0.60,205,204,1,99.51,0.29,6.72,7.54
54,10.1.0.18,10.1.0.86,527,523,4,99.24,0.73,43.71,37.24
55,10.1.0.18,10.1.0.103,332,299,33,90.06,0.43,70.99,65.65
56,10.1.0.36,10.1.0.108,260,249,11,95.77,0.78,12.95,19.25
57,10.1.0.108,10.1.0.36,248,248,0,100.00,0.29,8.69,12.16
58,10.1.0.28,10.1.0.108,847,836,11,98.70,1.21,11.69,6.91
59,10.1.0.28,10.1.0.36,186,186,0,100.00,0.26,3.72,5.33
60,10.1.0.108,10.1.0.28,271,270,1,99.63,0.39,11.91,17.94
61,10.1.0.110,10.1.0.111,6277,3670,2606,58.47,17.21,43.79,14.63
62,10.1.0.106,10.1.0.83,339,205,134,60.47,0.29,181.12,147.53
63,10.1.0.106,10.1.0.111,636,568,67,89.31,0.83,124.09,86.25
64,10.1.0.40,10.1.0.42,577,563,14,97.57,0.81,131.44,76.08
65,10.1.0.40,10.1.0.111,1024,925,99,90.33,1.35,180.96,68.20
66,10.1.0.8,10.1.0.42,472,404,67,85.59,0.58,179.94,94.27
67,10.1.0.8,10.1.0.111,1163,1096,67,94.24,1.59,114.66,48.82
68,10.1.0.42,10.1.0.8,547,493,54,90.13,0.72,164.81,83.52
69,10.1.0.42,10.1.0.3,141,95,46,67.38,0.14,246.93,195.55
70,10.1.0.83,10.1.0.106,697,288,409,41.32,0.41,214.82,129.44
71,10.1.0.83,10.1.0.105,335,253,80,75.52,0.36,173.84,113.68
72,10.1.0.42,10.1.0.40,1103,1054,49,95.56,1.52,134.55,55.56
73,10.1.0.3,10.1.0.105,589,542,47,92.02,0.77,109.51,54.11
74,10.1.0.30,10.1.0.105,1037,968,69,93.35,4.97,45.18,43.75
75,10.1.0.105,10.1.0.30,967,956,11,98.86,1.13,41.53,40.15
76,10.1.0.80,10.1.0.101,54,54,0,100.00,0.12,16.31,25.25
77,10.1.0.101,10.1.0.80,1,1,0,100.00,59.70,5.00,0.00
78,10.1.0.42,10.1.0.5,277,176,101,63.54,0.26,237.90,153.24
79,10.1.0.3,10.1.0.57,586,526,60,89.76,0.75,182.76,88.35
80,10.1.0.3,10.1.0.42,257,58,199,22.57,0.09,257.67,186.61
81,10.1.0.51,10.1.0.87,497,432,65,86.92,0.60,67.85,55.20
82,10.1.0.8,10.1.0.56,594,572,22,96.30,0.82,114.13,73.37
83,10.1.0.79,10.1.0.56,495,464,31,93.74,0.67,72.81,48.19
84,10.1.0.79,10.1.0.111,675,663,12,98.22,0.96,34.10,24.80
85,10.1.0.40,10.1.0.56,236,212,24,89.83,0.31,168.85,123.52
86,10.1.0.57,10.1.0.76,352,349,3,99.15,0.50,117.17,48.45
87,10.1.0.45,10.1.0.105,262,215,47,82.06,0.68,142.49,154.67
88,10.1.0.56,10.1.0.79,575,467,107,81.22,0.66,227.37,95.93
89,10.1.0.56,10.1.0.5,549,381,168,69.40,0.56,267.28,171.51
90,10.1.0.56,10.1.0.40,227,145,82,63.88,0.21,251.03,122.74
91,10.1.0.76,10.1.0.110,801,753,48,94.01,1.05,17.97,14.40
92,10.1.0.105,10.1.0.45,214,171,42,79.91,0.21,107.77,121.15
93,10.1.0.56,10.1.0.8,742,700,42,94.34,1.01,167.53,72.12
94,10.1.0.5,10.1.0.110,497,443,54,89.13,0.62,144.99,69.66
95,10.1.0.88,10.1.0.105,646,619,27,95.82,0.85,140.82,54.11
96,10.1.0.88,10.1.0.45,386,269,116,69.69,0.39,198.00,122.49
97,10.1.0.46,10.1.0.105,861,818,43,95.01,1.15,145.41,51.54
98,10.1.0.46,10.1.0.45,331,266,65,80.36,0.37,165.49,107.43
99,10.1.0.30,10.1.0.105,701,661,40,94.29,0.93,94.45,48.98
100,10.1.0.30,10.1.0.45,476,298,177,62.61,0.43,161.46,91.22
101,10.1.0.83,10.1.0.45,319,301,18,94.36,0.44,185.85,87.45
102,10.1.0.64,10.1.0.105,335,268,67,80.00,0.39,102.25,86.81
103,10.1.0.64,10.1.0.45,203,201,2,99.01,0.29,84.14,67.00
104,10.1.0.105,10.1.0.64,165,85,80,51.52,0.12,168.38,146.55
105,10.1.0.1,10.1.0.108,1039,985,54,94.80,5.07,14.40,18.97
106,10.1.0.105,10.1.0.83,173,70,103,40.46,0.10,149.84,136.68
107,10.1.0.108,10.1.0.1,984,978,6,99.39,1.15,13.57,15.71
108,10.1.0.105,10.1.0.88,231,228,3,98.70,0.33,80.74,76.55
109,10.1.0.105,10.1.0.30,265,258,7,97.36,0.36,93.32,74.55
110,10.1.0.103,10.1.0.15,89,87,2,97.75,0.13,24.31,36.20
111,10.1.0.103,10.1.0.18,511,225,285,44.03,0.32,54.29,48.86
112,10.1.0.18,10.1.0.96,246,224,22,91.06,0.32,87.00,93.67
113,10.1.0.15,10.1.0.99,53,53,0,100.00,0.08,15.23,16.46
114,10.1.0.99,10.1.0.104,500,498,2,99.60,0.82,9.88,5.01
115,10.1.0.107,10.1.0.89,188,166,22,88.30,0.25,319.16,225.64
116,10.1.0.40,10.1.0.106,265,261,4,98.49,0.82,82.12,91.52
117,10.1.0.106,10.1.0.40,260,258,2,99.23,0.31,61.49,70.33
118,10.1.0.108,10.1.0.60,248,247,1,99.60,0.29,10.35,14.04
119,10.1.0.18,10.1.0.29,618,603,15,97.57,0.86,45.77,36.83
120,10.1.0.96,10.1.0.15,293,270,23,92.15,0.39,39.70,40.89
121,10.1.0.83,10.1.0.37,282,243,39,86.17,0.35,148.74,98.93
122,10.1.0.86,10.1.0.23,316,228,88,72.15,0.33,115.12,89.82
123,10.1.0.47,10.1.0.23,267,176,91,65.92,0.26,209.78,116.82
124,10.1.0.47,10.1.0.111,1248,987,260,79.09,1.44,207.48,63.86
125,10.1.0.29,10.1.0.23,150,61,89,40.67,0.09,224.64,158.43
126,10.1.0.3,10.1.0.88,307,287,20,93.49,0.42,115.02,66.70
127,10.1.0.42,10.1.0.88,240,199,41,82.92,0.29,187.06,149.18
128,10.1.0.18,10.1.0.38,467,453,14,97.00,0.65,65.24,44.46
129,10.1.0.49,10.1.0.104,260,260,0,100.00,0.82,1.10,1.20
130,10.1.0.104,10.1.0.49,259,259,0,100.00,0.31,2.04,3.03
131,10.1.0.38,10.1.0.23,540,527,13,97.59,0.76,27.01,28.74
132,10.1.0.23,10.1.0.47,605,316,288,52.23,0.46,318.45,173.47
133,10.1.0.23,10.1.0.37,381,320,61,83.99,0.47,206.97,106.35
134,10.1.0.37,10.1.0.80,446,433,13,97.09,0.63,103.53,69.78
135,10.1.0.80,10.1.0.101,642,638,4,99.38,0.90,56.76,31.17
136,10.1.0.23,10.1.0.29,160,65,95,40.62,0.10,184.91,160.70
137,10.1.0.88,10.1.0.64,345,283,62,82.03,0.41,154.47,95.25
138,10.1.0.64,10.1.0.37,430,424,6,98.60,0.62,71.05,53.98
139,10.1.0.43,10.1.0.28,230,230,0,100.00,0.33,21.17,15.50
140,10.1.0.43,10.1.0.1,339,337,2,99.41,0.49,11.48,13.86
141,10.1.0.66,10.1.0.28,425,422,3,99.29,0.61,6.51,7.04
142,10.1.0.66,10.1.0.1,244,243,1,99.59,0.35,4.21,4.55
143,10.1.0.36,10.1.0.28,384,379,5,98.70,0.54,8.17,8.40
144,10.1.0.36,10.1.0.1,169,169,0,100.00,0.24,2.47,3.24
145,10.1.0.28,10.1.0.43,167,167,0,100.00,0.24,4.66,6.57
146,10.1.0.41,10.1.0.105,263,260,3,98.86,0.82,47.10,62.24
147,10.1.0.105,10.1.0.41,259,257,2,99.23,0.30,42.73,56.17
148,10.1.0.105,10.1.0.46,424,411,13,96.93,0.61,61.26,50.48
149,10.1.0.93,10.1.0.110,54,27,27,50.00,0.06,99.81,62.27
150,10.1.0.15,10.1.0.103,1032,1022,10,99.03,5.28,9.70,13.04
151,10.1.0.103,10.1.0.15,1021,1018,3,99.71,1.21,17.96,20.18
152,10.1.0.89,10.1.0.107,387,154,233,39.79,0.22,55.09,77.22
153,10.1.0.89,10.1.0.96,296,296,0,100.00,0.43,18.34,16.97
154,10.1.0.28,10.1.0.66,241,241,0,100.00,0.36,8.70,8.85
155,10.1.0.82,10.1.0.28,173,173,0,100.00,0.26,42.91,47.80
156,10.1.0.23,10.1.0.86,288,197,91,68.40,0.29,199.21,127.76
157,10.1.0.14,10.1.0.105,1028,915,113,89.01,4.74,44.95,48.52
158,10.1.0.105,10.1.0.14,914,889,25,97.26,1.06,61.05,50.63
159,10.1.0.9,10.1.0.50,223,218,5,97.76,0.33,16.80,24.50
160,10.1.0.9,10.1.0.56,428,389,38,90.89,0.65,29.69,38.08
161,10.1.0.50,10.1.0.93,131,131,0,100.00,0.20,7.95,11.73
162,10.1.0.110,10.1.0.93,1,1,0,100.00,18.10,16.00,0.00
163,10.1.0.55,10.1.0.104,258,258,0,100.00,0.82,0.60,0.35
164,10.1.0.104,10.1.0.55,257,257,0,100.00,0.31,2.18,3.29
165,10.1.0.55,10.1.0.104,6,6,0,100.00,0.01,4.50,9.00
166,10.1.0.39,10.1.0.104,53,53,0,100.00,0.10,41.06,9.87
167,10.1.0.39,10.1.0.55,1,1,0,100.00,30.28,12.00,0.00
168,10.1.0.49,10.1.0.104,19,19,0,100.00,0.03,4.11,3.61
169,10.1.0.49,10.1.0.55,24,24,0,100.00,0.03,3.38,5.22
170,10.1.0.84,10.1.0.104,20,18,2,90.00,0.03,68.56,68.47
171,10.1.0.84,10.1.0.55,14,14,0,100.00,0.02,73.57,80.31
172,10.1.0.74,10.1.0.104,29,28,1,96.55,0.04,6.18,7.11
173,10.1.0.74,10.1.0.55,16,16,0,100.00,0.02,2.56,2.00
174,10.1.0.104,10.1.0.39,202,202,0,100.00,0.32,3.46,1.67
175,10.1.0.104,10.1.0.49,2,2,0,100.00,0.00,10.00,19.00
176,10.1.0.104,10.1.0.74,4,4,0,100.00,0.01,4.00,7.33
177,10.1.0.14,10.1.0.30,526,514,12,97.72,0.74,12.59,16.04
178,10.1.0.100,10.1.0.17,376,368,8,97.87,0.52,18.49,22.15
179,10.1.0.100,10.1.0.14,148,146,2,98.65,0.21,15.16,19.79
180,10.1.0.63,10.1.0.107,258,189,69,73.26,0.60,89.49,106.85
181,10.1.0.17,10.1.0.100,454,452,2,99.56,0.63,24.94,22.02
182,10.1.0.17,10.1.0.105,459,318,141,69.28,0.44,40.65,35.03
183,10.1.0.82,10.1.0.63,289,285,4,98.62,0.42,50.33,43.98
184,10.1.0.82,10.1.0.107,474,245,229,51.69,0.35,107.06,98.93
