FlowID,SrcAddr,DstAddr,TxPackets,RxPackets,LostPackets,PDR_pct,Throughput_kbps,AvgDelay_ms,AvgJitter_ms
1,10.1.0.72,10.1.0.202,263,263,0,100.00,0.82,0.41,0.08
2,10.1.0.48,10.1.0.202,1045,1045,0,100.00,5.33,0.42,0.06
3,10.1.0.190,10.1.0.220,54,54,0,100.00,0.11,0.67,0.36
4,10.1.0.202,10.1.0.72,262,262,0,100.00,0.31,0.55,0.04
5,10.1.0.183,10.1.0.201,54,54,0,100.00,0.11,0.91,0.60
6,10.1.0.202,10.1.0.48,1044,1044,0,100.00,1.22,0.53,0.03
7,10.1.0.220,10.1.0.190,1,1,0,100.00,47.21,6.00,0.00
8,10.1.0.201,10.1.0.183,1,1,0,100.00,27.86,10.00,0.00
9,10.1.0.130,10.1.0.203,263,263,0,100.00,0.82,0.40,0.06
10,10.1.0.203,10.1.0.130,262,262,0,100.00,0.31,0.79,0.55
11,10.1.0.159,10.1.0.215,54,54,0,100.00,0.11,0.50,0.19
12,10.1.0.215,10.1.0.159,1,1,0,100.00,53.98,5.00,0.00
13,10.1.0.63,10.1.0.212,1044,1044,0,100.00,5.33,0.57,0.26
14,10.1.0.187,10.1.0.202,54,54,0,100.00,0.11,0.89,1.00
15,10.1.0.212,10.1.0.63,1043,1033,10,99.04,1.21,0.60,0.17
16,10.1.0.202,10.1.0.187,1,1,0,100.00,49.73,6.00,0.00
17,10.1.0.110,10.1.0.210,263,263,0,100.00,0.82,0.40,0.06
18,10.1.0.210,10.1.0.110,262,262,0,100.00,0.31,0.52,0.00
19,10.1.0.85,10.1.0.204,264,264,0,100.00,0.83,0.42,0.10
20,10.1.0.126,10.1.0.216,265,265,0,100.00,0.83,0.38,0.05
21,10.1.0.216,10.1.0.126,264,264,0,100.00,0.31,0.53,0.02
22,10.1.0.204,10.1.0.85,263,263,0,100.00,0.31,0.54,0.05
23,10.1.0.128,10.1.0.206,261,261,0,100.00,0.82,0.44,0.14
24,10.1.0.206,10.1.0.128,260,260,0,100.00,0.31,0.52,0.01
25,10.1.0.180,10.1.0.219,54,54,0,100.00,0.11,0.76,0.55
26,10.1.0.219,10.1.0.180,1,1,0,100.00,30.24,10.00,0.00
