NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5547,1.4453,72.26
1,ECG,2.0,0.5495,1.4505,72.53
2,ECG,2.0,0.5545,1.4455,72.27
3,ECG,2.0,0.5496,1.4504,72.52
4,ECG,2.0,0.5530,1.4470,72.35
5,ECG,2.0,0.5494,1.4506,72.53
6,ECG,2.0,0.5462,1.4538,72.69
7,ECG,2.0,0.5592,1.4408,72.04
8,ECG,2.0,0.5474,1.4526,72.63
9,ECG,2.0,0.5567,1.4433,72.17
10,ECG,2.0,0.5634,1.4366,71.83
11,ECG,2.0,0.5541,1.4459,72.29
12,ECG,2.0,0.5625,1.4375,71.87
13,ECG,2.0,0.5593,1.4407,72.03
14,ECG,2.0,0.5485,1.4515,72.58
15,ECG,2.0,0.5531,1.4469,72.34
16,HR,2.0,0.5482,1.4518,72.59
17,HR,2.0,0.5620,1.4380,71.90
18,HR,2.0,0.5523,1.4477,72.38
19,HR,2.0,0.5441,1.4559,72.79
20,HR,2.0,0.5455,1.4545,72.73
21,HR,2.0,0.5579,1.4421,72.11
22,HR,2.0,0.5557,1.4443,72.22
23,HR,2.0,0.5544,1.4456,72.28
24,HR,2.0,0.5467,1.4533,72.66
25,HR,2.0,0.5517,1.4483,72.42
26,HR,2.0,0.5616,1.4384,71.92
27,HR,2.0,0.5635,1.4365,71.82
28,HR,2.0,0.5547,1.4453,72.26
29,HR,2.0,0.5496,1.4504,72.52
30,HR,2.0,0.5477,1.4523,72.61
31,HR,2.0,0.5562,1.4438,72.19
32,HR,2.0,0.5429,1.4571,72.85
33,Temp,2.0,0.5412,1.4588,72.94
34,Temp,2.0,0.5549,1.4451,72.25
35,Temp,2.0,0.5613,1.4387,71.94
36,Temp,2.0,0.5452,1.4548,72.74
37,Temp,2.0,0.5494,1.4506,72.53
38,Temp,2.0,0.5542,1.4458,72.29
39,Temp,2.0,0.5627,1.4373,71.87
40,Temp,2.0,0.5498,1.4502,72.51
41,Temp,2.0,0.5642,1.4358,71.79
42,Temp,2.0,0.5553,1.4447,72.23
43,Temp,2.0,0.5524,1.4476,72.38
44,Temp,2.0,0.5460,1.4540,72.70
45,Temp,2.0,0.5620,1.4380,71.90
46,Temp,2.0,0.5441,1.4559,72.79
47,Temp,2.0,0.5557,1.4443,72.21
48,Temp,2.0,0.5582,1.4418,72.09
49,Temp,2.0,0.5526,1.4474,72.37
50,CH,5.0,1.3939,3.6061,72.12
51,CH,5.0,1.4029,3.5971,71.94
52,CH,5.0,1.3935,3.6065,72.13
53,CH,5.0,1.4104,3.5896,71.79
54,CH,5.0,1.4022,3.5978,71.96
