FlowID,SrcAddr,DstAddr,TxPackets,RxPackets,LostPackets,PDR_pct,Throughput_kbps,AvgDelay_ms,AvgJitter_ms
1,10.1.0.5,10.1.0.53,253,253,0,100.00,4.23,1.64,0.11
2,10.1.0.50,10.1.0.5,1,1,0,100.00,145.41,2.00,0.00
3,10.1.0.50,10.1.0.53,1,1,0,100.00,45.17,8.00,0.00
4,10.1.0.6,10.1.0.5,1,1,0,100.00,79.74,4.00,0.00
5,10.1.0.6,10.1.0.53,1,1,0,100.00,0.38,1001.00,0.00
6,10.1.0.5,10.1.0.50,1,1,0,100.00,19.07,12.00,0.00
7,10.1.0.5,10.1.0.6,1,1,0,100.00,24.23,9.00,0.00
8,10.1.0.31,10.1.0.55,253,253,0,100.00,4.23,4.91,2.52
9,10.1.0.41,10.1.0.55,253,0,456,0.00,0.00,0.00,0.00
10,10.1.0.21,10.1.0.54,253,253,0,100.00,4.23,12.68,6.79
11,10.1.0.8,10.1.0.55,253,253,0,100.00,4.23,0.68,0.04
12,10.1.0.8,10.1.0.49,1,1,0,100.00,47.52,8.00,0.00
13,10.1.0.8,10.1.0.55,6,6,0,100.00,0.23,0.50,0.20
14,10.1.0.49,10.1.0.8,5,5,0,100.00,0.18,2.40,2.25
15,10.1.0.49,10.1.0.31,1,1,0,100.00,43.24,8.00,0.00
16,10.1.0.25,10.1.0.51,252,252,0,100.00,4.23,0.69,0.03
17,10.1.0.37,10.1.0.55,252,0,453,0.00,0.00,0.00,0.00
18,10.1.0.42,10.1.0.51,252,0,453,0.00,0.00,0.00,0.00
19,10.1.0.46,10.1.0.53,252,0,454,0.00,0.00,0.00,0.00
20,10.1.0.48,10.1.0.51,252,252,0,100.00,4.23,4.99,2.61
21,10.1.0.34,10.1.0.51,252,252,0,100.00,4.23,1.63,0.10
22,10.1.0.9,10.1.0.34,2,2,0,100.00,0.00,7.50,14.00
23,10.1.0.9,10.1.0.51,1,1,0,100.00,33.69,11.00,0.00
24,10.1.0.22,10.1.0.34,1,1,0,100.00,135.15,2.00,0.00
25,10.1.0.22,10.1.0.51,3,3,0,100.00,0.01,2.67,3.50
26,10.1.0.25,10.1.0.34,1,1,0,100.00,75.35,5.00,0.00
27,10.1.0.25,10.1.0.51,5,5,0,100.00,0.01,0.40,0.00
28,10.1.0.34,10.1.0.22,2,2,0,100.00,0.00,9.50,7.00
29,10.1.0.34,10.1.0.25,1,1,0,100.00,16.26,14.00,0.00
30,10.1.0.34,10.1.0.9,2,2,0,100.00,0.00,5.50,2.00
31,10.1.0.19,10.1.0.52,251,251,0,100.00,4.23,0.69,0.03
32,10.1.0.10,10.1.0.55,251,0,451,0.00,0.00,0.00,0.00
33,10.1.0.16,10.1.0.55,251,0,451,0.00,0.00,0.00,0.00
34,10.1.0.25,10.1.0.32,1,1,0,100.00,35.55,10.00,0.00
35,10.1.0.32,10.1.0.25,3,3,0,100.00,0.13,3.00,3.00
36,10.1.0.32,10.1.0.48,1,1,0,100.00,49.61,7.00,0.00
37,10.1.0.33,10.1.0.18,1,1,0,100.00,39.02,9.00,0.00
38,10.1.0.33,10.1.0.54,2,2,0,100.00,0.52,3.00,5.00
39,10.1.0.18,10.1.0.33,2,2,0,100.00,0.42,3.00,5.00
40,10.1.0.18,10.1.0.21,1,1,0,100.00,74.96,5.00,0.00
41,10.1.0.44,10.1.0.54,251,251,0,100.00,4.23,0.72,0.08
42,10.1.0.50,10.1.0.53,251,251,0,100.00,4.23,0.66,0.00
43,10.1.0.36,10.1.0.54,251,251,0,100.00,4.23,0.69,0.04
44,10.1.0.6,10.1.0.53,250,250,0,100.00,4.23,0.66,0.00
45,10.1.0.38,10.1.0.55,250,250,0,100.00,4.23,0.68,0.02
46,10.1.0.14,10.1.0.55,250,250,0,100.00,4.23,0.69,0.03
47,10.1.0.12,10.1.0.54,250,250,0,100.00,4.23,6.75,2.65
48,10.1.0.32,10.1.0.51,250,250,0,100.00,4.23,1.58,0.10
49,10.1.0.33,10.1.0.54,250,250,0,100.00,4.23,1.43,0.23
50,10.1.0.21,10.1.0.17,1,1,0,100.00,48.11,7.00,0.00
51,10.1.0.21,10.1.0.18,1,1,0,100.00,1261.44,0.00,0.00
52,10.1.0.17,10.1.0.12,1,1,0,100.00,37.87,10.00,0.00
53,10.1.0.13,10.1.0.55,249,0,447,0.00,0.00,0.00,0.00
54,10.1.0.20,10.1.0.55,249,249,0,100.00,4.23,4.14,2.65
55,10.1.0.14,10.1.0.20,1,1,0,100.00,16.59,23.00,0.00
56,10.1.0.14,10.1.0.55,3,3,0,100.00,0.16,2.67,1.50
57,10.1.0.38,10.1.0.15,1,1,0,100.00,74.98,5.00,0.00
58,10.1.0.38,10.1.0.55,3,3,0,100.00,0.14,0.33,0.00
59,10.1.0.15,10.1.0.38,3,3,0,100.00,0.12,2.67,3.00
60,10.1.0.15,10.1.0.27,1,1,0,100.00,42.38,9.00,0.00
61,10.1.0.27,10.1.0.20,1,1,0,100.00,44.82,8.00,0.00
62,10.1.0.20,10.1.0.14,2,2,0,100.00,0.09,5.00,7.00
63,10.1.0.35,10.1.0.55,248,0,445,0.00,0.00,0.00,0.00
64,10.1.0.9,10.1.0.51,247,247,0,100.00,4.23,0.72,0.13
65,10.1.0.29,10.1.0.53,247,0,444,0.00,0.00,0.00,0.00
66,10.1.0.1,10.1.0.55,247,247,0,100.00,4.23,2.54,0.12
67,10.1.0.31,10.1.0.1,1,1,0,100.00,83.09,4.00,0.00
68,10.1.0.31,10.1.0.49,2,2,0,100.00,0.17,2.00,1.00
69,10.1.0.49,10.1.0.1,1,1,0,100.00,30.68,12.00,0.00
70,10.1.0.22,10.1.0.51,247,247,0,100.00,4.23,0.66,0.00
71,10.1.0.15,10.1.0.55,247,247,0,100.00,4.23,1.57,0.07
72,10.1.0.47,10.1.0.51,246,0,442,0.00,0.00,0.00,0.00
73,10.1.0.45,10.1.0.54,246,246,0,100.00,4.23,0.72,0.08
74,10.1.0.3,10.1.0.52,246,246,0,100.00,4.23,0.69,0.02
75,10.1.0.4,10.1.0.53,245,245,0,100.00,4.24,0.70,0.04
76,10.1.0.7,10.1.0.55,244,0,437,0.00,0.00,0.00,0.00
77,10.1.0.2,10.1.0.52,244,244,0,100.00,4.24,0.68,0.02
78,10.1.0.30,10.1.0.54,244,244,0,100.00,4.24,0.67,0.01
79,10.1.0.28,10.1.0.55,244,0,437,0.00,0.00,0.00,0.00
80,10.1.0.17,10.1.0.54,243,243,0,100.00,4.24,3.32,0.07
81,10.1.0.23,10.1.0.51,243,243,0,100.00,4.24,2.52,0.13
82,10.1.0.48,10.1.0.23,1,1,0,100.00,58.58,6.00,0.00
83,10.1.0.48,10.1.0.32,1,1,0,100.00,173.93,2.00,0.00
84,10.1.0.32,10.1.0.23,1,1,0,100.00,51.10,7.00,0.00
85,10.1.0.18,10.1.0.55,243,243,0,100.00,4.24,3.10,0.32
86,10.1.0.49,10.1.0.18,1,1,0,100.00,43.83,8.00,0.00
87,10.1.0.8,10.1.0.18,1,0,1,0.00,0.00,0.00,0.00
88,10.1.0.31,10.1.0.18,1,0,1,0.00,0.00,0.00,0.00
89,10.1.0.40,10.1.0.52,242,242,0,100.00,4.24,0.69,0.03
90,10.1.0.49,10.1.0.55,242,242,0,100.00,4.24,1.54,0.00
91,10.1.0.26,10.1.0.55,242,242,0,100.00,4.24,1.62,0.09
92,10.1.0.14,10.1.0.26,1,1,0,100.00,50.52,7.00,0.00
93,10.1.0.20,10.1.0.26,1,1,0,100.00,34.05,11.00,0.00
94,10.1.0.26,10.1.0.14,1,1,0,100.00,51.51,4.00,0.00
95,10.1.0.27,10.1.0.55,242,242,0,100.00,4.24,2.48,0.08
96,10.1.0.24,10.1.0.55,241,0,432,0.00,0.00,0.00,0.00
97,10.1.0.11,10.1.0.55,241,0,432,0.00,0.00,0.00,0.00
98,10.1.0.43,10.1.0.55,240,240,0,100.00,4.24,2.55,0.15
99,10.1.0.27,10.1.0.43,1,1,0,100.00,55.38,6.00,0.00
100,10.1.0.27,10.1.0.15,1,1,0,100.00,128.60,2.00,0.00
101,10.1.0.15,10.1.0.43,1,1,0,100.00,24.90,15.00,0.00
102,10.1.0.39,10.1.0.54,240,240,0,100.00,4.24,1.62,0.10
103,10.1.0.30,10.1.0.39,1,1,0,100.00,54.69,7.00,0.00
104,10.1.0.30,10.1.0.54,1,1,0,100.00,1261.78,0.00,0.00
105,10.1.0.39,10.1.0.30,1,1,0,100.00,92.05,2.00,0.00
106,10.1.0.25,10.1.0.9,1,1,0,100.00,36.67,10.00,0.00
107,10.1.0.22,10.1.0.9,1,1,0,100.00,41.69,9.00,0.00
108,10.1.0.51,10.1.0.9,1,1,0,100.00,92.97,4.00,0.00
109,10.1.0.9,10.1.0.22,1,1,0,100.00,34.85,6.00,0.00
110,10.1.0.9,10.1.0.25,1,1,0,100.00,75.79,3.00,0.00
