NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5535,1.4465,72.33
1,ECG,2.0,0.5600,1.4400,72.00
2,ECG,2.0,0.5510,1.4490,72.45
3,ECG,2.0,0.5586,1.4414,72.07
4,ECG,2.0,0.5590,1.4410,72.05
5,ECG,2.0,0.5492,1.4508,72.54
6,ECG,2.0,0.5473,1.4527,72.63
7,ECG,2.0,0.5492,1.4508,72.54
8,ECG,2.0,0.5492,1.4508,72.54
9,ECG,2.0,0.5548,1.4452,72.26
10,ECG,2.0,0.5427,1.4573,72.86
11,ECG,2.0,0.5568,1.4432,72.16
12,ECG,2.0,0.5487,1.4513,72.56
13,ECG,2.0,0.5645,1.4355,71.77
14,ECG,2.0,0.5589,1.4411,72.06
15,ECG,2.0,0.5557,1.4443,72.21
16,ECG,2.0,0.5493,1.4507,72.54
17,ECG,2.0,0.5538,1.4462,72.31
18,ECG,2.0,0.5628,1.4372,71.86
19,ECG,2.0,0.5476,1.4524,72.62
20,ECG,2.0,0.5500,1.4500,72.50
21,ECG,2.0,0.5437,1.4563,72.81
22,ECG,2.0,0.5601,1.4399,72.00
23,ECG,2.0,0.5587,1.4413,72.06
24,ECG,2.0,0.5635,1.4365,71.83
25,ECG,2.0,0.5442,1.4558,72.79
26,ECG,2.0,0.5534,1.4466,72.33
27,ECG,2.0,0.5418,1.4582,72.91
28,ECG,2.0,0.5537,1.4463,72.31
29,ECG,2.0,0.5467,1.4533,72.66
30,ECG,2.0,0.5461,1.4539,72.69
31,ECG,2.0,0.5444,1.4556,72.78
32,ECG,2.0,0.5470,1.4530,72.65
33,HR,2.0,0.5486,1.4514,72.57
34,HR,2.0,0.5470,1.4530,72.65
35,HR,2.0,0.5507,1.4493,72.47
36,HR,2.0,0.5542,1.4458,72.29
37,HR,2.0,0.5492,1.4508,72.54
38,HR,2.0,0.5541,1.4459,72.30
39,HR,2.0,0.5410,1.4590,72.95
40,HR,2.0,0.5423,1.4577,72.88
41,HR,2.0,0.5617,1.4383,71.92
42,HR,2.0,0.5505,1.4495,72.48
43,HR,2.0,0.5568,1.4432,72.16
44,HR,2.0,0.5529,1.4471,72.36
45,HR,2.0,0.5603,1.4397,71.98
46,HR,2.0,0.5427,1.4573,72.87
47,HR,2.0,0.5638,1.4362,71.81
48,HR,2.0,0.5427,1.4573,72.87
49,HR,2.0,0.5614,1.4386,71.93
50,HR,2.0,0.5584,1.4416,72.08
51,HR,2.0,0.5567,1.4433,72.17
52,HR,2.0,0.5482,1.4518,72.59
53,HR,2.0,0.5574,1.4426,72.13
54,HR,2.0,0.5560,1.4440,72.20
55,HR,2.0,0.5500,1.4500,72.50
56,HR,2.0,0.5498,1.4502,72.51
57,HR,2.0,0.5408,1.4592,72.96
58,HR,2.0,0.5608,1.4392,71.96
59,HR,2.0,0.5546,1.4454,72.27
60,HR,2.0,0.5584,1.4416,72.08
61,HR,2.0,0.5514,1.4486,72.43
62,HR,2.0,0.5453,1.4547,72.73
63,HR,2.0,0.5570,1.4430,72.15
64,HR,2.0,0.5533,1.4467,72.33
65,HR,2.0,0.5606,1.4394,71.97
66,Temp,2.0,0.5522,1.4478,72.39
67,Temp,2.0,0.5545,1.4455,72.28
68,Temp,2.0,0.5568,1.4432,72.16
69,Temp,2.0,0.5617,1.4383,71.92
70,Temp,2.0,0.5442,1.4558,72.79
71,Temp,2.0,0.5600,1.4400,72.00
72,Temp,2.0,0.5541,1.4459,72.30
73,Temp,2.0,0.5603,1.4397,71.98
74,Temp,2.0,0.5582,1.4418,72.09
75,Temp,2.0,0.5523,1.4477,72.39
76,Temp,2.0,0.5495,1.4505,72.53
77,Temp,2.0,0.5434,1.4566,72.83
78,Temp,2.0,0.5612,1.4388,71.94
79,Temp,2.0,0.5606,1.4394,71.97
80,Temp,2.0,0.5501,1.4499,72.49
81,Temp,2.0,0.5623,1.4377,71.88
82,Temp,2.0,0.5585,1.4415,72.07
83,Temp,2.0,0.5438,1.4562,72.81
84,Temp,2.0,0.5475,1.4525,72.63
85,Temp,2.0,0.5612,1.4388,71.94
86,Temp,2.0,0.5584,1.4416,72.08
87,Temp,2.0,0.5535,1.4465,72.32
88,Temp,2.0,0.5604,1.4396,71.98
89,Temp,2.0,0.5499,1.4501,72.50
90,Temp,2.0,0.5428,1.4572,72.86
91,Temp,2.0,0.5591,1.4409,72.04
92,Temp,2.0,0.5442,1.4558,72.79
93,Temp,2.0,0.5425,1.4575,72.87
94,Temp,2.0,0.5467,1.4533,72.66
95,Temp,2.0,0.5575,1.4425,72.13
96,Temp,2.0,0.5443,1.4557,72.79
97,Temp,2.0,0.5547,1.4453,72.26
98,Temp,2.0,0.5610,1.4390,71.95
99,Temp,2.0,0.5635,1.4365,71.83
100,CH,5.0,1.4014,3.5986,71.97
101,CH,5.0,1.3907,3.6093,72.19
102,CH,5.0,1.4097,3.5903,71.81
103,CH,5.0,1.4124,3.5876,71.75
104,CH,5.0,1.4084,3.5916,71.83
105,CH,5.0,1.4065,3.5935,71.87
106,CH,5.0,1.3955,3.6045,72.09
107,CH,5.0,1.3899,3.6101,72.20
108,CH,5.0,1.4067,3.5933,71.87
109,CH,5.0,1.3903,3.6097,72.19
