NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5512,1.4488,72.44
1,ECG,2.0,0.5449,1.4551,72.76
2,ECG,2.0,0.5498,1.4502,72.51
3,ECG,2.0,0.5458,1.4542,72.71
4,ECG,2.0,0.5642,1.4358,71.79
5,ECG,2.0,0.5628,1.4372,71.86
6,ECG,2.0,0.5482,1.4518,72.59
7,ECG,2.0,0.5507,1.4493,72.47
8,ECG,2.0,0.5602,1.4398,71.99
9,ECG,2.0,0.5621,1.4379,71.89
10,ECG,2.0,0.5571,1.4429,72.14
11,ECG,2.0,0.5425,1.4575,72.87
12,ECG,2.0,0.5613,1.4387,71.94
13,ECG,2.0,0.5559,1.4441,72.21
14,ECG,2.0,0.5513,1.4487,72.44
15,ECG,2.0,0.5562,1.4438,72.19
16,ECG,2.0,0.5493,1.4507,72.54
17,ECG,2.0,0.5638,1.4362,71.81
18,ECG,2.0,0.5535,1.4465,72.32
19,ECG,2.0,0.5575,1.4425,72.12
20,ECG,2.0,0.5492,1.4508,72.54
21,ECG,2.0,0.5570,1.4430,72.15
22,ECG,2.0,0.5492,1.4508,72.54
23,ECG,2.0,0.5590,1.4410,72.05
24,ECG,2.0,0.5445,1.4555,72.77
25,ECG,2.0,0.5631,1.4369,71.85
26,ECG,2.0,0.5458,1.4542,72.71
27,ECG,2.0,0.5491,1.4509,72.55
28,ECG,2.0,0.5433,1.4567,72.84
29,ECG,2.0,0.5602,1.4398,71.99
30,ECG,2.0,0.5527,1.4473,72.36
31,ECG,2.0,0.5507,1.4493,72.47
32,ECG,2.0,0.5563,1.4437,72.19
33,ECG,2.0,0.5594,1.4406,72.03
34,ECG,2.0,0.5460,1.4540,72.70
35,ECG,2.0,0.5534,1.4466,72.33
36,ECG,2.0,0.5427,1.4573,72.87
37,ECG,2.0,0.5520,1.4480,72.40
38,ECG,2.0,0.5549,1.4451,72.26
39,ECG,2.0,0.5441,1.4559,72.80
40,ECG,2.0,0.5503,1.4497,72.49
41,ECG,2.0,0.5523,1.4477,72.39
42,ECG,2.0,0.5596,1.4404,72.02
43,ECG,2.0,0.5569,1.4431,72.16
44,ECG,2.0,0.5574,1.4426,72.13
45,ECG,2.0,0.5417,1.4583,72.92
46,ECG,2.0,0.5469,1.4531,72.65
47,ECG,2.0,0.5637,1.4363,71.82
48,ECG,2.0,0.5506,1.4494,72.47
49,ECG,2.0,0.5527,1.4473,72.36
50,ECG,2.0,0.5632,1.4368,71.84
51,ECG,2.0,0.5463,1.4537,72.68
52,ECG,2.0,0.5459,1.4541,72.71
53,ECG,2.0,0.5604,1.4396,71.98
54,ECG,2.0,0.5622,1.4378,71.89
55,ECG,2.0,0.5518,1.4482,72.41
56,ECG,2.0,0.5471,1.4529,72.65
57,ECG,2.0,0.5504,1.4496,72.48
58,ECG,2.0,0.5536,1.4464,72.32
59,ECG,2.0,0.5612,1.4388,71.94
60,ECG,2.0,0.5522,1.4478,72.39
61,ECG,2.0,0.5576,1.4424,72.12
62,ECG,2.0,0.5598,1.4402,72.01
63,ECG,2.0,0.5496,1.4504,72.52
64,ECG,2.0,0.5416,1.4584,72.92
65,ECG,2.0,0.5444,1.4556,72.78
66,HR,2.0,0.5534,1.4466,72.33
67,HR,2.0,0.5630,1.4370,71.85
68,HR,2.0,0.5504,1.4496,72.48
69,HR,2.0,0.5584,1.4416,72.08
70,HR,2.0,0.5550,1.4450,72.25
71,HR,2.0,0.5564,1.4436,72.18
72,HR,2.0,0.5597,1.4403,72.02
73,HR,2.0,0.5530,1.4470,72.35
74,HR,2.0,0.5566,1.4434,72.17
75,HR,2.0,0.5630,1.4370,71.85
76,HR,2.0,0.5497,1.4503,72.51
77,HR,2.0,0.5621,1.4379,71.90
78,HR,2.0,0.5636,1.4364,71.82
79,HR,2.0,0.5575,1.4425,72.13
80,HR,2.0,0.5595,1.4405,72.03
81,HR,2.0,0.5478,1.4522,72.61
82,HR,2.0,0.5564,1.4436,72.18
83,HR,2.0,0.5476,1.4524,72.62
84,HR,2.0,0.5510,1.4490,72.45
85,HR,2.0,0.5516,1.4484,72.42
86,HR,2.0,0.5603,1.4397,71.98
87,HR,2.0,0.5629,1.4371,71.86
88,HR,2.0,0.5602,1.4398,71.99
89,HR,2.0,0.5499,1.4501,72.50
90,HR,2.0,0.5605,1.4395,71.97
91,HR,2.0,0.5563,1.4437,72.18
92,HR,2.0,0.5454,1.4546,72.73
93,HR,2.0,0.5621,1.4379,71.90
94,HR,2.0,0.5622,1.4378,71.89
95,HR,2.0,0.5575,1.4425,72.13
96,HR,2.0,0.5449,1.4551,72.75
97,HR,2.0,0.5464,1.4536,72.68
98,HR,2.0,0.5453,1.4547,72.73
99,HR,2.0,0.5624,1.4376,71.88
100,HR,2.0,0.5444,1.4556,72.78
101,HR,2.0,0.5482,1.4518,72.59
102,HR,2.0,0.5484,1.4516,72.58
103,HR,2.0,0.5530,1.4470,72.35
104,HR,2.0,0.5473,1.4527,72.64
105,HR,2.0,0.5474,1.4526,72.63
106,HR,2.0,0.5450,1.4550,72.75
107,HR,2.0,0.5608,1.4392,71.96
108,HR,2.0,0.5559,1.4441,72.20
109,HR,2.0,0.5556,1.4444,72.22
110,HR,2.0,0.5486,1.4514,72.57
111,HR,2.0,0.5553,1.4447,72.24
112,HR,2.0,0.5480,1.4520,72.60
113,HR,2.0,0.5563,1.4437,72.19
114,HR,2.0,0.5450,1.4550,72.75
115,HR,2.0,0.5530,1.4470,72.35
116,HR,2.0,0.5511,1.4489,72.44
117,HR,2.0,0.5598,1.4402,72.01
118,HR,2.0,0.5592,1.4408,72.04
119,HR,2.0,0.5447,1.4553,72.77
120,HR,2.0,0.5552,1.4448,72.24
121,HR,2.0,0.5518,1.4482,72.41
122,HR,2.0,0.5498,1.4502,72.51
123,HR,2.0,0.5449,1.4551,72.76
124,HR,2.0,0.5484,1.4516,72.58
125,HR,2.0,0.5468,1.4532,72.66
126,HR,2.0,0.5581,1.4419,72.10
127,HR,2.0,0.5599,1.4401,72.00
128,HR,2.0,0.5469,1.4531,72.66
129,HR,2.0,0.5565,1.4435,72.17
130,HR,2.0,0.5498,1.4502,72.51
131,HR,2.0,0.5548,1.4452,72.26
132,HR,2.0,0.5567,1.4433,72.16
133,Temp,2.0,0.5435,1.4565,72.83
134,Temp,2.0,0.5439,1.4561,72.80
135,Temp,2.0,0.5446,1.4554,72.77
136,Temp,2.0,0.5518,1.4482,72.41
137,Temp,2.0,0.5462,1.4538,72.69
138,Temp,2.0,0.5434,1.4566,72.83
139,Temp,2.0,0.5549,1.4451,72.25
140,Temp,2.0,0.5562,1.4438,72.19
141,Temp,2.0,0.5628,1.4372,71.86
142,Temp,2.0,0.5461,1.4539,72.70
143,Temp,2.0,0.5620,1.4380,71.90
144,Temp,2.0,0.5613,1.4387,71.93
145,Temp,2.0,0.5547,1.4453,72.27
146,Temp,2.0,0.5586,1.4414,72.07
147,Temp,2.0,0.5576,1.4424,72.12
148,Temp,2.0,0.5497,1.4503,72.52
149,Temp,2.0,0.5446,1.4554,72.77
150,Temp,2.0,0.5624,1.4376,71.88
151,Temp,2.0,0.5424,1.4576,72.88
152,Temp,2.0,0.5604,1.4396,71.98
153,Temp,2.0,0.5629,1.4371,71.86
154,Temp,2.0,0.5523,1.4477,72.39
155,Temp,2.0,0.5478,1.4522,72.61
156,Temp,2.0,0.5537,1.4463,72.32
157,Temp,2.0,0.5442,1.4558,72.79
158,Temp,2.0,0.5589,1.4411,72.06
159,Temp,2.0,0.5516,1.4484,72.42
160,Temp,2.0,0.5463,1.4537,72.68
161,Temp,2.0,0.5554,1.4446,72.23
162,Temp,2.0,0.5551,1.4449,72.25
163,Temp,2.0,0.5544,1.4456,72.28
164,Temp,2.0,0.5493,1.4507,72.53
165,Temp,2.0,0.5469,1.4531,72.65
166,Temp,2.0,0.5580,1.4420,72.10
167,Temp,2.0,0.5508,1.4492,72.46
168,Temp,2.0,0.5471,1.4529,72.64
169,Temp,2.0,0.5579,1.4421,72.11
170,Temp,2.0,0.5584,1.4416,72.08
171,Temp,2.0,0.5410,1.4590,72.95
172,Temp,2.0,0.5574,1.4426,72.13
173,Temp,2.0,0.5497,1.4503,72.51
174,Temp,2.0,0.5469,1.4531,72.65
175,Temp,2.0,0.5425,1.4575,72.88
176,Temp,2.0,0.5426,1.4574,72.87
177,Temp,2.0,0.5577,1.4423,72.12
178,Temp,2.0,0.5554,1.4446,72.23
179,Temp,2.0,0.5459,1.4541,72.70
180,Temp,2.0,0.5503,1.4497,72.48
181,Temp,2.0,0.5619,1.4381,71.90
182,Temp,2.0,0.5566,1.4434,72.17
