NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5569,1.4431,72.15
1,ECG,2.0,0.5435,1.4565,72.83
2,ECG,2.0,0.5547,1.4453,72.26
3,ECG,2.0,0.5585,1.4415,72.08
4,ECG,2.0,0.5622,1.4378,71.89
5,ECG,2.0,0.5576,1.4424,72.12
6,ECG,2.0,0.5582,1.4418,72.09
7,ECG,2.0,0.5601,1.4399,72.00
8,ECG,2.0,0.5576,1.4424,72.12
9,ECG,2.0,0.5615,1.4385,71.93
10,ECG,2.0,0.5544,1.4456,72.28
11,ECG,2.0,0.5589,1.4411,72.06
12,ECG,2.0,0.5480,1.4520,72.60
13,ECG,2.0,0.5573,1.4427,72.13
14,ECG,2.0,0.5520,1.4480,72.40
15,ECG,2.0,0.5591,1.4409,72.04
16,ECG,2.0,0.5529,1.4471,72.36
17,ECG,2.0,0.5511,1.4489,72.45
18,ECG,2.0,0.5625,1.4375,71.88
19,ECG,2.0,0.5629,1.4371,71.85
20,ECG,2.0,0.5440,1.4560,72.80
21,ECG,2.0,0.5457,1.4543,72.72
22,ECG,2.0,0.5597,1.4403,72.01
23,ECG,2.0,0.5548,1.4452,72.26
24,ECG,2.0,0.5460,1.4540,72.70
25,ECG,2.0,0.5623,1.4377,71.89
26,ECG,2.0,0.5489,1.4511,72.55
27,ECG,2.0,0.5491,1.4509,72.55
28,ECG,2.0,0.5438,1.4562,72.81
29,ECG,2.0,0.5616,1.4384,71.92
30,ECG,2.0,0.5618,1.4382,71.91
31,ECG,2.0,0.5508,1.4492,72.46
32,ECG,2.0,0.5610,1.4390,71.95
33,HR,2.0,0.5429,1.4571,72.86
34,HR,2.0,0.5640,1.4360,71.80
35,HR,2.0,0.5547,1.4453,72.26
36,HR,2.0,0.5435,1.4565,72.83
37,HR,2.0,0.5569,1.4431,72.15
38,HR,2.0,0.5575,1.4425,72.13
39,HR,2.0,0.5477,1.4523,72.61
40,HR,2.0,0.5612,1.4388,71.94
41,HR,2.0,0.5453,1.4547,72.74
42,HR,2.0,0.5447,1.4553,72.77
43,HR,2.0,0.5595,1.4405,72.02
44,HR,2.0,0.5609,1.4391,71.96
45,HR,2.0,0.5555,1.4445,72.23
46,HR,2.0,0.5633,1.4367,71.84
47,HR,2.0,0.5623,1.4377,71.88
48,HR,2.0,0.5598,1.4402,72.01
49,HR,2.0,0.5521,1.4479,72.39
50,HR,2.0,0.5612,1.4388,71.94
51,HR,2.0,0.5579,1.4421,72.11
52,HR,2.0,0.5621,1.4379,71.89
53,HR,2.0,0.5623,1.4377,71.89
54,HR,2.0,0.5556,1.4444,72.22
55,HR,2.0,0.5606,1.4394,71.97
56,HR,2.0,0.5632,1.4368,71.84
57,HR,2.0,0.5594,1.4406,72.03
58,HR,2.0,0.5585,1.4415,72.08
59,HR,2.0,0.5583,1.4417,72.08
60,HR,2.0,0.5406,1.4594,72.97
61,HR,2.0,0.5421,1.4579,72.90
62,HR,2.0,0.5610,1.4390,71.95
63,HR,2.0,0.5550,1.4450,72.25
64,HR,2.0,0.5593,1.4407,72.03
65,HR,2.0,0.5568,1.4432,72.16
66,Temp,2.0,0.5575,1.4425,72.13
67,Temp,2.0,0.5506,1.4494,72.47
68,Temp,2.0,0.5631,1.4369,71.84
69,Temp,2.0,0.5505,1.4495,72.47
70,Temp,2.0,0.5582,1.4418,72.09
71,Temp,2.0,0.5490,1.4510,72.55
72,Temp,2.0,0.5455,1.4545,72.72
73,Temp,2.0,0.5489,1.4511,72.56
74,Temp,2.0,0.5520,1.4480,72.40
75,Temp,2.0,0.5599,1.4401,72.01
76,Temp,2.0,0.5635,1.4365,71.82
77,Temp,2.0,0.5415,1.4585,72.92
78,Temp,2.0,0.5620,1.4380,71.90
79,Temp,2.0,0.5523,1.4477,72.38
80,Temp,2.0,0.5419,1.4581,72.90
81,Temp,2.0,0.5622,1.4378,71.89
82,Temp,2.0,0.5444,1.4556,72.78
83,Temp,2.0,0.5572,1.4428,72.14
84,Temp,2.0,0.5598,1.4402,72.01
85,Temp,2.0,0.5582,1.4418,72.09
86,Temp,2.0,0.5431,1.4569,72.85
87,Temp,2.0,0.5421,1.4579,72.89
88,Temp,2.0,0.5444,1.4556,72.78
89,Temp,2.0,0.5440,1.4560,72.80
90,Temp,2.0,0.5555,1.4445,72.23
91,Temp,2.0,0.5431,1.4569,72.84
92,Temp,2.0,0.5560,1.4440,72.20
93,Temp,2.0,0.5480,1.4520,72.60
94,Temp,2.0,0.5632,1.4368,71.84
95,Temp,2.0,0.5439,1.4561,72.80
96,Temp,2.0,0.5635,1.4365,71.83
97,Temp,2.0,0.5554,1.4446,72.23
98,Temp,2.0,0.5574,1.4426,72.13
99,Temp,2.0,0.5518,1.4482,72.41
100,CH,5.0,1.4009,3.5991,71.98
101,CH,5.0,1.4046,3.5954,71.91
102,CH,5.0,1.3941,3.6059,72.12
103,CH,5.0,1.4009,3.5991,71.98
104,CH,5.0,1.3995,3.6005,72.01
105,CH,5.0,1.3922,3.6078,72.16
106,CH,5.0,1.3906,3.6094,72.19
107,CH,5.0,1.4056,3.5944,71.89
108,CH,5.0,1.4028,3.5972,71.94
109,CH,5.0,1.4084,3.5916,71.83
