NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5495,1.4505,72.52
1,ECG,2.0,0.5566,1.4434,72.17
2,ECG,2.0,0.5542,1.4458,72.29
3,ECG,2.0,0.5642,1.4358,71.79
4,ECG,2.0,0.5427,1.4573,72.86
5,ECG,2.0,0.5609,1.4391,71.95
6,ECG,2.0,0.5556,1.4444,72.22
7,ECG,2.0,0.5472,1.4528,72.64
8,ECG,2.0,0.5565,1.4435,72.18
9,ECG,2.0,0.5602,1.4398,71.99
10,ECG,2.0,0.5556,1.4444,72.22
11,ECG,2.0,0.5451,1.4549,72.75
12,ECG,2.0,0.5451,1.4549,72.75
13,ECG,2.0,0.5472,1.4528,72.64
14,ECG,2.0,0.5530,1.4470,72.35
15,ECG,2.0,0.5458,1.4542,72.71
16,ECG,2.0,0.5595,1.4405,72.03
17,ECG,2.0,0.5586,1.4414,72.07
18,ECG,2.0,0.5451,1.4549,72.74
19,ECG,2.0,0.5481,1.4519,72.60
20,ECG,2.0,0.5611,1.4389,71.95
21,ECG,2.0,0.5603,1.4397,71.98
22,ECG,2.0,0.5603,1.4397,71.99
23,ECG,2.0,0.5498,1.4502,72.51
24,ECG,2.0,0.5503,1.4497,72.49
25,ECG,2.0,0.5634,1.4366,71.83
26,ECG,2.0,0.5555,1.4445,72.22
27,ECG,2.0,0.5614,1.4386,71.93
28,ECG,2.0,0.5567,1.4433,72.16
29,ECG,2.0,0.5427,1.4573,72.87
30,ECG,2.0,0.5433,1.4567,72.84
31,ECG,2.0,0.5517,1.4483,72.42
32,ECG,2.0,0.5618,1.4382,71.91
33,ECG,2.0,0.5590,1.4410,72.05
34,ECG,2.0,0.5454,1.4546,72.73
35,ECG,2.0,0.5620,1.4380,71.90
36,ECG,2.0,0.5470,1.4530,72.65
37,ECG,2.0,0.5425,1.4575,72.88
38,ECG,2.0,0.5617,1.4383,71.91
39,ECG,2.0,0.5629,1.4371,71.85
40,ECG,2.0,0.5530,1.4470,72.35
41,ECG,2.0,0.5572,1.4428,72.14
42,ECG,2.0,0.5584,1.4416,72.08
43,ECG,2.0,0.5549,1.4451,72.26
44,ECG,2.0,0.5527,1.4473,72.37
45,ECG,2.0,0.5568,1.4432,72.16
46,ECG,2.0,0.5502,1.4498,72.49
47,ECG,2.0,0.5480,1.4520,72.60
48,ECG,2.0,0.5543,1.4457,72.28
49,ECG,2.0,0.5458,1.4542,72.71
50,HR,2.0,0.5557,1.4443,72.21
51,HR,2.0,0.5558,1.4442,72.21
52,HR,2.0,0.5610,1.4390,71.95
53,HR,2.0,0.5472,1.4528,72.64
54,HR,2.0,0.5618,1.4382,71.91
55,HR,2.0,0.5559,1.4441,72.20
56,HR,2.0,0.5617,1.4383,71.92
57,HR,2.0,0.5524,1.4476,72.38
58,HR,2.0,0.5539,1.4461,72.30
59,HR,2.0,0.5601,1.4399,71.99
60,HR,2.0,0.5465,1.4535,72.68
61,HR,2.0,0.5539,1.4461,72.31
62,HR,2.0,0.5459,1.4541,72.71
63,HR,2.0,0.5521,1.4479,72.39
64,HR,2.0,0.5403,1.4597,72.98
65,HR,2.0,0.5619,1.4381,71.91
66,HR,2.0,0.5498,1.4502,72.51
67,HR,2.0,0.5537,1.4463,72.31
68,HR,2.0,0.5508,1.4492,72.46
69,HR,2.0,0.5465,1.4535,72.68
70,HR,2.0,0.5511,1.4489,72.44
71,HR,2.0,0.5572,1.4428,72.14
72,HR,2.0,0.5627,1.4373,71.86
73,HR,2.0,0.5427,1.4573,72.87
74,HR,2.0,0.5605,1.4395,71.98
75,HR,2.0,0.5483,1.4517,72.59
76,HR,2.0,0.5478,1.4522,72.61
77,HR,2.0,0.5598,1.4402,72.01
78,HR,2.0,0.5422,1.4578,72.89
79,HR,2.0,0.5446,1.4554,72.77
80,HR,2.0,0.5463,1.4537,72.68
81,HR,2.0,0.5635,1.4365,71.82
82,HR,2.0,0.5413,1.4587,72.94
83,HR,2.0,0.5536,1.4464,72.32
84,HR,2.0,0.5527,1.4473,72.36
85,HR,2.0,0.5490,1.4510,72.55
86,HR,2.0,0.5558,1.4442,72.21
87,HR,2.0,0.5543,1.4457,72.29
88,HR,2.0,0.5569,1.4431,72.15
89,HR,2.0,0.5595,1.4405,72.03
90,HR,2.0,0.5592,1.4408,72.04
91,HR,2.0,0.5426,1.4574,72.87
92,HR,2.0,0.5617,1.4383,71.92
93,HR,2.0,0.5638,1.4362,71.81
94,HR,2.0,0.5435,1.4565,72.83
95,HR,2.0,0.5522,1.4478,72.39
96,HR,2.0,0.5405,1.4595,72.97
97,HR,2.0,0.5596,1.4404,72.02
98,HR,2.0,0.5512,1.4488,72.44
99,HR,2.0,0.5609,1.4391,71.96
100,Temp,2.0,0.5560,1.4440,72.20
101,Temp,2.0,0.5531,1.4469,72.35
102,Temp,2.0,0.5514,1.4486,72.43
103,Temp,2.0,0.5571,1.4429,72.14
104,Temp,2.0,0.5524,1.4476,72.38
105,Temp,2.0,0.5614,1.4386,71.93
106,Temp,2.0,0.5442,1.4558,72.79
107,Temp,2.0,0.5566,1.4434,72.17
108,Temp,2.0,0.5516,1.4484,72.42
109,Temp,2.0,0.5441,1.4559,72.80
110,Temp,2.0,0.5502,1.4498,72.49
111,Temp,2.0,0.5549,1.4451,72.25
112,Temp,2.0,0.5622,1.4378,71.89
113,Temp,2.0,0.5468,1.4532,72.66
114,Temp,2.0,0.5474,1.4526,72.63
115,Temp,2.0,0.5644,1.4356,71.78
116,Temp,2.0,0.5464,1.4536,72.68
117,Temp,2.0,0.5504,1.4496,72.48
118,Temp,2.0,0.5416,1.4584,72.92
119,Temp,2.0,0.5468,1.4532,72.66
120,Temp,2.0,0.5557,1.4443,72.22
121,Temp,2.0,0.5504,1.4496,72.48
122,Temp,2.0,0.5483,1.4517,72.58
123,Temp,2.0,0.5516,1.4484,72.42
124,Temp,2.0,0.5503,1.4497,72.48
125,Temp,2.0,0.5441,1.4559,72.79
126,Temp,2.0,0.5609,1.4391,71.96
127,Temp,2.0,0.5473,1.4527,72.63
128,Temp,2.0,0.5582,1.4418,72.09
129,Temp,2.0,0.5472,1.4528,72.64
130,Temp,2.0,0.5568,1.4432,72.16
131,Temp,2.0,0.5444,1.4556,72.78
132,Temp,2.0,0.5598,1.4402,72.01
133,Temp,2.0,0.5528,1.4472,72.36
134,Temp,2.0,0.5619,1.4381,71.90
135,Temp,2.0,0.5600,1.4400,72.00
136,Temp,2.0,0.5622,1.4378,71.89
137,Temp,2.0,0.5491,1.4509,72.54
138,Temp,2.0,0.5430,1.4570,72.85
139,Temp,2.0,0.5468,1.4532,72.66
140,Temp,2.0,0.5457,1.4543,72.72
141,Temp,2.0,0.5572,1.4428,72.14
142,Temp,2.0,0.5467,1.4533,72.67
143,Temp,2.0,0.5588,1.4412,72.06
144,Temp,2.0,0.5426,1.4574,72.87
145,Temp,2.0,0.5456,1.4544,72.72
146,Temp,2.0,0.5427,1.4573,72.87
147,Temp,2.0,0.5417,1.4583,72.92
148,Temp,2.0,0.5546,1.4454,72.27
149,Temp,2.0,0.5417,1.4583,72.91
150,CH,5.0,1.3925,3.6075,72.15
151,CH,5.0,1.4029,3.5971,71.94
152,CH,5.0,1.3899,3.6101,72.20
153,CH,5.0,1.4111,3.5889,71.78
154,CH,5.0,1.3918,3.6082,72.16
155,CH,5.0,1.3907,3.6093,72.19
156,CH,5.0,1.3939,3.6061,72.12
157,CH,5.0,1.3906,3.6094,72.19
158,CH,5.0,1.3945,3.6055,72.11
159,CH,5.0,1.4036,3.5964,71.93
160,CH,5.0,1.3993,3.6007,72.01
161,CH,5.0,1.3997,3.6003,72.01
162,CH,5.0,1.3948,3.6052,72.10
163,CH,5.0,1.4085,3.5915,71.83
164,CH,5.0,1.4037,3.5963,71.93
