NodeID,Type,InitialEnergy_J,RemainingEnergy_J,ConsumedEnergy_J,ConsumedPct
0,ECG,2.0,0.5465,1.4535,72.67
1,ECG,2.0,0.5621,1.4379,71.90
2,ECG,2.0,0.5641,1.4359,71.80
3,ECG,2.0,0.5633,1.4367,71.84
4,ECG,2.0,0.5576,1.4424,72.12
5,ECG,2.0,0.5565,1.4435,72.17
6,ECG,2.0,0.5577,1.4423,72.12
7,ECG,2.0,0.5430,1.4570,72.85
8,ECG,2.0,0.5427,1.4573,72.87
9,ECG,2.0,0.5425,1.4575,72.88
10,ECG,2.0,0.5589,1.4411,72.05
11,ECG,2.0,0.5448,1.4552,72.76
12,ECG,2.0,0.5493,1.4507,72.54
13,ECG,2.0,0.5625,1.4375,71.88
14,ECG,2.0,0.5530,1.4470,72.35
15,ECG,2.0,0.5597,1.4403,72.02
16,ECG,2.0,0.5490,1.4510,72.55
17,ECG,2.0,0.5446,1.4554,72.77
18,ECG,2.0,0.5551,1.4449,72.24
19,ECG,2.0,0.5617,1.4383,71.91
20,ECG,2.0,0.5419,1.4581,72.90
21,ECG,2.0,0.5633,1.4367,71.83
22,ECG,2.0,0.5476,1.4524,72.62
23,ECG,2.0,0.5621,1.4379,71.90
24,ECG,2.0,0.5428,1.4572,72.86
25,ECG,2.0,0.5637,1.4363,71.81
26,ECG,2.0,0.5526,1.4474,72.37
27,ECG,2.0,0.5607,1.4393,71.97
28,ECG,2.0,0.5565,1.4435,72.18
29,ECG,2.0,0.5494,1.4506,72.53
30,ECG,2.0,0.5434,1.4566,72.83
31,ECG,2.0,0.5458,1.4542,72.71
32,ECG,2.0,0.5457,1.4543,72.72
33,HR,2.0,0.5437,1.4563,72.82
34,HR,2.0,0.5588,1.4412,72.06
35,HR,2.0,0.5537,1.4463,72.31
36,HR,2.0,0.5574,1.4426,72.13
37,HR,2.0,0.5481,1.4519,72.59
38,HR,2.0,0.5625,1.4375,71.88
39,HR,2.0,0.5451,1.4549,72.75
40,HR,2.0,0.5532,1.4468,72.34
41,HR,2.0,0.5530,1.4470,72.35
42,HR,2.0,0.5515,1.4485,72.42
43,HR,2.0,0.5445,1.4555,72.78
44,HR,2.0,0.5597,1.4403,72.02
45,HR,2.0,0.5484,1.4516,72.58
46,HR,2.0,0.5528,1.4472,72.36
47,HR,2.0,0.5445,1.4555,72.78
48,HR,2.0,0.5452,1.4548,72.74
49,HR,2.0,0.5633,1.4367,71.84
50,HR,2.0,0.5482,1.4518,72.59
51,HR,2.0,0.5524,1.4476,72.38
52,HR,2.0,0.5581,1.4419,72.09
53,HR,2.0,0.5513,1.4487,72.44
54,HR,2.0,0.5524,1.4476,72.38
55,HR,2.0,0.5478,1.4522,72.61
56,HR,2.0,0.5468,1.4532,72.66
57,HR,2.0,0.5587,1.4413,72.06
58,HR,2.0,0.5534,1.4466,72.33
59,HR,2.0,0.5513,1.4487,72.44
60,HR,2.0,0.5628,1.4372,71.86
61,HR,2.0,0.5514,1.4486,72.43
62,HR,2.0,0.5600,1.4400,72.00
63,HR,2.0,0.5562,1.4438,72.19
64,HR,2.0,0.5596,1.4404,72.02
65,HR,2.0,0.5534,1.4466,72.33
66,Temp,2.0,0.5536,1.4464,72.32
67,Temp,2.0,0.5485,1.4515,72.57
68,Temp,2.0,0.5628,1.4372,71.86
69,Temp,2.0,0.5474,1.4526,72.63
70,Temp,2.0,0.5601,1.4399,72.00
71,Temp,2.0,0.5607,1.4393,71.97
72,Temp,2.0,0.5544,1.4456,72.28
73,Temp,2.0,0.5624,1.4376,71.88
74,Temp,2.0,0.5613,1.4387,71.94
75,Temp,2.0,0.5506,1.4494,72.47
76,Temp,2.0,0.5540,1.4460,72.30
77,Temp,2.0,0.5558,1.4442,72.21
78,Temp,2.0,0.5535,1.4465,72.33
79,Temp,2.0,0.5422,1.4578,72.89
80,Temp,2.0,0.5509,1.4491,72.46
81,Temp,2.0,0.5464,1.4536,72.68
82,Temp,2.0,0.5645,1.4355,71.77
83,Temp,2.0,0.5422,1.4578,72.89
84,Temp,2.0,0.5601,1.4399,71.99
85,Temp,2.0,0.5559,1.4441,72.21
86,Temp,2.0,0.5423,1.4577,72.88
87,Temp,2.0,0.5524,1.4476,72.38
88,Temp,2.0,0.5528,1.4472,72.36
89,Temp,2.0,0.5476,1.4524,72.62
90,Temp,2.0,0.5535,1.4465,72.32
91,Temp,2.0,0.5477,1.4523,72.61
92,Temp,2.0,0.5410,1.4590,72.95
93,Temp,2.0,0.5527,1.4473,72.37
94,Temp,2.0,0.5564,1.4436,72.18
95,Temp,2.0,0.5414,1.4586,72.93
96,Temp,2.0,0.5488,1.4512,72.56
97,Temp,2.0,0.5563,1.4437,72.18
98,Temp,2.0,0.5439,1.4561,72.81
99,Temp,2.0,0.5626,1.4374,71.87
100,CH,5.0,1.4100,3.5900,71.80
101,CH,5.0,1.3980,3.6020,72.04
102,CH,5.0,1.3914,3.6086,72.17
103,CH,5.0,1.4015,3.5985,71.97
104,CH,5.0,1.3909,3.6091,72.18
105,CH,5.0,1.3907,3.6093,72.19
106,CH,5.0,1.3905,3.6095,72.19
107,CH,5.0,1.4041,3.5959,71.92
108,CH,5.0,1.4086,3.5914,71.83
109,CH,5.0,1.3962,3.6038,72.08
